# χ_ent(t) = -ln(Σ_s |⟨s|ψ(t)⟩|^4)  Fock-basis IPR averaged over 20/20 random Fock initial states
# C(t) = (4/L) Σ_k [⟨n_k n_{k+1}⟩ - ⟨n_k⟩⟨n_{k+1}⟩]  connected NN density correlator; T=∞ plateau = -1/(L-1) = -0.06666666666666667
# L=16  N=8  t_hop=1.0  V=1.0  tp=0.0  Vp=0.0  rng_seed=42
# ln(D) = 9.462654300590172  (ergodic ceiling: χ_ent → ln(D) - ln(2) ≈ 8.769507120030227 for thermalizing system)
time,chi_ent_mean,chi_ent_std,C_mean,C_std
20.6900,8.63186893,0.11166907,-0.05859539,0.05453891
20.6950,8.63164309,0.11169653,-0.05858902,0.05454039
20.7000,8.63141868,0.11171962,-0.05858269,0.05454192
20.7050,8.63119617,0.11173891,-0.05857639,0.05454350
20.7100,8.63097609,0.11175495,-0.05857014,0.05454513
20.7150,8.63075897,0.11176829,-0.05856394,0.05454681
20.7200,8.63054536,0.11177944,-0.05855779,0.05454854
20.7250,8.63033586,0.11178887,-0.05855171,0.05455034
20.7300,8.63013108,0.11179703,-0.05854570,0.05455219
20.7350,8.62993162,0.11180431,-0.05853976,0.05455412
20.7400,8.62973813,0.11181105,-0.05853389,0.05455611
20.7450,8.62955125,0.11181753,-0.05852811,0.05455817
20.7500,8.62937163,0.11182400,-0.05852243,0.05456030
20.7550,8.62919994,0.11183062,-0.05851683,0.05456251
20.7600,8.62903683,0.11183751,-0.05851133,0.05456479
20.7650,8.62888296,0.11184471,-0.05850594,0.05456715
20.7700,8.62873898,0.11185221,-0.05850066,0.05456960
20.7750,8.62860556,0.11185994,-0.05849549,0.05457213
20.7800,8.62848333,0.11186778,-0.05849044,0.05457474
20.7850,8.62837293,0.11187554,-0.05848552,0.05457745
20.7900,8.62827496,0.11188299,-0.05848072,0.05458023
20.7950,8.62819003,0.11188987,-0.05847606,0.05458311
20.8000,8.62811873,0.11189585,-0.05847154,0.05458608
20.8050,8.62806160,0.11190061,-0.05846715,0.05458914
20.8100,8.62801919,0.11190376,-0.05846292,0.05459230
20.8150,8.62799199,0.11190493,-0.05845883,0.05459555
20.8200,8.62798049,0.11190373,-0.05845490,0.05459889
20.8250,8.62798511,0.11189977,-0.05845113,0.05460232
20.8300,8.62800626,0.11189265,-0.05844751,0.05460586
20.8350,8.62804429,0.11188199,-0.05844407,0.05460948
20.8400,8.62809954,0.11186746,-0.05844079,0.05461320
20.8450,8.62817227,0.11184871,-0.05843768,0.05461702
20.8500,8.62826269,0.11182546,-0.05843476,0.05462093
20.8550,8.62837099,0.11179745,-0.05843200,0.05462494
20.8600,8.62849727,0.11176447,-0.05842944,0.05462904
20.8650,8.62864160,0.11172635,-0.05842705,0.05463323
20.8700,8.62880396,0.11168298,-0.05842485,0.05463752
20.8750,8.62898430,0.11163430,-0.05842285,0.05464190
20.8800,8.62918249,0.11158029,-0.05842103,0.05464636
20.8850,8.62939833,0.11152101,-0.05841941,0.05465092
20.8900,8.62963157,0.11145654,-0.05841798,0.05465556
20.8950,8.62988185,0.11138704,-0.05841675,0.05466028
20.9000,8.63014880,0.11131270,-0.05841573,0.05466509
20.9050,8.63043193,0.11123376,-0.05841490,0.05466998
20.9100,8.63073070,0.11115051,-0.05841427,0.05467494
20.9150,8.63104451,0.11106328,-0.05841385,0.05467999
20.9200,8.63137266,0.11097241,-0.05841364,0.05468510
20.9250,8.63171441,0.11087828,-0.05841362,0.05469029
20.9300,8.63206894,0.11078130,-0.05841382,0.05469554
20.9350,8.63243537,0.11068189,-0.05841422,0.05470085
20.9400,8.63281277,0.11058048,-0.05841483,0.05470623
20.9450,8.63320014,0.11047749,-0.05841565,0.05471166
20.9500,8.63359643,0.11037336,-0.05841667,0.05471715
20.9550,8.63400055,0.11026852,-0.05841790,0.05472268
20.9600,8.63441137,0.11016338,-0.05841934,0.05472827
20.9650,8.63482770,0.11005834,-0.05842098,0.05473389
20.9700,8.63524836,0.10995378,-0.05842283,0.05473954
20.9750,8.63567213,0.10985005,-0.05842488,0.05474523
20.9800,8.63609776,0.10974747,-0.05842714,0.05475095
20.9850,8.63652404,0.10964637,-0.05842959,0.05475669
20.9900,8.63694972,0.10954699,-0.05843225,0.05476245
20.9950,8.63737359,0.10944957,-0.05843511,0.05476821
21.0000,8.63779445,0.10935433,-0.05843816,0.05477399
21.0050,8.63821114,0.10926143,-0.05844141,0.05477976
21.0100,8.63862254,0.10917101,-0.05844485,0.05478553
21.0150,8.63902757,0.10908316,-0.05844849,0.05479129
21.0200,8.63942523,0.10899796,-0.05845231,0.05479703
21.0250,8.63981456,0.10891544,-0.05845631,0.05480275
21.0300,8.64019470,0.10883560,-0.05846050,0.05480844
21.0350,8.64056486,0.10875841,-0.05846487,0.05481409
21.0400,8.64092434,0.10868381,-0.05846942,0.05481970
21.0450,8.64127255,0.10861170,-0.05847414,0.05482526
21.0500,8.64160897,0.10854195,-0.05847903,0.05483077
21.0550,8.64193321,0.10847442,-0.05848408,0.05483621
21.0600,8.64224496,0.10840890,-0.05848930,0.05484158
21.0650,8.64254405,0.10834519,-0.05849468,0.05484688
21.0700,8.64283039,0.10828304,-0.05850021,0.05485209
21.0750,8.64310400,0.10822217,-0.05850589,0.05485720
21.0800,8.64336502,0.10816229,-0.05851172,0.05486222
21.0850,8.64361366,0.10810305,-0.05851769,0.05486713
21.0900,8.64385024,0.10804412,-0.05852380,0.05487193
21.0950,8.64407519,0.10798512,-0.05853004,0.05487660
21.1000,8.64428897,0.10792566,-0.05853640,0.05488115
21.1050,8.64449218,0.10786533,-0.05854289,0.05488555
21.1100,8.64468542,0.10780371,-0.05854950,0.05488981
21.1150,8.64486940,0.10774040,-0.05855622,0.05489392
21.1200,8.64504484,0.10767495,-0.05856304,0.05489786
21.1250,8.64521251,0.10760695,-0.05856997,0.05490163
21.1300,8.64537322,0.10753600,-0.05857699,0.05490523
21.1350,8.64552778,0.10746171,-0.05858411,0.05490863
21.1400,8.64567701,0.10738369,-0.05859131,0.05491185
21.1450,8.64582172,0.10730162,-0.05859858,0.05491486
21.1500,8.64596273,0.10721517,-0.05860593,0.05491765
21.1550,8.64610081,0.10712407,-0.05861335,0.05492023
21.1600,8.64623673,0.10702810,-0.05862083,0.05492258
21.1650,8.64637120,0.10692706,-0.05862837,0.05492470
21.1700,8.64650490,0.10682081,-0.05863595,0.05492657
21.1750,8.64663845,0.10670925,-0.05864358,0.05492819
21.1800,8.64677244,0.10659233,-0.05865124,0.05492955
21.1850,8.64690739,0.10647004,-0.05865893,0.05493064
21.1900,8.64704374,0.10634243,-0.05866665,0.05493146
21.1950,8.64718192,0.10620954,-0.05867439,0.05493199
21.2000,8.64732227,0.10607150,-0.05868214,0.05493223
21.2050,8.64746506,0.10592842,-0.05868989,0.05493217
21.2100,8.64761053,0.10578045,-0.05869764,0.05493181
21.2150,8.64775885,0.10562773,-0.05870539,0.05493113
21.2200,8.64791014,0.10547042,-0.05871312,0.05493013
21.2250,8.64806449,0.10530866,-0.05872083,0.05492880
21.2300,8.64822191,0.10514255,-0.05872851,0.05492714
21.2350,8.64838240,0.10497220,-0.05873616,0.05492513
21.2400,8.64854593,0.10479765,-0.05874378,0.05492277
21.2450,8.64871241,0.10461892,-0.05875134,0.05492005
21.2500,8.64888175,0.10443594,-0.05875886,0.05491698
21.2550,8.64905384,0.10424862,-0.05876631,0.05491353
21.2600,8.64922854,0.10405677,-0.05877371,0.05490971
21.2650,8.64940572,0.10386016,-0.05878103,0.05490550
21.2700,8.64958522,0.10365849,-0.05878828,0.05490091
21.2750,8.64976690,0.10345138,-0.05879544,0.05489592
21.2800,8.64995060,0.10323839,-0.05880252,0.05489054
21.2850,8.65013616,0.10301902,-0.05880950,0.05488475
21.2900,8.65032344,0.10279273,-0.05881638,0.05487856
21.2950,8.65051229,0.10255892,-0.05882316,0.05487195
21.3000,8.65070258,0.10231699,-0.05882982,0.05486492
21.3050,8.65089415,0.10206628,-0.05883637,0.05485747
21.3100,8.65108688,0.10180616,-0.05884280,0.05484959
21.3150,8.65128064,0.10153600,-0.05884910,0.05484129
21.3200,8.65147529,0.10125520,-0.05885526,0.05483255
21.3250,8.65167072,0.10096319,-0.05886129,0.05482338
21.3300,8.65186679,0.10065947,-0.05886718,0.05481376
21.3350,8.65206336,0.10034363,-0.05887292,0.05480370
21.3400,8.65226030,0.10001534,-0.05887851,0.05479320
21.3450,8.65245746,0.09967435,-0.05888394,0.05478226
21.3500,8.65265468,0.09932058,-0.05888921,0.05477086
21.3550,8.65285181,0.09895405,-0.05889432,0.05475901
21.3600,8.65304866,0.09857491,-0.05889925,0.05474672
21.3650,8.65324505,0.09818346,-0.05890401,0.05473397
21.3700,8.65344078,0.09778017,-0.05890860,0.05472077
21.3750,8.65363564,0.09736564,-0.05891301,0.05470712
21.3800,8.65382939,0.09694061,-0.05891723,0.05469301
21.3850,8.65402182,0.09650598,-0.05892126,0.05467846
21.3900,8.65421267,0.09606277,-0.05892510,0.05466345
21.3950,8.65440170,0.09561214,-0.05892875,0.05464799
21.4000,8.65458865,0.09515536,-0.05893221,0.05463209
21.4050,8.65477327,0.09469378,-0.05893546,0.05461573
21.4100,8.65495532,0.09422886,-0.05893852,0.05459894
21.4150,8.65513455,0.09376210,-0.05894137,0.05458170
21.4200,8.65531072,0.09329506,-0.05894401,0.05456402
21.4250,8.65548363,0.09282932,-0.05894645,0.05454591
21.4300,8.65565308,0.09236646,-0.05894867,0.05452736
21.4350,8.65581890,0.09190805,-0.05895069,0.05450838
21.4400,8.65598095,0.09145562,-0.05895250,0.05448898
21.4450,8.65613912,0.09101064,-0.05895409,0.05446916
21.4500,8.65629335,0.09057453,-0.05895547,0.05444892
21.4550,8.65644363,0.09014861,-0.05895663,0.05442828
21.4600,8.65658996,0.08973408,-0.05895758,0.05440722
21.4650,8.65673243,0.08933206,-0.05895831,0.05438577
21.4700,8.65687115,0.08894353,-0.05895883,0.05436393
21.4750,8.65700631,0.08856933,-0.05895913,0.05434170
21.4800,8.65713814,0.08821019,-0.05895922,0.05431909
21.4850,8.65726691,0.08786669,-0.05895909,0.05429611
21.4900,8.65739297,0.08753925,-0.05895875,0.05427276
21.4950,8.65751670,0.08722817,-0.05895820,0.05424906
21.5000,8.65763854,0.08693362,-0.05895743,0.05422500
21.5050,8.65775896,0.08665563,-0.05895646,0.05420061
21.5100,8.65787849,0.08639407,-0.05895527,0.05417588
21.5150,8.65799766,0.08614874,-0.05895388,0.05415083
21.5200,8.65811707,0.08591928,-0.05895228,0.05412547
21.5250,8.65823731,0.08570525,-0.05895048,0.05409980
21.5300,8.65835900,0.08550608,-0.05894848,0.05407384
21.5350,8.65848276,0.08532114,-0.05894627,0.05404759
21.5400,8.65860921,0.08514968,-0.05894388,0.05402107
21.5450,8.65873896,0.08499092,-0.05894129,0.05399428
21.5500,8.65887260,0.08484396,-0.05893850,0.05396725
21.5550,8.65901071,0.08470790,-0.05893554,0.05393997
21.5600,8.65915383,0.08458176,-0.05893238,0.05391245
21.5650,8.65930244,0.08446453,-0.05892905,0.05388472
21.5700,8.65945701,0.08435517,-0.05892554,0.05385679
21.5750,8.65961794,0.08425265,-0.05892186,0.05382865
21.5800,8.65978556,0.08415589,-0.05891800,0.05380034
21.5850,8.65996016,0.08406387,-0.05891399,0.05377185
21.5900,8.66014196,0.08397554,-0.05890981,0.05374320
21.5950,8.66033109,0.08388989,-0.05890548,0.05371441
21.6000,8.66052764,0.08380594,-0.05890099,0.05368548
21.6050,8.66073161,0.08372276,-0.05889636,0.05365644
21.6100,8.66094293,0.08363945,-0.05889158,0.05362729
21.6150,8.66116146,0.08355519,-0.05888667,0.05359804
21.6200,8.66138700,0.08346920,-0.05888163,0.05356871
21.6250,8.66161927,0.08338077,-0.05887645,0.05353932
21.6300,8.66185794,0.08328927,-0.05887116,0.05350987
21.6350,8.66210261,0.08319414,-0.05886575,0.05348038
21.6400,8.66235283,0.08309487,-0.05886023,0.05345087
21.6450,8.66260811,0.08299105,-0.05885460,0.05342134
21.6500,8.66286791,0.08288233,-0.05884887,0.05339181
21.6550,8.66313165,0.08276843,-0.05884305,0.05336231
21.6600,8.66339874,0.08264915,-0.05883714,0.05333282
21.6650,8.66366856,0.08252434,-0.05883115,0.05330339
21.6700,8.66394047,0.08239390,-0.05882508,0.05327401
21.6750,8.66421384,0.08225782,-0.05881894,0.05324470
21.6800,8.66448802,0.08211610,-0.05881274,0.05321548
21.6850,8.66476239,0.08196880,-0.05880647,0.05318635
21.6900,8.66503634,0.08181602,-0.05880016,0.05315734
21.6950,8.66530927,0.08165787,-0.05879380,0.05312846
21.7000,8.66558063,0.08149451,-0.05878739,0.05309971
21.7050,8.66584990,0.08132611,-0.05878096,0.05307112
21.7100,8.66611657,0.08115283,-0.05877449,0.05304270
21.7150,8.66638020,0.08097486,-0.05876800,0.05301446
21.7200,8.66664041,0.08079239,-0.05876150,0.05298642
21.7250,8.66689683,0.08060560,-0.05875499,0.05295858
21.7300,8.66714917,0.08041466,-0.05874848,0.05293097
21.7350,8.66739718,0.08021973,-0.05874196,0.05290359
21.7400,8.66764066,0.08002096,-0.05873546,0.05287646
21.7450,8.66787946,0.07981849,-0.05872897,0.05284959
21.7500,8.66811348,0.07961243,-0.05872250,0.05282300
21.7550,8.66834267,0.07940288,-0.05871606,0.05279669
21.7600,8.66856702,0.07918992,-0.05870965,0.05277068
21.7650,8.66878654,0.07897361,-0.05870328,0.05274498
21.7700,8.66900131,0.07875401,-0.05869695,0.05271961
21.7750,8.66921142,0.07853114,-0.05869067,0.05269457
21.7800,8.66941697,0.07830503,-0.05868445,0.05266987
21.7850,8.66961810,0.07807570,-0.05867829,0.05264554
21.7900,8.66981496,0.07784316,-0.05867220,0.05262157
21.7950,8.67000771,0.07760742,-0.05866617,0.05259799
21.8000,8.67019650,0.07736850,-0.05866023,0.05257479
21.8050,8.67038150,0.07712643,-0.05865436,0.05255200
21.8100,8.67056285,0.07688125,-0.05864858,0.05252962
21.8150,8.67074071,0.07663302,-0.05864290,0.05250766
21.8200,8.67091520,0.07638182,-0.05863731,0.05248613
21.8250,8.67108643,0.07612776,-0.05863182,0.05246504
21.8300,8.67125451,0.07587097,-0.05862644,0.05244441
21.8350,8.67141950,0.07561162,-0.05862116,0.05242423
21.8400,8.67158147,0.07534990,-0.05861601,0.05240452
21.8450,8.67174043,0.07508605,-0.05861096,0.05238528
21.8500,8.67189642,0.07482033,-0.05860605,0.05236653
21.8550,8.67204941,0.07455304,-0.05860125,0.05234827
21.8600,8.67219939,0.07428450,-0.05859659,0.05233051
21.8650,8.67234631,0.07401505,-0.05859206,0.05231325
21.8700,8.67249011,0.07374506,-0.05858766,0.05229650
21.8750,8.67263072,0.07347492,-0.05858340,0.05228028
21.8800,8.67276807,0.07320503,-0.05857929,0.05226458
21.8850,8.67290208,0.07293578,-0.05857532,0.05224941
21.8900,8.67303266,0.07266756,-0.05857149,0.05223477
21.8950,8.67315973,0.07240076,-0.05856782,0.05222068
21.9000,8.67328321,0.07213574,-0.05856430,0.05220713
21.9050,8.67340304,0.07187286,-0.05856093,0.05219413
21.9100,8.67351915,0.07161242,-0.05855771,0.05218169
21.9150,8.67363150,0.07135471,-0.05855466,0.05216980
21.9200,8.67374005,0.07109995,-0.05855176,0.05215847
21.9250,8.67384478,0.07084836,-0.05854902,0.05214771
21.9300,8.67394570,0.07060006,-0.05854644,0.05213751
21.9350,8.67404280,0.07035517,-0.05854402,0.05212788
21.9400,8.67413613,0.07011373,-0.05854176,0.05211883
21.9450,8.67422571,0.06987575,-0.05853967,0.05211034
21.9500,8.67431161,0.06964120,-0.05853773,0.05210243
21.9550,8.67439389,0.06940999,-0.05853596,0.05209509
21.9600,8.67447261,0.06918201,-0.05853435,0.05208832
21.9650,8.67454786,0.06895712,-0.05853291,0.05208213
21.9700,8.67461971,0.06873517,-0.05853162,0.05207652
21.9750,8.67468823,0.06851598,-0.05853050,0.05207148
21.9800,8.67475349,0.06829938,-0.05852953,0.05206701
21.9850,8.67481554,0.06808520,-0.05852872,0.05206312
21.9900,8.67487441,0.06787329,-0.05852807,0.05205979
21.9950,8.67493013,0.06766353,-0.05852758,0.05205703
22.0000,8.67498270,0.06745583,-0.05852724,0.05205484
22.0050,8.67503207,0.06725014,-0.05852705,0.05205321
22.0100,8.67507820,0.06704648,-0.05852701,0.05205215
22.0150,8.67512099,0.06684489,-0.05852712,0.05205164
22.0200,8.67516031,0.06664552,-0.05852737,0.05205168
22.0250,8.67519600,0.06644855,-0.05852776,0.05205228
22.0300,8.67522786,0.06625424,-0.05852830,0.05205342
22.0350,8.67525565,0.06606292,-0.05852897,0.05205510
22.0400,8.67527910,0.06587499,-0.05852977,0.05205733
22.0450,8.67529790,0.06569092,-0.05853071,0.05206008
22.0500,8.67531171,0.06551122,-0.05853177,0.05206336
22.0550,8.67532016,0.06533649,-0.05853295,0.05206716
22.0600,8.67532284,0.06516734,-0.05853426,0.05207148
22.0650,8.67531934,0.06500445,-0.05853568,0.05207630
22.0700,8.67530920,0.06484852,-0.05853721,0.05208163
22.0750,8.67529198,0.06470026,-0.05853885,0.05208746
22.0800,8.67526721,0.06456040,-0.05854059,0.05209377
22.0850,8.67523441,0.06442966,-0.05854243,0.05210057
22.0900,8.67519312,0.06430877,-0.05854436,0.05210784
22.0950,8.67514289,0.06419839,-0.05854639,0.05211558
22.1000,8.67508327,0.06409920,-0.05854850,0.05212378
22.1050,8.67501384,0.06401179,-0.05855069,0.05213244
22.1100,8.67493421,0.06393673,-0.05855295,0.05214154
22.1150,8.67484402,0.06387450,-0.05855529,0.05215107
22.1200,8.67474295,0.06382554,-0.05855769,0.05216103
22.1250,8.67463073,0.06379021,-0.05856015,0.05217141
22.1300,8.67450713,0.06376877,-0.05856266,0.05218220
22.1350,8.67437198,0.06376143,-0.05856523,0.05219339
22.1400,8.67422518,0.06376832,-0.05856784,0.05220497
22.1450,8.67406666,0.06378947,-0.05857048,0.05221693
22.1500,8.67389645,0.06382485,-0.05857316,0.05222927
22.1550,8.67371462,0.06387435,-0.05857587,0.05224197
22.1600,8.67352133,0.06393780,-0.05857861,0.05225502
22.1650,8.67331678,0.06401494,-0.05858135,0.05226842
22.1700,8.67310127,0.06410547,-0.05858411,0.05228216
22.1750,8.67287515,0.06420902,-0.05858688,0.05229621
22.1800,8.67263883,0.06432519,-0.05858965,0.05231059
22.1850,8.67239282,0.06445351,-0.05859241,0.05232527
22.1900,8.67213764,0.06459349,-0.05859516,0.05234024
22.1950,8.67187392,0.06474460,-0.05859789,0.05235550
22.2000,8.67160231,0.06490630,-0.05860060,0.05237103
22.2050,8.67132353,0.06507802,-0.05860329,0.05238682
22.2100,8.67103834,0.06525917,-0.05860594,0.05240287
22.2150,8.67074754,0.06544917,-0.05860856,0.05241917
22.2200,8.67045197,0.06564743,-0.05861113,0.05243570
22.2250,8.67015252,0.06585334,-0.05861365,0.05245245
22.2300,8.66985006,0.06606634,-0.05861612,0.05246942
22.2350,8.66954552,0.06628584,-0.05861853,0.05248659
22.2400,8.66923983,0.06651128,-0.05862087,0.05250395
22.2450,8.66893392,0.06674213,-0.05862315,0.05252150
22.2500,8.66862872,0.06697785,-0.05862535,0.05253922
22.2550,8.66832517,0.06721795,-0.05862747,0.05255710
22.2600,8.66802416,0.06746195,-0.05862951,0.05257514
22.2650,8.66772660,0.06770939,-0.05863146,0.05259332
22.2700,8.66743335,0.06795986,-0.05863332,0.05261164
22.2750,8.66714524,0.06821295,-0.05863508,0.05263008
22.2800,8.66686305,0.06846828,-0.05863674,0.05264864
22.2850,8.66658754,0.06872553,-0.05863829,0.05266731
22.2900,8.66631939,0.06898435,-0.05863974,0.05268607
22.2950,8.66605924,0.06924447,-0.05864107,0.05270492
22.3000,8.66580766,0.06950561,-0.05864228,0.05272385
22.3050,8.66556516,0.06976752,-0.05864337,0.05274285
22.3100,8.66533215,0.07002997,-0.05864434,0.05276191
22.3150,8.66510901,0.07029274,-0.05864518,0.05278103
22.3200,8.66489601,0.07055564,-0.05864589,0.05280019
22.3250,8.66469334,0.07081847,-0.05864647,0.05281939
22.3300,8.66450111,0.07108106,-0.05864691,0.05283861
22.3350,8.66431936,0.07134323,-0.05864721,0.05285786
22.3400,8.66414802,0.07160482,-0.05864737,0.05287713
22.3450,8.66398696,0.07186565,-0.05864739,0.05289639
22.3500,8.66383595,0.07212557,-0.05864726,0.05291566
22.3550,8.66369469,0.07238440,-0.05864698,0.05293492
22.3600,8.66356279,0.07264198,-0.05864655,0.05295416
22.3650,8.66343980,0.07289814,-0.05864597,0.05297338
22.3700,8.66332519,0.07315270,-0.05864524,0.05299258
22.3750,8.66321836,0.07340550,-0.05864435,0.05301174
22.3800,8.66311868,0.07365638,-0.05864331,0.05303086
22.3850,8.66302543,0.07390515,-0.05864212,0.05304993
22.3900,8.66293788,0.07415166,-0.05864077,0.05306895
22.3950,8.66285524,0.07439576,-0.05863926,0.05308791
22.4000,8.66277671,0.07463732,-0.05863760,0.05310681
22.4050,8.66270145,0.07487619,-0.05863577,0.05312564
22.4100,8.66262865,0.07511229,-0.05863380,0.05314440
22.4150,8.66255745,0.07534551,-0.05863166,0.05316308
22.4200,8.66248703,0.07557581,-0.05862937,0.05318168
22.4250,8.66241657,0.07580315,-0.05862693,0.05320019
22.4300,8.66234530,0.07602753,-0.05862433,0.05321862
22.4350,8.66227246,0.07624898,-0.05862158,0.05323695
22.4400,8.66219733,0.07646755,-0.05861868,0.05325518
22.4450,8.66211926,0.07668335,-0.05861563,0.05327331
22.4500,8.66203764,0.07689650,-0.05861243,0.05329134
22.4550,8.66195192,0.07710715,-0.05860909,0.05330926
22.4600,8.66186162,0.07731550,-0.05860560,0.05332707
22.4650,8.66176633,0.07752174,-0.05860197,0.05334477
22.4700,8.66166570,0.07772611,-0.05859820,0.05336235
22.4750,8.66155947,0.07792886,-0.05859430,0.05337982
22.4800,8.66144744,0.07813023,-0.05859026,0.05339717
22.4850,8.66132949,0.07833049,-0.05858610,0.05341440
22.4900,8.66120556,0.07852988,-0.05858180,0.05343150
22.4950,8.66107568,0.07872867,-0.05857739,0.05344848
22.5000,8.66093992,0.07892707,-0.05857285,0.05346534
22.5050,8.66079842,0.07912529,-0.05856820,0.05348206
22.5100,8.66065139,0.07932351,-0.05856343,0.05349867
22.5150,8.66049907,0.07952188,-0.05855856,0.05351514
22.5200,8.66034176,0.07972050,-0.05855359,0.05353148
22.5250,8.66017980,0.07991942,-0.05854851,0.05354769
22.5300,8.66001354,0.08011867,-0.05854334,0.05356378
22.5350,8.65984337,0.08031820,-0.05853808,0.05357973
22.5400,8.65966969,0.08051793,-0.05853274,0.05359555
22.5450,8.65949293,0.08071771,-0.05852731,0.05361124
22.5500,8.65931351,0.08091735,-0.05852181,0.05362680
22.5550,8.65913183,0.08111660,-0.05851625,0.05364223
22.5600,8.65894832,0.08131518,-0.05851061,0.05365753
22.5650,8.65876337,0.08151276,-0.05850492,0.05367269
22.5700,8.65857736,0.08170896,-0.05849917,0.05368773
22.5750,8.65839066,0.08190337,-0.05849338,0.05370264
22.5800,8.65820361,0.08209558,-0.05848754,0.05371742
22.5850,8.65801651,0.08228514,-0.05848167,0.05373207
22.5900,8.65782967,0.08247157,-0.05847577,0.05374659
22.5950,8.65764333,0.08265442,-0.05846984,0.05376099
22.6000,8.65745774,0.08283324,-0.05846390,0.05377526
22.6050,8.65727311,0.08300757,-0.05845794,0.05378941
22.6100,8.65708962,0.08317699,-0.05845198,0.05380343
22.6150,8.65690745,0.08334112,-0.05844602,0.05381733
22.6200,8.65672674,0.08349958,-0.05844007,0.05383110
22.6250,8.65654764,0.08365208,-0.05843413,0.05384476
22.6300,8.65637028,0.08379834,-0.05842821,0.05385829
22.6350,8.65619477,0.08393818,-0.05842231,0.05387171
22.6400,8.65602125,0.08407144,-0.05841645,0.05388500
22.6450,8.65584985,0.08419807,-0.05841063,0.05389818
22.6500,8.65568069,0.08431804,-0.05840485,0.05391124
22.6550,8.65551392,0.08443144,-0.05839913,0.05392419
22.6600,8.65534972,0.08453841,-0.05839346,0.05393702
22.6650,8.65518825,0.08463916,-0.05838786,0.05394974
22.6700,8.65502973,0.08473398,-0.05838234,0.05396234
22.6750,8.65487438,0.08482324,-0.05837689,0.05397484
22.6800,8.65472244,0.08490736,-0.05837152,0.05398722
22.6850,8.65457420,0.08498682,-0.05836625,0.05399949
22.6900,8.65442994,0.08506216,-0.05836108,0.05401165
22.6950,8.65429000,0.08513398,-0.05835601,0.05402371
22.7000,8.65415470,0.08520291,-0.05835104,0.05403565
22.7050,8.65402442,0.08526961,-0.05834620,0.05404749
22.7100,8.65389951,0.08533478,-0.05834148,0.05405922
22.7150,8.65378037,0.08539913,-0.05833689,0.05407084
22.7200,8.65366738,0.08546337,-0.05833243,0.05408236
22.7250,8.65356094,0.08552823,-0.05832812,0.05409377
22.7300,8.65346141,0.08559441,-0.05832395,0.05410508
22.7350,8.65336918,0.08566261,-0.05831993,0.05411628
22.7400,8.65328460,0.08573350,-0.05831607,0.05412737
22.7450,8.65320799,0.08580771,-0.05831238,0.05413836
22.7500,8.65313966,0.08588586,-0.05830886,0.05414925
22.7550,8.65307985,0.08596849,-0.05830551,0.05416003
22.7600,8.65302881,0.08605613,-0.05830234,0.05417070
22.7650,8.65298669,0.08614923,-0.05829936,0.05418126
22.7700,8.65295362,0.08624820,-0.05829657,0.05419173
22.7750,8.65292966,0.08635342,-0.05829397,0.05420208
22.7800,8.65291482,0.08646518,-0.05829158,0.05421232
22.7850,8.65290904,0.08658373,-0.05828939,0.05422246
22.7900,8.65291221,0.08670927,-0.05828741,0.05423249
22.7950,8.65292413,0.08684195,-0.05828564,0.05424241
22.8000,8.65294456,0.08698188,-0.05828409,0.05425222
22.8050,8.65297319,0.08712912,-0.05828277,0.05426192
22.8100,8.65300965,0.08728369,-0.05828167,0.05427150
22.8150,8.65305350,0.08744558,-0.05828080,0.05428097
22.8200,8.65310425,0.08761474,-0.05828016,0.05429033
22.8250,8.65316138,0.08779110,-0.05827976,0.05429957
22.8300,8.65322429,0.08797457,-0.05827961,0.05430869
22.8350,8.65329237,0.08816505,-0.05827969,0.05431769
22.8400,8.65336495,0.08836240,-0.05828003,0.05432657
22.8450,8.65344136,0.08856648,-0.05828061,0.05433533
22.8500,8.65352088,0.08877717,-0.05828144,0.05434396
22.8550,8.65360281,0.08899429,-0.05828253,0.05435247
22.8600,8.65368641,0.08921771,-0.05828388,0.05436085
22.8650,8.65377097,0.08944725,-0.05828548,0.05436909
22.8700,8.65385578,0.08968275,-0.05828735,0.05437721
22.8750,8.65394012,0.08992404,-0.05828948,0.05438519
22.8800,8.65402333,0.09017093,-0.05829187,0.05439304
22.8850,8.65410476,0.09042325,-0.05829453,0.05440075
22.8900,8.65418378,0.09068078,-0.05829745,0.05440831
22.8950,8.65425983,0.09094332,-0.05830064,0.05441573
22.9000,8.65433235,0.09121062,-0.05830410,0.05442301
22.9050,8.65440087,0.09148244,-0.05830783,0.05443014
22.9100,8.65446494,0.09175849,-0.05831183,0.05443711
22.9150,8.65452418,0.09203847,-0.05831609,0.05444393
22.9200,8.65457824,0.09232204,-0.05832063,0.05445060
22.9250,8.65462685,0.09260883,-0.05832544,0.05445711
22.9300,8.65466979,0.09289843,-0.05833051,0.05446345
22.9350,8.65470687,0.09319041,-0.05833586,0.05446963
22.9400,8.65473798,0.09348430,-0.05834147,0.05447565
22.9450,8.65476306,0.09377957,-0.05834735,0.05448149
22.9500,8.65478210,0.09407569,-0.05835350,0.05448716
22.9550,8.65479512,0.09437207,-0.05835991,0.05449265
22.9600,8.65480221,0.09466812,-0.05836658,0.05449797
22.9650,8.65480348,0.09496318,-0.05837351,0.05450310
