# PBC momentum-sector ED  L=17 N=6 t=1.0 V=1.0 tp=0.0 Vp=0.0  O=n_2*n_3 (1-indexed)
sector,energy,O_expval
0,2.9214581940,0.0669137187
0,2.9422535205,0.0801098377
0,2.9801574836,0.1383270474
0,2.9801574836,0.1383270474
0,2.9983502088,0.1005473099
0,2.9983502088,0.1005473099
0,3.0000000000,0.1342193176
0,3.0000000000,0.1422619415
0,3.0000000000,0.1435954174
0,3.0000000000,0.1459382039
0,3.0000000000,0.1318294593
0,3.0000000000,0.1392792791
0,3.0189355805,0.1089562607
0,3.0189355805,0.1089562607
0,3.0204339935,0.1032134273
0,3.0204339935,0.1032134273
0,3.0317461845,0.0969559762
0,3.0317461845,0.0969559762
0,3.0931921490,0.1291363737
0,3.1171075036,0.1178087667
0,3.1171075036,0.1178087667
0,3.1709745512,0.1577170825
0,3.1709745512,0.1577170825
0,3.2151566681,0.1453518550
0,3.2151566681,0.1453518550
0,3.2263971477,0.0988458477
0,3.2263971477,0.0988458477
0,3.2859526909,0.1102811534
0,3.2859526909,0.1102811534
0,3.2977579519,0.1241525557
0,3.2977579519,0.1241525557
0,3.3018680313,0.1024696367
0,3.3018680313,0.1024696367
0,3.3079025268,0.1309332866
0,3.3079025268,0.1309332866
0,3.3291672975,0.0808091896
0,3.3291672975,0.0808091896
0,3.3318213621,0.1260882408
0,3.3318213621,0.1390844613
0,3.3318213621,0.1324892542
0,3.3318213621,0.1426958452
0,3.3318213621,0.1350326880
0,3.3318213621,0.1248067127
0,3.3492091191,0.1303874750
0,3.3492091191,0.1303874750
0,3.3623937195,0.1339837648
0,3.3623937195,0.1339837648
0,3.3873237665,0.0986823578
0,3.3873237665,0.0986823578
0,3.4107785786,0.1202325575
0,3.4107785786,0.1202325575
0,3.4281356761,0.0546045142
0,3.4281356761,0.0546045142
0,3.4510859951,0.1515543612
0,3.4510859951,0.1515543612
0,3.4809149625,0.1351421441
0,3.4809149625,0.1351421441
0,3.5588700916,0.0972550018
0,3.5588700916,0.0972550018
0,3.5766680965,0.0802818659
0,3.5766680965,0.0802818659
0,3.6030101229,0.1035846036
0,3.6030101229,0.1035846036
0,3.6031493841,0.1077389455
0,3.6031493841,0.1077389455
0,3.6171954520,0.1420656628
0,3.6171954520,0.1420656628
0,3.6175756634,0.1586282485
0,3.6175756634,0.1586282485
0,3.6678723911,0.1472330069
0,3.6678723911,0.1472330069
0,3.7222295834,0.1322240281
0,3.7222295834,0.1322240281
0,3.8284271247,0.1251082737
0,3.8284271247,0.1373927823
0,3.8284271247,0.1175268716
0,3.8288749229,0.0620732589
0,3.8288749229,0.0620732589
0,3.8298729377,0.1746540554
0,3.8319125734,0.1362248350
0,3.8319125734,0.1362248350
0,3.8497768687,0.0919403650
0,3.8596001124,0.0879721982
0,3.8596001124,0.0879721982
0,3.8633792787,0.1536246136
0,3.8633792787,0.1536246136
0,3.8693343648,0.0954158591
0,3.8693343648,0.0954158591
0,3.8738823089,0.1125871689
0,3.8738823089,0.1125871689
0,3.8982025239,0.1322293279
0,3.9020193853,0.1268354053
0,3.9020193853,0.1268354053
0,3.9180981002,0.1169736795
0,3.9180981002,0.1169736795
0,3.9208185436,0.1510941671
0,3.9208185436,0.1510941671
0,3.9701368379,0.1443168000
0,3.9701368379,0.1443168000
0,4.0823922003,0.1428949256
0,4.0823922003,0.1471917709
0,4.0823922003,0.1372780119
0,4.0823922003,0.1451687870
0,4.0823922003,0.1415159736
0,4.0823922003,0.1424295462
0,4.1689633214,0.1300547742
0,4.1689633214,0.1300547742
0,4.1760566001,0.0975264248
0,4.1760566001,0.0975264248
0,4.1783373243,0.1024912966
0,4.1783373243,0.1024912966
0,4.1989123674,0.1274989901
0,4.1989123674,0.1265177419
0,4.1989123674,0.1467529914
0,4.1989123674,0.1243126494
0,4.1989123674,0.1434046161
0,4.1989123674,0.1260702302
0,4.2103995790,0.1258842460
0,4.2103995790,0.1258842460
0,4.2388917334,0.1448075735
0,4.2388917334,0.1448075735
0,4.3320191779,0.1759502433
0,4.3320191779,0.1759502433
0,4.4142135624,0.1146359795
0,4.4142135624,0.1217095869
0,4.4142135624,0.1300078972
0,4.4142135624,0.1119660943
0,4.4142135624,0.1114594097
0,4.4142135624,0.1191525170
0,4.4323453335,0.1168561396
0,4.4323453335,0.1168561396
0,4.4358011726,0.1296280777
0,4.4358011726,0.1296280777
0,4.4784480148,0.1379102368
0,4.4784480148,0.1379102368
0,4.5102223924,0.1565239426
0,4.5102223924,0.1565239426
0,4.5631277170,0.1177284685
0,4.5631277170,0.1177284685
0,4.5668864723,0.0987702025
0,4.5668864723,0.0987702025
0,4.5741968582,0.0759439636
0,4.5741968582,0.0759439636
0,4.5982809854,0.1574061192
0,4.6387136480,0.0978790512
0,4.6387136480,0.0978790512
0,4.6634206327,0.1363550495
0,4.6634206327,0.1363550495
0,4.6662238118,0.1178729464
0,4.6662238118,0.1178729464
0,4.6717484782,0.0958800093
0,4.6717484782,0.0958800093
0,4.6955181300,0.0919265843
0,4.6955181300,0.0971842303
0,4.6955181300,0.1127134394
0,4.7204447621,0.1330945607
0,4.7204447621,0.1330945607
0,4.7488319885,0.0907365210
0,4.7488319885,0.0907365210
0,4.7499163998,0.1512695285
0,4.7499163998,0.1512695285
0,4.8844418393,0.1690802564
0,4.8844418393,0.1690802564
0,5.0000000000,0.1072271771
0,5.0000000000,0.1309878988
0,5.0000000000,0.1221465798
0,5.0000000000,0.1201926864
0,5.0000000000,0.1287235023
0,5.0000000000,0.1178706715
0,5.0000000000,0.1174703195
0,5.0000000000,0.1210338560
0,5.0000000000,0.1111890772
0,5.0000000000,0.1185793565
0,5.0000000000,0.1165402283
0,5.0000000000,0.1208091420
0,5.0000000000,0.1351315578
0,5.0000000000,0.1204784420
0,5.0000000000,0.1205433740
0,5.0000000000,0.1174800224
0,5.0000000000,0.1039325799
0,5.0000000000,0.1233308257
0,5.0270439894,0.1096793635
0,5.1348609376,0.1282316422
0,5.1348609376,0.1282316422
0,5.1399188562,0.1620993378
0,5.1399188562,0.1620993378
0,5.1823773844,0.1815483221
0,5.2449464379,0.1467209174
0,5.3623512970,0.1215626094
0,5.3623512970,0.1215626094
0,5.3659061129,0.1050211520
0,5.3659061129,0.1050211520
0,5.3727257593,0.0817146641
0,5.3727257593,0.0817146641
0,5.3844984310,0.0574869347
0,5.3844984310,0.0574869347
0,5.4059018226,0.1346989538
0,5.4059018226,0.1346989538
0,5.4506915778,0.1766303490
0,5.4506915778,0.1766303490
0,5.4966057627,0.1376774943
0,5.4966057627,0.1338042681
0,5.4966057627,0.1375982392
0,5.4966057627,0.1353702493
0,5.4966057627,0.1430683519
0,5.4966057627,0.1341285665
0,5.5674963031,0.0921707618
0,5.5674963031,0.0921707618
0,5.6131259298,0.1555041311
0,5.6131259298,0.1572298942
0,5.6131259298,0.1619255049
0,5.6131259298,0.1525855585
0,5.6131259298,0.1575813295
0,5.6131259298,0.1484580802
0,5.7531397746,0.1092672091
0,5.7531397746,0.1092672091
0,5.7633255627,0.1155855089
0,5.7633255627,0.1155855089
0,5.8753639005,0.1314267062
0,5.8753639005,0.1314267062
0,5.9116621522,0.0953356833
0,5.9116621522,0.0953356833
0,5.9559824881,0.1328735741
0,5.9559824881,0.1328735741
0,6.0000000000,0.1568383924
0,6.0000000000,0.1713605570
0,6.0000000000,0.1517776435
0,6.0000000000,0.1387260024
0,6.0000000000,0.1640413565
0,6.0000000000,0.1338203750
0,6.0000000000,0.1609581502
0,6.0000000000,0.1736780554
0,6.0000000000,0.1513716574
0,6.0000000000,0.1646668184
0,6.0714914813,0.1488311672
0,6.0714914813,0.1488311672
0,6.1197116463,0.1186777983
0,6.1197116463,0.1186777983
0,6.2381576237,0.1342673449
0,6.2381576237,0.1342673449
0,6.2913269598,0.1466329240
0,6.2913269598,0.1466329240
0,6.3102457546,0.1260459612
0,6.4149318699,0.1285490210
0,6.4149318699,0.1285490210
0,6.4981422055,0.1647815392
0,6.4981422055,0.1647815392
0,6.5198499356,0.1442786868
0,6.5198499356,0.1442786868
0,6.6744909463,0.1492777562
0,6.6744909463,0.1492777562
0,6.6915628693,0.1057629807
0,6.6915628693,0.1057629807
0,6.6962980583,0.1306749344
0,6.6962980583,0.1306749344
0,6.7349638940,0.1630440962
0,6.7915123188,0.1059242102
0,6.7915123188,0.1059242102
0,6.9164871654,0.1493714808
0,6.9164871654,0.1493714808
0,7.0198669408,0.1250809285
0,7.0198669408,0.1250809285
0,7.1022365396,0.1357394529
0,7.1242795441,0.1252966045
0,7.1242795441,0.1252966045
0,7.2604322941,0.1449082513
0,7.2604322941,0.1449082513
0,7.3678100698,0.1452260508
0,7.3678100698,0.1452260508
0,7.5526043282,0.1323523965
0,7.6649716335,0.1328827631
0,7.6649716335,0.1328827631
0,7.7787572309,0.1333993019
0,7.8586693802,0.1071076865
0,7.8586693802,0.1071076865
0,8.2214897642,0.1203423587
0,8.2214897642,0.1203423587
0,8.3482693651,0.1218562493
0,8.3482693651,0.1218562493
0,8.7051868510,0.1156515995
0,8.9952741003,0.0965049151
0,8.9952741003,0.0965049151
0,9.3183307520,0.0993846343
0,9.3183307520,0.0993846343
0,9.7417389841,0.0894962850
1,-8.3281506171,0.0369347714
1,-6.9220048605,0.0500215406
1,-6.6383302696,0.0519981306
1,-6.0050554675,0.0585305516
1,-5.7375286012,0.0600821464
1,-5.4549145768,0.0626407691
1,-5.2265291781,0.0621532866
1,-5.1948865151,0.0631428810
1,-5.1505524458,0.0654624833
1,-4.9748429671,0.0605944661
1,-4.9312832459,0.0660262235
1,-4.8255722992,0.0682901418
1,-4.5652184685,0.0692224092
1,-4.3604893716,0.0726211794
1,-4.3554805448,0.0632120684
1,-4.3495951316,0.0701012725
1,-4.3044100601,0.0708118417
1,-4.1075183287,0.0683266952
1,-3.9311619142,0.0518600466
1,-3.9281685714,0.0856318703
1,-3.8757719246,0.0251750146
1,-3.8578068542,0.0389993021
1,-3.8476094047,0.0696968956
1,-3.8463412832,0.0745550708
1,-3.8148570056,0.0751926824
1,-3.7854991579,0.0351135056
1,-3.6670349169,0.0626758826
1,-3.6611038218,0.0706657198
1,-3.6014072809,0.0795461210
1,-3.5571751188,0.0637380730
1,-3.5488139888,0.0734865600
1,-3.5458376301,0.0770232288
1,-3.5047822757,0.0557531869
1,-3.4157284989,0.0907634679
1,-3.3219023019,0.0891824593
1,-3.2565869280,0.0446989480
1,-3.2483703829,0.0745634440
1,-3.2313681231,0.0798149618
1,-3.1360574445,0.0899413666
1,-3.1301547044,0.0674776084
1,-3.1029272180,0.0898730838
1,-2.9244259900,0.0488650220
1,-2.9188294953,0.0551853822
1,-2.8946718925,0.0644981515
1,-2.8349434361,0.0690947623
1,-2.8154585759,0.0765472265
1,-2.8146221117,0.0807919677
1,-2.8076733068,0.0779603479
1,-2.7877435648,0.0830659732
1,-2.7873118269,0.0524302208
1,-2.7597184654,0.0666736932
1,-2.6497763008,0.0965183903
1,-2.6231059444,0.0681846705
1,-2.6004577817,0.0962107767
1,-2.5521069283,0.0513460753
1,-2.4152296471,0.0739334571
1,-2.4144813392,0.0584568756
1,-2.4063681280,0.0723579748
1,-2.3993834199,0.0807024734
1,-2.3863247895,0.0826424554
1,-2.3725933996,0.0750556051
1,-2.3454964124,0.0744011485
1,-2.3201211665,0.0953097144
1,-2.2857295030,0.0968219965
1,-2.2657174019,0.0726086078
1,-2.2657174019,0.0918088705
1,-2.2657174019,0.0694410905
1,-2.2598759874,0.0629206889
1,-2.2203481078,0.0772106743
1,-2.1902550899,0.0937628707
1,-2.1584041731,0.0992908129
1,-2.1564959066,0.1001712705
1,-2.1334154298,0.0758013730
1,-2.1328044962,0.1002888821
1,-2.0884351923,0.0862365355
1,-2.0189193719,0.0924477881
1,-2.0118524206,0.0505975706
1,-1.9581090012,0.0843950477
1,-1.9240391619,0.0922771378
1,-1.9173290114,0.0903302336
1,-1.9066538269,0.0672406708
1,-1.8893018394,0.0921359453
1,-1.8770485584,0.0796471890
1,-1.8737003857,0.1005314897
1,-1.8430851508,0.0788732386
1,-1.8359540690,0.1014049108
1,-1.8195291197,0.0674294715
1,-1.8179755729,0.0814222389
1,-1.8135469785,0.0878737739
1,-1.8044259735,0.0766350278
1,-1.7998787523,0.0878104762
1,-1.7880429077,0.0655735366
1,-1.7707874881,0.0834074885
1,-1.7041831660,0.0871659818
1,-1.6834531310,0.0843610314
1,-1.6834531310,0.0977663546
1,-1.6834531310,0.0763153844
1,-1.5911403874,0.0997545516
1,-1.5685703894,0.1164596332
1,-1.5489020601,0.0903767284
1,-1.5420259757,0.1065194475
1,-1.5398702091,0.0901682129
1,-1.4698075887,0.0710324620
1,-1.4420500481,0.0693095219
1,-1.4380951544,0.0833992928
1,-1.3690160633,0.0680589373
1,-1.3658174795,0.0852094255
1,-1.3400651320,0.1083274144
1,-1.3255645007,0.1055531953
1,-1.3118023560,0.0962275490
1,-1.3051149985,0.1060823496
1,-1.3045735512,0.0925515380
1,-1.2604438313,0.1087946138
1,-1.2536507575,0.0932292971
1,-1.2501024150,0.0773846588
1,-1.2359901975,0.0702403255
1,-1.2246923093,0.0866486531
