# PBC momentum-sector ED  L=17 N=6 t=1.0 V=1.0 tp=0.96 Vp=0.96  O=n_2*n_3 (1-indexed)
sector,energy,O_expval
0,-2.2480732623,0.0920045496
0,-2.2295123659,0.0927404848
0,-2.2034249574,0.0934152166
0,-2.1913052409,0.0973936075
0,-2.1355719423,0.0985888990
0,-2.1145608387,0.0971754370
0,-2.0055666009,0.0996168889
0,-1.9963997001,0.1064668340
0,-1.9278937941,0.0960642467
0,-1.9194293494,0.0942517313
0,-1.9043126992,0.0940639344
0,-1.8334846715,0.0970113164
0,-1.8109675454,0.0965250563
0,-1.7867952847,0.1009045169
0,-1.7387074549,0.0989796755
0,-1.6740368701,0.0929657225
0,-1.6263228674,0.0949479589
0,-1.5983909581,0.0985572956
0,-1.5478072811,0.1026990237
0,-1.5257380125,0.0872251215
0,-1.4987295914,0.0903459794
0,-1.4253083216,0.1072629630
0,-1.3955063084,0.1063526247
0,-1.3882912912,0.0987685826
0,-1.3643932585,0.0957841701
0,-1.3154308222,0.0999899160
0,-1.3095074759,0.1039574856
0,-1.2809072041,0.0953598979
0,-1.2806571998,0.1003161145
0,-1.2214265914,0.0974123118
0,-1.1732336730,0.0984320428
0,-1.1615241674,0.1025058498
0,-1.1539880391,0.1015686132
0,-1.0717700369,0.0955324588
0,-1.0435344444,0.1148388406
0,-1.0301716255,0.1016590798
0,-0.9853922558,0.0950181535
0,-0.9571099852,0.1010729936
0,-0.9332458518,0.1005247831
0,-0.9063369020,0.1028232936
0,-0.8700230545,0.1001989158
0,-0.8599016010,0.1054642199
0,-0.8170394938,0.1062176586
0,-0.7509869735,0.1032788673
0,-0.7363844810,0.0927232042
0,-0.7095108703,0.1003292028
0,-0.6695050570,0.0991498811
0,-0.6266444737,0.1020307373
0,-0.5900227355,0.0998812034
0,-0.5554268556,0.1036951968
0,-0.5482187465,0.0980522450
0,-0.5141949038,0.1122248637
0,-0.4949818483,0.0995609213
0,-0.4723528041,0.0974532150
0,-0.4346250896,0.1033367360
0,-0.4216615049,0.1002548972
0,-0.3997241837,0.1007733773
0,-0.3686988822,0.1024844219
0,-0.3574878295,0.1033721325
0,-0.3031472518,0.1035130648
0,-0.2809691013,0.0983510669
0,-0.2622722109,0.1030206715
0,-0.2219861491,0.0989626716
0,-0.2056360306,0.0970014411
0,-0.1752396678,0.1005742928
0,-0.1581934822,0.1039921203
0,-0.1367254813,0.1092065178
0,-0.1159983600,0.1060952965
0,-0.0869285420,0.1013624669
0,-0.0823131389,0.0936697446
0,-0.0603538762,0.1020102086
0,-0.0236069514,0.1035960320
0,-0.0032921675,0.1071060076
0,0.0448426541,0.0933262052
0,0.0648414664,0.0933615315
0,0.0837489848,0.1095665517
0,0.0951528517,0.1008463830
0,0.1244016844,0.1050829559
0,0.1515797263,0.1077613200
0,0.1660549262,0.0905320605
0,0.1707256214,0.1073966959
0,0.1864216731,0.0971464164
0,0.2267508664,0.0999559545
0,0.2552725549,0.1006968534
0,0.2559757268,0.0956550007
0,0.2692533816,0.1074583903
0,0.2854115426,0.0980410709
0,0.3023492109,0.0909135987
0,0.3076850102,0.1057654605
0,0.3598403190,0.1083659754
0,0.3890614776,0.0986815404
0,0.3914149596,0.1039263193
0,0.3960947809,0.0959878046
0,0.4554364481,0.1146666221
0,0.4677445948,0.0958862380
0,0.4723453699,0.1060852519
0,0.5318060618,0.0986118936
0,0.5335540157,0.0924853863
0,0.5777507295,0.0896976292
0,0.6133702676,0.1045538449
0,0.6182033761,0.1073744142
0,0.6413685982,0.0949876535
0,0.6527592065,0.1073343334
0,0.6529867665,0.0997420402
0,0.6820107972,0.1000287267
0,0.6904998356,0.1021608986
0,0.7026962974,0.0965951193
0,0.7147967838,0.1055363789
0,0.7417035680,0.0948312216
0,0.7815670476,0.0987660453
0,0.7964763290,0.0956457458
0,0.8036144098,0.1110280444
0,0.8612877810,0.0919457794
0,0.8647451323,0.1042375915
0,0.8795740753,0.1073620396
0,0.8820356635,0.1063980164
0,0.9270779348,0.0941859059
0,0.9432538656,0.0922983298
0,0.9517863364,0.0868040686
0,0.9620325853,0.1062083373
0,0.9734184882,0.1072481641
0,0.9860341690,0.1077598881
0,1.0191746504,0.1050636928
0,1.0372006277,0.1067890378
0,1.0407205391,0.0895371198
0,1.0645764217,0.1005069488
0,1.0846358238,0.0955850795
0,1.1048344301,0.0953901185
0,1.1476644141,0.1031926010
0,1.1559145984,0.0930990659
0,1.1771436241,0.1029504920
0,1.2042623934,0.0960669045
0,1.2109194773,0.1097189269
0,1.2186365902,0.1024822494
0,1.2252341078,0.0995689501
0,1.2493018456,0.1032398864
0,1.2801187145,0.1113016318
0,1.3251504837,0.1014415913
0,1.3484205680,0.1122294355
0,1.3611933049,0.0990067164
0,1.3804995564,0.1016383151
0,1.3951340361,0.1050381315
0,1.4087308397,0.1014261555
0,1.4283252278,0.1063602328
0,1.4641785840,0.1052713354
0,1.4899564624,0.1119055016
0,1.4970136095,0.1064937767
0,1.5062185481,0.1097934279
0,1.5264858236,0.1034445526
0,1.5270854873,0.1052100897
0,1.5492275460,0.1007533497
0,1.5747893786,0.1010547248
0,1.5953291319,0.0949387275
0,1.6225736372,0.1037977356
0,1.6278008396,0.1024136240
0,1.6420677792,0.1133756784
0,1.6591533264,0.1018946334
0,1.6644590042,0.1002278607
0,1.6825371072,0.1063368110
0,1.7170156017,0.1090045926
0,1.7474702611,0.0905564521
0,1.7519552732,0.0990493391
0,1.7707325121,0.1050084486
0,1.7874645207,0.1023557849
0,1.7928862352,0.1090475569
0,1.8205622150,0.1086451574
0,1.8370167766,0.0982263950
0,1.8524245904,0.1010394791
0,1.8685656007,0.1058438856
0,1.8906983941,0.1025713332
0,1.9003831032,0.1058314412
0,1.9119596422,0.1044888910
0,1.9174448740,0.0950802947
0,1.9513386161,0.0903272186
0,1.9661775785,0.1055669429
0,2.0007028254,0.1040174701
0,2.0125799922,0.1046794898
0,2.0467384804,0.1157936882
0,2.0566212423,0.1039050589
0,2.0578402413,0.1134416182
0,2.0886465677,0.1100949464
0,2.0992857661,0.0953661556
0,2.1013520547,0.1109860279
0,2.1567958159,0.1185611595
0,2.1695011900,0.0949989420
0,2.1859571301,0.1065150952
0,2.2106451551,0.0974077917
0,2.2475154697,0.0989284923
0,2.2507783209,0.0953605306
0,2.2507977244,0.0993349219
0,2.2709904669,0.1111478993
0,2.2824958888,0.0965040844
0,2.2940435344,0.1070784274
0,2.3118186089,0.1000788974
0,2.3172785243,0.1084559368
0,2.3376134166,0.0980080661
0,2.3720383950,0.1189569965
0,2.3972243406,0.1191884882
0,2.3984247520,0.1120156418
0,2.4219872596,0.1114157310
0,2.4486615424,0.1120436642
0,2.4748762047,0.1106089321
0,2.4882546712,0.1133885555
0,2.5141327379,0.1012368702
0,2.5191083219,0.1041157054
0,2.5225138547,0.1031370774
0,2.5467965128,0.0991210377
0,2.5732678191,0.1008149710
0,2.5829257544,0.1067088642
0,2.6023101460,0.1080030311
0,2.6116483411,0.1059390883
0,2.6225993009,0.1124328919
0,2.6375393837,0.1163105153
0,2.6601226737,0.1048471843
0,2.6804862352,0.1063068138
0,2.7153630517,0.1197361289
0,2.7184941753,0.1049314152
0,2.7315958978,0.1084655174
0,2.7678555690,0.1090253795
0,2.7706392255,0.1020731992
0,2.7823900727,0.1176917637
0,2.7830779175,0.1131887338
0,2.8106750400,0.1144171757
0,2.8197951187,0.1004248894
0,2.8668258252,0.1095677727
0,2.8720341653,0.1151673905
0,2.8944297689,0.1034706667
0,2.9212033851,0.1047665970
0,2.9253560378,0.1064340290
0,2.9309080986,0.1012971239
0,2.9855165827,0.1061272428
0,2.9986745625,0.1100962893
0,3.0019029434,0.1113854106
0,3.0167579431,0.1135092222
0,3.0224071829,0.1089657005
0,3.0405149039,0.1081738674
0,3.0570819430,0.1093555050
0,3.0655961462,0.1115582516
0,3.0738180162,0.1065639114
0,3.0900045606,0.0934088473
0,3.1178753073,0.1217329393
0,3.1274485758,0.1048332525
0,3.1497817691,0.1172619305
0,3.1676076034,0.1056396718
0,3.1750813817,0.1074147845
0,3.1848398281,0.1164278974
0,3.2162573085,0.1013024132
0,3.2187589436,0.1039011023
0,3.2482735829,0.1053278099
0,3.2525130293,0.1067018457
0,3.2819895735,0.0933247275
0,3.2926771129,0.1165526284
0,3.3011339759,0.1103147056
0,3.3085915353,0.1100234115
0,3.3289240258,0.1103141730
0,3.3541412493,0.0981420631
0,3.3556588243,0.1043936917
0,3.3699574512,0.1157138984
0,3.3922094530,0.1180138327
0,3.4015848246,0.1018273626
0,3.4285040077,0.1253419980
0,3.4348463666,0.1212701511
0,3.4532709965,0.1048270238
0,3.4604678494,0.1087391679
0,3.4719293174,0.1044998343
0,3.4962361267,0.0961234658
0,3.5030450989,0.1109610693
0,3.5194354417,0.1159685477
0,3.5340644716,0.1130247210
0,3.5457133790,0.1164567353
0,3.5714542172,0.1096122884
0,3.5733465316,0.1070126851
0,3.5780887998,0.1155572657
0,3.6003608123,0.1122482076
0,3.6124898399,0.1092379830
0,3.6327268459,0.1099174206
0,3.6443962471,0.1000347363
0,3.6569028036,0.1122376424
0,3.6748075735,0.1133591433
0,3.7000648702,0.1100597863
0,3.7063035200,0.1155068556
0,3.7186600774,0.1192045914
0,3.7223204703,0.1106816216
0,3.7470669488,0.1075972544
0,3.7642097756,0.1074389607
0,3.8008405386,0.1088071543
0,3.8008571782,0.1107303305
0,3.8154466277,0.1035045685
0,3.8207646237,0.1095252564
0,3.8340520976,0.1186555973
0,3.8539193311,0.1039732909
0,3.8640206092,0.1095799999
0,3.8822275936,0.1260299193
0,3.9092562494,0.1061426034
0,3.9180347259,0.1107542913
0,3.9235918186,0.1135459604
0,3.9398689672,0.1173061575
0,3.9545215359,0.1163707619
0,3.9710891973,0.1122685172
0,3.9761365086,0.1097998311
0,3.9997380486,0.1026519221
0,4.0122773494,0.1007959017
0,4.0355859524,0.1147866957
0,4.0527861717,0.1141031630
0,4.0820878650,0.1115735497
0,4.0958164523,0.1144054497
0,4.1236772626,0.1095026386
0,4.1246204886,0.1138975978
0,4.1461246837,0.1033543099
0,4.1669681130,0.1102173345
0,4.1783586531,0.1154913851
0,4.1818434677,0.1075124995
0,4.1912742543,0.1093288944
0,4.2113468736,0.1188875248
0,4.2239814935,0.1062333991
0,4.2437927392,0.1255268832
0,4.2489353684,0.1140818230
0,4.2689850896,0.1162887396
0,4.2999353238,0.1215088712
0,4.3015247027,0.1091226397
0,4.3097693502,0.1124350180
0,4.3265543750,0.1138611318
0,4.3571774918,0.1139978132
0,4.3750150985,0.1044956121
0,4.3810212760,0.1089242328
0,4.3985502514,0.1088754068
0,4.4074232957,0.1155415750
0,4.4370491515,0.1095974071
0,4.4471848187,0.1233060065
0,4.4750972195,0.1193599321
0,4.4790474036,0.1031594518
0,4.5110137633,0.1135023116
0,4.5131313411,0.1191698749
0,4.5344453271,0.1186097514
0,4.5463784892,0.1197427559
0,4.5531563587,0.1159222843
0,4.5786968039,0.1114090531
0,4.5861427487,0.1113443093
0,4.5960316913,0.1142120056
0,4.5988816039,0.0900677103
0,4.6188691963,0.1119675144
0,4.6398676405,0.1111549280
0,4.6501020505,0.1122657655
0,4.6532331117,0.1064544166
0,4.6824021265,0.1155451977
0,4.6926897416,0.1136940945
0,4.7100601417,0.0990688739
0,4.7290927016,0.1099794417
0,4.7466700795,0.1194800222
0,4.7582652894,0.1020240520
0,4.7746894997,0.1154575916
0,4.7791664285,0.1039577635
0,4.8015299679,0.1011317843
0,4.8018278050,0.1120639985
0,4.8277281218,0.1294350166
0,4.8397660017,0.1079781287
0,4.8548266209,0.1009511438
0,4.8632997779,0.1082705724
0,4.8668520872,0.1176420081
0,4.8714522198,0.1066970787
0,4.8866887267,0.1022753532
0,4.8950323999,0.1055030095
0,4.9375339535,0.1224210624
0,4.9376950628,0.1180542332
0,4.9479021815,0.1134165756
0,4.9664564457,0.1125542380
0,4.9733691344,0.1139347613
0,5.0093824735,0.1155992451
0,5.0205715920,0.1215057296
0,5.0229044554,0.1084601517
0,5.0446770948,0.1106125599
0,5.0466492222,0.1028785057
0,5.0630574637,0.1057049481
0,5.0713328117,0.1070456975
0,5.0758025795,0.1187075825
0,5.0763659385,0.1195020819
0,5.0981221682,0.1158506597
0,5.1100475678,0.1239043592
0,5.1467057584,0.1100173247
0,5.1530495128,0.1059045904
0,5.1945708601,0.1113883945
0,5.2017863547,0.1061260429
0,5.2062726740,0.1147767921
0,5.2096176266,0.1145132756
0,5.2336297696,0.1089317588
0,5.2370242438,0.1301213500
0,5.2590368856,0.1153664031
0,5.2707839207,0.1127005668
0,5.2711176583,0.1111522187
0,5.2882243364,0.1059540612
0,5.3059929032,0.1302844363
0,5.3131935343,0.1278024243
0,5.3273690298,0.1294206149
0,5.3533249221,0.1198043674
0,5.3710416487,0.1041687144
0,5.3867237058,0.1099555903
0,5.3939313755,0.1093093212
0,5.4082251642,0.1102405486
0,5.4228043387,0.1169633406
0,5.4446916304,0.1164063520
0,5.4650821668,0.1138693512
0,5.4769859456,0.1068445327
0,5.4793613357,0.1129750712
0,5.4978906226,0.1113558668
0,5.5029414474,0.1201196660
0,5.5268267322,0.1070186356
0,5.5388954013,0.1215651673
0,5.5409836991,0.1134342344
0,5.5624468646,0.1158895332
0,5.5740817156,0.1097845459
0,5.6013870597,0.1143668955
0,5.6029255935,0.1097284682
0,5.6409338614,0.1158063189
0,5.6414592463,0.1209547825
0,5.6480580661,0.1080747226
0,5.6495179800,0.1070439096
0,5.6832738682,0.1239213425
0,5.6973895004,0.1248171980
0,5.7076705847,0.1174774449
0,5.7243955330,0.1156410098
0,5.7336050696,0.1227726074
0,5.7763774526,0.1123660366
0,5.7785853415,0.1186647848
0,5.7931973430,0.1210057810
0,5.8010830944,0.1027183581
0,5.8220655381,0.1222281176
0,5.8341622893,0.1188624250
0,5.8418215186,0.1148229383
0,5.8666070371,0.1211436774
0,5.8677056957,0.1176925898
0,5.8742470461,0.1316302071
0,5.9069753523,0.1139651971
0,5.9184748933,0.1017319369
0,5.9505991822,0.1073845837
0,5.9680044408,0.1252252662
0,5.9711455715,0.1205821424
0,6.0027214177,0.1155397548
0,6.0133235653,0.1063347308
0,6.0305945355,0.1159193596
0,6.0469204559,0.1178111101
0,6.0515742895,0.1128833869
0,6.0652900387,0.1192772171
0,6.0834531608,0.1165128235
0,6.0878011555,0.1063578621
0,6.1230169997,0.1129391840
0,6.1411617133,0.1271036482
0,6.1632019404,0.1154679467
0,6.1807743018,0.1047543359
0,6.1881620949,0.1002824496
0,6.1887274772,0.1135938278
0,6.2024618099,0.1103326939
0,6.2230985725,0.1062685698
0,6.2508517388,0.1139597491
0,6.2591772200,0.1216248488
0,6.2666079535,0.1116078351
0,6.2907302657,0.1194146888
0,6.3157047665,0.1216970672
0,6.3227644097,0.1102693012
0,6.3479658340,0.1116870430
0,6.3482253919,0.1169608007
0,6.3674816059,0.1187196497
0,6.3770718831,0.1166466184
0,6.3906136024,0.1098999113
0,6.3933623157,0.1234560405
0,6.4449804081,0.1131480406
0,6.4449962514,0.1143479216
0,6.4695541117,0.1238604384
0,6.4754847614,0.1075541681
0,6.4895136309,0.1077282058
0,6.4966800156,0.1119342259
0,6.5201308545,0.1167451620
0,6.5214798840,0.1092012740
0,6.5648513935,0.1111931646
0,6.5806307758,0.1217664630
0,6.5869520614,0.1090825466
0,6.6218411321,0.1192212656
0,6.6267605479,0.1090364993
0,6.6553627797,0.1152376519
0,6.6576207940,0.1180493617
0,6.6812476974,0.1281082289
0,6.6874402538,0.1162646965
0,6.6998658496,0.1198762856
0,6.7405531982,0.1000629643
0,6.7444494791,0.1246970341
0,6.7608275765,0.1077312766
0,6.7716430427,0.1152536734
0,6.7848049072,0.1174277807
0,6.8075042389,0.1070967965
0,6.8196918684,0.1322190073
0,6.8506695173,0.1233059856
0,6.8623080024,0.1178814246
0,6.8640577269,0.1123777601
0,6.8904977455,0.1111671198
0,6.9211998759,0.1076768554
0,6.9337518781,0.1093618288
0,6.9448925438,0.1170017568
0,6.9940764952,0.1178539420
0,7.0120387371,0.1203976396
0,7.0256646689,0.1076955978
0,7.0610205136,0.1195366477
0,7.0639540098,0.1242243600
0,7.0723103310,0.1307977545
0,7.0920434065,0.1119950389
0,7.0946490123,0.1137779851
0,7.1148440566,0.1054289175
0,7.1199132999,0.1141402588
0,7.1622105387,0.1172887321
0,7.1792412852,0.1240333969
0,7.1929848977,0.1197599324
0,7.1951855736,0.1126830027
0,7.2328760395,0.1328536039
0,7.2333881351,0.1111835744
0,7.2594885513,0.1168805057
0,7.2615699822,0.1184933864
0,7.2893208525,0.1238180873
0,7.3070716678,0.1256480693
0,7.3292557476,0.1198806201
0,7.3406517983,0.1221539579
0,7.3658181461,0.1265175423
0,7.3882323977,0.1234577553
0,7.4132907839,0.1207160186
0,7.4261831702,0.1126883256
0,7.4503552820,0.1197072918
0,7.4563562602,0.1097737051
0,7.4620163520,0.1060190475
0,7.5000069232,0.1165449562
0,7.5175050571,0.1234725335
0,7.5204635590,0.1208767677
0,7.5262273458,0.1112834150
0,7.5490001336,0.1200848281
0,7.5544492057,0.1257289847
0,7.6152724847,0.1186261199
0,7.6166876790,0.1126545797
0,7.6588692180,0.1232610659
0,7.6611461002,0.1208580432
0,7.6651336168,0.1105657765
0,7.7003696063,0.1238992604
0,7.7148026250,0.1164054664
0,7.7221897975,0.1163647242
0,7.7481734030,0.1388702580
0,7.7589764514,0.1186063645
0,7.7778081159,0.1104567067
0,7.8169514755,0.1233567358
0,7.8370235775,0.1181127406
0,7.8634887458,0.1310428188
0,7.8743806319,0.1146595318
0,7.8755706431,0.1214596814
0,7.8888548098,0.1181866676
0,7.9423670358,0.1173260139
0,7.9687323788,0.1179585185
0,7.9695971627,0.1220675471
0,7.9893316443,0.1117274679
0,8.0066596646,0.1352162912
0,8.0165550419,0.1328766664
0,8.0506809115,0.1287738514
0,8.0623890933,0.1248291724
0,8.0877905983,0.1274737191
0,8.1045119256,0.1196274398
0,8.1504599365,0.1188711896
0,8.1876841569,0.1270192895
0,8.1938373974,0.1319938613
0,8.2210085805,0.1085331803
0,8.2230725751,0.1144054629
0,8.2636629422,0.1136076980
0,8.2823978899,0.1421811864
0,8.3000747669,0.1316380229
0,8.3115306598,0.1080447604
0,8.3313030742,0.1160647978
0,8.3518542733,0.1176810209
0,8.3701355934,0.1329360367
0,8.4195479063,0.1176813051
0,8.4227038899,0.1303328266
0,8.4401875232,0.1150464290
0,8.4656870188,0.1208622715
0,8.4732252149,0.1177648432
0,8.5224335855,0.1308723805
0,8.5289339270,0.1270027854
0,8.5484535317,0.1215155445
0,8.5546021556,0.1239904928
0,8.6073686006,0.1195412333
0,8.6183276034,0.1117657976
0,8.6427780648,0.1219803739
0,8.6481020987,0.1242639962
0,8.6891126763,0.1274013730
0,8.7244269361,0.1338303463
0,8.7353452575,0.1138058692
0,8.7445799599,0.1174938546
0,8.7933957793,0.1063604250
0,8.8238003580,0.1099874271
0,8.8686285150,0.1168037498
0,8.8872586107,0.1211265997
0,8.9308403065,0.1246808498
0,8.9400226124,0.1286609188
0,8.9481654665,0.1258177554
0,8.9979513428,0.1243738889
0,9.0060044623,0.1303017251
0,9.0355465200,0.1265892598
0,9.0384620999,0.1264735574
0,9.0615251212,0.1277450815
0,9.0671158730,0.1171189363
0,9.1333525636,0.1313852889
0,9.1406118136,0.1383840457
0,9.1983885159,0.1249539792
0,9.2105624105,0.1196247031
0,9.2471402045,0.1141185928
0,9.2746252736,0.1114809340
0,9.2884829697,0.1296112112
0,9.3151657056,0.1201290839
0,9.3766535316,0.1274007341
0,9.4141871260,0.1230769419
0,9.4558563533,0.1329655533
0,9.4807119181,0.1341399733
0,9.5143499244,0.1321756205
0,9.5288066956,0.1318096299
0,9.5690816710,0.1203597365
0,9.5868936061,0.1079468912
0,9.6095033281,0.1359567942
0,9.6572406260,0.1298584720
0,9.7163747854,0.1146698508
0,9.7665073910,0.1273206483
0,9.8136492020,0.1359418142
0,9.8587883142,0.1335041765
0,9.8799367053,0.1329984625
0,9.9034316631,0.1179266852
0,9.9310381004,0.1297859557
0,9.9964168576,0.1243857049
0,10.0169514941,0.1080166324
0,10.0717269839,0.1309100875
0,10.1312923965,0.1373605472
0,10.1697403299,0.1272001179
0,10.2198055520,0.1236598124
0,10.2353717969,0.1329159430
0,10.2640679215,0.1324453922
0,10.3199661533,0.1296248373
0,10.3508106622,0.1148574282
0,10.4017573812,0.1291171624
0,10.4147364891,0.1354264697
0,10.4393485692,0.1453582307
0,10.4413711038,0.1195484166
0,10.4869918831,0.1273602637
0,10.5041285402,0.1288900512
0,10.5189988932,0.1311639159
0,10.5647903496,0.1288828343
0,10.5974035731,0.1180157941
0,10.6259512197,0.1318618862
0,10.6644301596,0.1281665517
0,10.7672584085,0.1293962029
0,10.7758313269,0.1379446112
0,10.8680563146,0.1291505843
0,10.9250870884,0.1176741851
0,10.9660710880,0.1401074516
0,10.9951473645,0.1284248789
0,11.0444146122,0.1313519511
0,11.1739433532,0.1368906745
0,11.2271801719,0.1519789909
0,11.2432723245,0.1531547423
0,11.2899154231,0.1135439934
0,11.3732698271,0.1766470830
0,11.3759818436,0.1658465459
0,11.5039530645,0.1487965995
0,11.7051636066,0.1508997368
0,12.0017467496,0.1395756955
0,12.0139330010,0.1391075392
0,12.2771316821,0.1357776254
1,-12.6661905560,0.0829029548
1,-9.4361018888,0.0928795196
1,-8.7366956972,0.0869197153
1,-8.0421305557,0.1063633782
1,-7.5245809337,0.0961808988
1,-7.2339630493,0.0807327333
1,-7.0220215272,0.0673367166
1,-6.7318613458,0.0726674978
1,-6.4738120039,0.0820414085
1,-6.3245482878,0.1046711927
1,-6.2486530258,0.0828762308
1,-6.2101574454,0.1018823516
1,-6.0756202873,0.0633543124
1,-5.9020891653,0.0607027380
1,-5.7138016347,0.0891465728
1,-5.5853667196,0.0988005342
1,-5.4860244505,0.0910311104
1,-5.3136015985,0.0912174773
1,-5.1703660549,0.0899892858
1,-5.1309296039,0.0980767410
1,-5.1130061621,0.0956539850
1,-4.8985846434,0.0922644014
1,-4.8658102116,0.0875212508
1,-4.6683942754,0.0900660455
1,-4.5207295563,0.0820475782
1,-4.4794688135,0.0931032629
1,-4.3926998066,0.0954316380
1,-4.3208554113,0.0808308029
1,-4.0921382517,0.0865781375
1,-4.0545611043,0.0899171577
1,-4.0366250795,0.1031037453
1,-3.9411459810,0.0935570141
1,-3.8765686037,0.1070800310
1,-3.7962456097,0.0877563394
1,-3.7296421361,0.0845017270
1,-3.6693342985,0.0946592141
1,-3.6073731444,0.1077836685
1,-3.5768759167,0.0985538395
1,-3.5614612682,0.0872421601
1,-3.4352712849,0.0907242290
1,-3.3659461396,0.0888638038
1,-3.3278343912,0.0946318368
1,-3.2933186709,0.0819168852
1,-3.2330621981,0.0993676221
1,-3.1877475190,0.0885600892
1,-3.1598341048,0.0888133214
1,-3.1216356450,0.0993026112
1,-3.0657900647,0.0937092010
1,-3.0092299606,0.0884878693
1,-2.9635359621,0.0912059867
1,-2.9060057975,0.0831775487
1,-2.8958763073,0.0953934795
1,-2.8150988803,0.0899559859
1,-2.7359409835,0.0919375632
1,-2.6902183201,0.0875586473
1,-2.6595589213,0.0875293261
1,-2.5887648918,0.0997345892
1,-2.5593553121,0.0943549474
1,-2.5199010371,0.0887873423
1,-2.4951285060,0.0980982255
1,-2.4104503239,0.0973734351
1,-2.3918454567,0.0905797288
1,-2.3426721427,0.0939641585
1,-2.3088449394,0.0933486319
1,-2.2678423451,0.0947779800
1,-2.2246716192,0.1030287060
1,-2.1432126051,0.0951104016
1,-2.1390522432,0.0974210419
1,-2.0786394178,0.0948192240
1,-2.0697594488,0.0881449682
1,-1.9722621384,0.0962942368
1,-1.9411616068,0.1035640255
1,-1.9272992327,0.0934332532
1,-1.9055152944,0.0943207074
1,-1.8575661303,0.0988625839
1,-1.8028225544,0.0948695042
1,-1.7678387071,0.0872570000
1,-1.7317023786,0.0995114656
1,-1.7089797893,0.0941963833
1,-1.6797754276,0.0972976191
1,-1.6039056272,0.1023050344
1,-1.5805655626,0.1023055088
1,-1.5430977884,0.0928780925
1,-1.5221394078,0.1000666038
1,-1.4953155381,0.0946687672
1,-1.4612833881,0.1041150934
1,-1.4074037991,0.0993130944
1,-1.3727890675,0.0987484770
1,-1.3216453728,0.0914788024
1,-1.2953757155,0.0972656768
1,-1.2749197912,0.1019161590
1,-1.2257198685,0.1050714924
1,-1.2182923722,0.1032543123
1,-1.1795394304,0.0984818231
1,-1.1390748824,0.0976958378
1,-1.1301658457,0.1011911685
1,-1.1155265788,0.0981868531
1,-1.0934466154,0.0973310159
1,-1.0434819373,0.1018011562
1,-1.0159101626,0.0965194758
1,-1.0031760108,0.0970595872
1,-0.9572938071,0.0997867587
1,-0.9317224588,0.1048187435
1,-0.8941815122,0.1027426618
1,-0.8722499219,0.1002270431
1,-0.8519034300,0.1028786008
1,-0.7989098370,0.0993697973
1,-0.7644548727,0.0980791400
1,-0.7421744476,0.0958180602
1,-0.7218577472,0.0981948631
1,-0.6717401864,0.1007337638
1,-0.6309185000,0.1023899700
1,-0.6116414018,0.1020781295
1,-0.5923416642,0.1011886711
1,-0.5780913592,0.0992806559
1,-0.5289364306,0.1050486327
1,-0.4926945946,0.1063770441
1,-0.4853865075,0.1087009339
1,-0.4593165201,0.1023194215
1,-0.4286995135,0.1021483412
1,-0.4221221649,0.1074543577
