# ED: O = n_8*n_9,  L=16  N=11  t=1.0  V=1.0  tp=0.2  Vp=0.2  mu=0.0  alpha=0.0
energy,O_expval
3.2886546851,0.4270633824
3.2929615350,0.4166353092
3.3251192587,0.3736270936
3.3284101437,0.4703848953
3.3342814954,0.4501937086
3.3351754221,0.4447029457
3.3436231808,0.4250192857
3.3444136644,0.4681340428
3.3523512027,0.4006350686
3.3542772089,0.4192822261
3.3629040071,0.4363228568
3.3651162372,0.3471222194
3.3672122338,0.4548739019
3.3834023851,0.4671968585
3.3923790190,0.4046568452
3.3932709566,0.4707878062
3.3953898733,0.3821881165
3.3984672569,0.4191735217
3.4070161764,0.4407880968
3.4099275537,0.4523913745
3.4296985438,0.4129086014
3.4307964574,0.3952903790
3.4321499565,0.4656925967
3.4357975134,0.3945813341
3.4438498819,0.3864883605
3.4480962743,0.3632210806
3.4508189393,0.3604145350
3.4545080183,0.3887606655
3.4601928508,0.3927922311
3.4636968420,0.3736391039
3.4668274142,0.4035579902
3.4722841215,0.4348475350
3.4767712432,0.3826199174
3.4809508726,0.3780820989
3.4906143636,0.4472503885
3.4911742911,0.3896910837
3.5036984517,0.4573907760
3.5096752587,0.4282033861
3.5258704624,0.2910143035
3.5334607889,0.3893727855
3.5347345603,0.3326288236
3.5364729705,0.4161714187
3.5494249329,0.3734660565
3.5562968370,0.3466298311
3.5623742784,0.4225658964
3.5710410708,0.4324907466
3.5829582578,0.3859629959
3.5882776897,0.4598787209
3.5945306546,0.3843042799
3.5969875920,0.3329359127
3.6026305545,0.4683627904
3.6096546057,0.3943329349
3.6104567900,0.3896890347
3.6173991962,0.3648215736
3.6269828742,0.4040667051
3.6275400815,0.4053983324
3.6386611837,0.4759645836
3.6392683961,0.4759386766
3.6533782522,0.3669136282
3.6555324862,0.4042099342
3.6640331274,0.4202154795
3.6684032432,0.4299448121
3.6692165990,0.4580394914
3.6847970236,0.3882725346
3.6875359220,0.4132181840
3.6914512011,0.4214159923
3.6986089107,0.3859561739
3.7012523985,0.4092542658
3.7093608950,0.4250101019
3.7114776261,0.4640291469
3.7166378913,0.3814495817
3.7210784293,0.4182376825
3.7249603284,0.3570325442
3.7339632110,0.3534117160
3.7396635451,0.4071060026
3.7423735476,0.3979354310
3.7468338491,0.4325130044
3.7510067023,0.4112705949
3.7514296663,0.3659485458
3.7598626648,0.4529425769
3.7630284106,0.4524246169
3.7642991754,0.4221335582
3.7723675344,0.4543196228
3.7843423850,0.3961224366
3.7862956586,0.4195110467
3.7878241775,0.4394380498
3.7908249197,0.3940113504
3.7945577540,0.4130823586
3.7966502937,0.4888009828
3.8051998041,0.4034110929
3.8092962988,0.4465168620
3.8156587658,0.4374878484
3.8181954415,0.4366041566
3.8182519440,0.4644332997
3.8234517135,0.3951486487
3.8264568615,0.3558722771
3.8301685569,0.3868368610
3.8329890645,0.4246542848
3.8455044090,0.3990791634
3.8459527181,0.3871093123
3.8500912330,0.4296034878
3.8580148095,0.4211808694
3.8586767191,0.3741951493
3.8647437987,0.4334284476
3.8681563202,0.4043155075
3.8735411897,0.4084991155
3.8764609592,0.4205754822
3.8842156797,0.4361319434
3.8903896629,0.4436619737
3.8945602459,0.4584375866
3.8965149191,0.4157559660
3.9060475895,0.3991718599
3.9086537043,0.4398098894
3.9220088525,0.3837673193
3.9241135598,0.4384901844
3.9272475748,0.4252898193
3.9368498005,0.3965261319
3.9375656153,0.4610852353
3.9471730656,0.4221622760
3.9481551762,0.4281303039
3.9546165741,0.3838745666
3.9613870141,0.4294420248
3.9642814249,0.4261141484
3.9737412685,0.4020256243
3.9795866326,0.4087922337
3.9824151826,0.4549080209
3.9827871044,0.4276009242
3.9917587872,0.4359698488
3.9986919833,0.4405134315
4.0018414558,0.4466296343
4.0034659008,0.4068687203
4.0046947963,0.4635820988
4.0127012675,0.4291819918
4.0196824116,0.4895542646
4.0232316858,0.4501101901
4.0285057895,0.5113153968
4.0291435817,0.4239511683
4.0321639620,0.4077629112
4.0339806789,0.4620904041
4.0402535315,0.3804544755
4.0480273757,0.4161304216
4.0548081934,0.3338026301
4.0658799622,0.4109135974
4.0665874394,0.3825354044
4.0669796100,0.4285386714
4.0682452084,0.4347138551
4.0701670267,0.4140113155
4.0849698722,0.3509576981
4.0882756435,0.4036009881
4.0922019321,0.3255212206
4.0939685974,0.4366802896
4.0953612082,0.4183171052
4.1111462207,0.4150945270
4.1127866921,0.4027434154
4.1132752906,0.3802824614
4.1187886591,0.4208423183
4.1265987024,0.4155478835
4.1275995468,0.4797575338
4.1296006358,0.4339012760
4.1301034347,0.4390558852
4.1397149871,0.4081036883
4.1438103225,0.4463861934
4.1509351311,0.4896670846
4.1522645858,0.4190022550
4.1549084413,0.3440775816
4.1610627929,0.4084659872
4.1650073060,0.4066519239
4.1784937730,0.4392919825
4.1850020930,0.4226917486
4.1856495547,0.4143179229
4.1891800130,0.4242518565
4.1984262336,0.4137475267
4.1989208831,0.4296233047
4.2032618991,0.4500486273
4.2061209220,0.4227424294
4.2083209856,0.4522059588
4.2143475942,0.4557815912
4.2212570443,0.3942594821
4.2257482355,0.4293270826
4.2266822629,0.4401945534
4.2288919188,0.4531485552
4.2425386038,0.4590790316
4.2433227672,0.4394298478
4.2460911510,0.4447291106
4.2517507279,0.4239612534
4.2525911257,0.4639300416
4.2554733032,0.4041535382
4.2610657406,0.4967775230
4.2621435997,0.4656939050
4.2701362758,0.4236879172
4.2721909247,0.4042730687
4.2726828666,0.4481292296
4.2753951676,0.4517860169
4.2766271775,0.4677653002
4.2827462530,0.4355271231
4.2946472060,0.3451111121
4.2951494036,0.4361714875
4.2992396113,0.4054515398
4.3053250979,0.3929595434
4.3064724131,0.4359838978
4.3129280638,0.4373323978
4.3171526291,0.4287041755
4.3205110149,0.4256833069
4.3208019471,0.4226562003
4.3223297216,0.4260096267
4.3290541344,0.4473379209
4.3361322154,0.3617459979
4.3361646424,0.4470752905
4.3434154430,0.3632736725
4.3469077893,0.4541245837
4.3539565349,0.4107198104
4.3579498413,0.4036324471
4.3581942575,0.4331576025
4.3640738444,0.4613174218
4.3681010852,0.3626674298
4.3812867282,0.4456452846
4.3816202570,0.4482780207
4.3845949101,0.4010980158
4.3925379803,0.3404147225
4.3946177872,0.4703491906
4.3989228846,0.4869151472
4.4092131759,0.4036188767
4.4118032698,0.4677454673
4.4142728770,0.4309982258
4.4148551306,0.3478838579
4.4206806081,0.4052668444
4.4235000941,0.3974851926
4.4271594274,0.4201153917
4.4284638615,0.4429342511
4.4320051801,0.3653281041
4.4384833923,0.4171003195
4.4480995208,0.4228062374
4.4483963323,0.4181698506
4.4505840226,0.3988326798
4.4535159161,0.4495451439
4.4617182491,0.3956784625
4.4704035107,0.4475647677
4.4733400822,0.4466371377
4.4747272565,0.3999945217
4.4762315063,0.3689729489
4.4829657866,0.4085211715
4.4898988973,0.4604699357
4.4941707440,0.4891471051
4.4995990233,0.4217769430
4.5009642783,0.4390240356
4.5018115546,0.3749312014
4.5090720699,0.4770918773
4.5094416573,0.3337442863
4.5128450286,0.4156495043
4.5167043108,0.4389377208
4.5184734577,0.5018052957
4.5187170479,0.4047225790
4.5201658747,0.3742720646
4.5334513674,0.4935113616
4.5344187084,0.4206834537
4.5420419642,0.3997854621
4.5468916523,0.4334820170
4.5524155171,0.3349270997
4.5531829498,0.3810392942
4.5579038551,0.4747975555
4.5612748464,0.4616217433
4.5616863486,0.3720539804
4.5671117277,0.4819175269
4.5695077043,0.4737034610
4.5701150232,0.3928342350
4.5761213095,0.4152627532
4.5796531929,0.3977647408
4.5831156357,0.4195949508
4.5837129310,0.4442089724
4.5851468292,0.3958290502
4.5905755801,0.4598391195
4.5968147503,0.4166195523
4.5973474634,0.4224214225
4.6055205718,0.4451554798
4.6090669983,0.4770013692
4.6149827875,0.4140800717
4.6205313750,0.3737152179
4.6216747148,0.4106097413
4.6270435658,0.4263540654
4.6306608903,0.4346156176
4.6343402354,0.4391760453
4.6375575993,0.4356135543
4.6395274194,0.4222555303
4.6517682269,0.4369632463
4.6525782727,0.4219019321
4.6551627856,0.3969154624
4.6598823933,0.4050781233
4.6627713215,0.3820950079
4.6663358852,0.3707128520
4.6707745406,0.4334366033
4.6795553416,0.4201840442
4.6799235480,0.4204124136
4.6840995469,0.3946359201
4.6877441987,0.4290533365
4.6909262082,0.4124722325
4.6930333607,0.4439898107
4.6946534616,0.4241060724
4.6963543896,0.4237518541
4.7056187743,0.4448197951
4.7095475668,0.4634678708
4.7119795807,0.4740666879
4.7191852627,0.4312570087
4.7203629388,0.4793090563
4.7237680578,0.4383823638
4.7242861387,0.4228134083
4.7338068167,0.4391363034
4.7363086053,0.4730496200
4.7384953703,0.3917485837
4.7390124083,0.4261812430
4.7467188973,0.4577076001
4.7478807566,0.3880901473
4.7496967781,0.3710504795
4.7548798735,0.4228175969
4.7571000302,0.4113494959
4.7597857742,0.4039945378
4.7617909747,0.4244656233
4.7651453607,0.3922530774
4.7667288876,0.4465721873
4.7726602001,0.4148690727
4.7767554398,0.4552781007
4.7778253235,0.4268280858
4.7785142059,0.4322086351
4.7797723739,0.3957063147
4.7863408737,0.4168900603
4.7904707937,0.4692731397
4.7936488777,0.4047217985
4.8007324991,0.3694315629
4.8015288489,0.4125868004
4.8025484710,0.4622736917
4.8032995616,0.4047605088
4.8105835827,0.4171566416
4.8130145542,0.4327934259
4.8227754795,0.4756563273
4.8229307088,0.4097187817
4.8271647684,0.4479157633
4.8282837078,0.4126831675
4.8301043124,0.4420526478
4.8315090218,0.4205625334
4.8378172792,0.4149997813
4.8420200836,0.3977618765
4.8483570319,0.4531901808
4.8502660230,0.4154238878
4.8547917739,0.3743845794
4.8591600063,0.4143544293
4.8618041110,0.4102354467
4.8648830962,0.4219034162
4.8666833725,0.4512004616
4.8669970353,0.4341191410
4.8731629665,0.4385576956
4.8732207765,0.3970262967
4.8870646901,0.4790441837
4.8894533845,0.3932761875
4.8938895275,0.4633527794
4.8949949032,0.4309964578
4.8977560940,0.3893038593
4.9032475236,0.4227314429
4.9062075583,0.4290869765
4.9124483686,0.4881035146
4.9165230742,0.4267456914
4.9187023749,0.3898972037
4.9204527138,0.4725893661
4.9214407784,0.4903589308
4.9273338828,0.3739952894
4.9299220470,0.4246576065
4.9317406408,0.3955697623
4.9383315408,0.4895112144
4.9392302434,0.3905349536
4.9397718657,0.4136807636
4.9452054081,0.4273459290
4.9513127308,0.3343570980
4.9518262452,0.4471033259
4.9585814481,0.4474217879
4.9619862356,0.4048088907
4.9684199179,0.3885840623
4.9755265141,0.3896188852
4.9790768681,0.4188964070
4.9828294831,0.4707137434
4.9832569345,0.3732718350
4.9836249136,0.4183271695
4.9844745442,0.3866467198
4.9873158686,0.4280527975
4.9899551487,0.3953564733
4.9977088939,0.4529711564
4.9988829356,0.4321105885
5.0004535643,0.4800126655
5.0048442942,0.4013682893
5.0156664677,0.3797538004
5.0181403176,0.4408134912
5.0195108021,0.4295367083
5.0245831191,0.4172046166
5.0297209631,0.4302181159
5.0317676770,0.4464175174
5.0359069653,0.4659274567
5.0372623386,0.4105280251
5.0391626853,0.4218401676
5.0399524076,0.4687467330
5.0463746311,0.4497788059
5.0467821757,0.4375873370
5.0514353214,0.4643606884
5.0541060848,0.4113246557
5.0595432280,0.4490205761
5.0596830378,0.4602407780
5.0634086524,0.4242603057
5.0645224748,0.4455673291
5.0676334977,0.4031128319
5.0678420649,0.4468643181
5.0687646942,0.3826880473
5.0723634204,0.4211325359
5.0759347204,0.3731368051
5.0804572734,0.4363817805
5.0863583250,0.4328150037
5.0865919176,0.3914473917
5.0886781269,0.3983297378
5.0946675931,0.4864456309
5.0951886667,0.4387460848
5.1001084079,0.3750981344
5.1036220589,0.4236329489
5.1072597826,0.4503765224
5.1081166617,0.4224170532
5.1149513788,0.4030892083
5.1160506874,0.3999199429
5.1197033635,0.4119624594
5.1207029608,0.4149767785
5.1264729002,0.4600194228
5.1285722224,0.4144152275
5.1314379621,0.4545570219
5.1361234632,0.4394342569
5.1392880999,0.3695503323
5.1403399888,0.4222131603
5.1463612698,0.4270262268
5.1470754205,0.4679205073
5.1534114963,0.4435420004
5.1544283947,0.4212008180
5.1597319306,0.4478351630
5.1604998269,0.4250818117
5.1613351878,0.4454200773
5.1675030294,0.4445279901
5.1680212346,0.4220975801
5.1723946986,0.4948855075
5.1759176635,0.4292865722
5.1795232242,0.3823562426
5.1797001715,0.4112132330
5.1826220930,0.4660483201
5.1858118873,0.4680912468
5.1885457734,0.4482397272
5.1933030244,0.4242266614
5.1972559424,0.4696042755
5.1993783033,0.4436249194
5.2012570574,0.4277793403
5.2021433884,0.4014427139
5.2084038999,0.4560822438
5.2127075137,0.3851085148
5.2140368671,0.4281002348
5.2189462764,0.3906118531
5.2222497226,0.4263724425
5.2228740076,0.4273597929
5.2280720674,0.4037422407
5.2309450826,0.4105458315
5.2312750605,0.4371601159
5.2366314645,0.4564256849
5.2395479015,0.3561932524
5.2397217070,0.4273343593
5.2435958477,0.4202401274
5.2460527779,0.4235168412
5.2539070007,0.4103049231
5.2547967165,0.4738450928
5.2576115375,0.3875268652
5.2583038635,0.4159319676
5.2613384370,0.4390891039
5.2656146667,0.4370297207
5.2687661525,0.3990646053
5.2711184770,0.3915965913
5.2715631107,0.4367143750
5.2750298353,0.4412052882
5.2787107640,0.3935937253
5.2825872938,0.4042117198
5.2873127642,0.4569688937
5.2874746442,0.3890377358
5.2895876217,0.4905965654
5.2939779165,0.3873328712
5.2974279420,0.4177415080
5.2975675022,0.4324118774
5.2999239678,0.4255204722
5.3015474044,0.4225774589
5.3090209329,0.4567215453
5.3129826777,0.3980559860
5.3137174065,0.4252503558
5.3173716730,0.4009905243
5.3240437194,0.3957098798
5.3288466495,0.3793859085
5.3295161780,0.4611592587
5.3314765989,0.4588965722
5.3329286017,0.4457123291
5.3409313187,0.4458530791
5.3415651939,0.3897480100
5.3425085103,0.4068497126
5.3461539481,0.4990986619
5.3467495340,0.4634926517
5.3508179864,0.3767581032
5.3532186510,0.4782143197
5.3535890126,0.4580554406
5.3553089940,0.4227894055
5.3616251595,0.3783886788
5.3626017793,0.3706744754
5.3662046099,0.4089562180
5.3699186813,0.3795408768
5.3713428940,0.4421025006
5.3788315184,0.4623013739
5.3827710620,0.4006097112
5.3838396269,0.4115384451
5.3854796910,0.4350747047
5.3878410508,0.4500693163
5.3916313970,0.3980891907
5.3918779355,0.4318763213
5.3952004659,0.3848216276
5.3972858823,0.3991634595
5.4031829932,0.4585215726
5.4086340018,0.4437559193
5.4096271929,0.4724666049
5.4145785312,0.3812942028
5.4146127986,0.4327465205
5.4218203430,0.3958651990
5.4243534177,0.4251236231
5.4250412368,0.4158988008
5.4284917781,0.4175546428
5.4297169173,0.4166579729
5.4341278657,0.4177185587
5.4349887561,0.4686557433
5.4402688909,0.4637192116
5.4420742641,0.4511153183
5.4425958833,0.3826670484
5.4492585449,0.4637593270
5.4493069217,0.4499350015
5.4548502990,0.4632448474
5.4549824830,0.4612502176
5.4613878122,0.4505242061
5.4648712920,0.4581719996
5.4658037951,0.4016631202
5.4677617442,0.4351954202
5.4720174757,0.4892060254
5.4745942689,0.4583547201
5.4752517967,0.4556927561
5.4779429138,0.4308679774
5.4787974003,0.4875176568
5.4859304505,0.4279063619
5.4871433768,0.4809849081
5.4921475339,0.4053732498
5.4921694756,0.4332165648
5.4942271619,0.4288093813
5.4950950593,0.4782609468
5.4980719302,0.3867540719
5.5019692254,0.4387682000
5.5049031512,0.4060240540
5.5083577221,0.4860380763
5.5094506389,0.3947779789
5.5102990470,0.3788358002
5.5111220249,0.4194522787
5.5129019283,0.4373392666
5.5150551196,0.4521078823
5.5212656134,0.4184914843
5.5245796746,0.4603413174
5.5259936647,0.4667992196
5.5308648273,0.4097174525
5.5313835799,0.4279757992
5.5347662928,0.4417030080
5.5408569631,0.4663411081
5.5429618172,0.4271978089
5.5437968812,0.4049796084
5.5459890922,0.4132301953
5.5484672592,0.4287580603
5.5510937266,0.3469619074
5.5560494225,0.4248491762
5.5564690478,0.4006433097
5.5591091277,0.4196092702
5.5606874697,0.3934875636
5.5624224206,0.4276377862
5.5678523816,0.4368247005
5.5699895465,0.4193535030
5.5700161537,0.4300661419
5.5725912393,0.3716609161
5.5742872672,0.4358572790
5.5754083487,0.4456615569
5.5803272594,0.4158859308
5.5824900601,0.4130571891
5.5884344500,0.3900876419
5.5893165283,0.4223991857
5.5956413099,0.4456316397
5.5976671717,0.4334705956
5.6003727691,0.4549173670
5.6045481818,0.3617608665
5.6066330014,0.4493298982
5.6110747480,0.4535316536
5.6131064712,0.4235791739
5.6145488124,0.4289951252
5.6187351429,0.4229650911
5.6202365053,0.4412793879
5.6279204634,0.4230240536
5.6284311148,0.4515706070
5.6291083138,0.3969731722
5.6299840686,0.4679328227
5.6321175249,0.4093087410
5.6323168846,0.4109329365
5.6383052270,0.4052893332
5.6408499302,0.4105807519
5.6414853474,0.4255950702
5.6428461235,0.4290608758
5.6470728666,0.4161882063
5.6504439618,0.4610918191
5.6527681421,0.3911835201
5.6534968869,0.3917701455
5.6565004522,0.4261149945
5.6620361061,0.4502238047
5.6633872323,0.4077452000
5.6665742684,0.4693472026
5.6712549908,0.3742580423
5.6741104742,0.3825779005
5.6762069948,0.4984685224
5.6774781566,0.5272146499
5.6860091062,0.4838906627
5.6868123225,0.4545542152
5.6883796987,0.4007856731
5.6899757974,0.4373742901
5.6907207229,0.4600558650
5.6940223672,0.4615509869
5.6966502549,0.4104567907
5.6975989375,0.4795672258
5.7016618467,0.4343037499
5.7029304651,0.4191547937
5.7063712226,0.4102511100
5.7071638460,0.4299666046
5.7114936888,0.4643672687
5.7174104394,0.4047344750
5.7201225134,0.4104422585
5.7222567557,0.5129935931
5.7271896078,0.4028034351
5.7293968740,0.4200592378
5.7317680343,0.4390479238
5.7348361208,0.3973179448
5.7359326481,0.4031205733
5.7411037984,0.3888938814
5.7459410455,0.4306234736
5.7488891389,0.3957397674
5.7525443758,0.4412182590
5.7539927105,0.4051302336
5.7562622931,0.4663588222
5.7568530162,0.4609666124
5.7594831708,0.4668073165
5.7621150326,0.4803338759
5.7627831764,0.4556367160
5.7647188899,0.4140221175
5.7690704633,0.4535165819
5.7696115282,0.4254035830
5.7717458862,0.5273762451
5.7737271334,0.3958645073
5.7749085231,0.4020045296
5.7774476501,0.4218587996
5.7806030226,0.4355698084
5.7835057248,0.4796587290
5.7845767928,0.4375516167
5.7867371975,0.4487117382
5.7881360237,0.4805425878
5.7900213538,0.4377221061
5.7917971769,0.4511387562
5.7948393146,0.4492743446
5.7949327727,0.4334257596
5.7999979941,0.4589758140
5.8022059196,0.4084183855
5.8107082333,0.4902425349
5.8114155073,0.4123309273
5.8130843813,0.4135003742
5.8154148090,0.3906715034
5.8168367628,0.4526087086
5.8206731261,0.4617869364
5.8224457472,0.4133930293
5.8248637115,0.4425909193
5.8258888304,0.4013760597
5.8302651318,0.3915757754
5.8353920804,0.3960842628
5.8382314965,0.4165028812
5.8410382462,0.4427472929
5.8446496434,0.4014354421
5.8447423567,0.3728848764
5.8479982770,0.4163788622
5.8520714924,0.4213606556
5.8547501750,0.4273717859
5.8562671280,0.4394608991
5.8591192851,0.4455775329
5.8619321630,0.4163783971
5.8655963687,0.4125972597
5.8683609510,0.4835366118
5.8711297607,0.4107067238
5.8713175780,0.4152200376
5.8742264790,0.3935561692
5.8763774191,0.4198019370
5.8777288249,0.4559406887
5.8777607390,0.4441015975
5.8815327938,0.4371726452
5.8832829711,0.4189428482
5.8894315090,0.4460007775
5.8929852705,0.4440895992
5.8944279361,0.4167574751
5.8983698755,0.3934030443
5.9008614909,0.4096645336
5.9020379386,0.4079488244
5.9063691100,0.4643571473
5.9091199440,0.4365771323
5.9117851553,0.4140231095
5.9145866066,0.4121927845
5.9160634531,0.4158722260
5.9169775357,0.4435629825
5.9200441875,0.4472428006
5.9210054181,0.4589989384
5.9258196208,0.4447820903
5.9296727673,0.4149397512
5.9307284085,0.3809770596
5.9362095615,0.4245062547
5.9390028446,0.4086681133
5.9395377218,0.4062890217
5.9418922916,0.4619616674
5.9426758708,0.4014470795
5.9458819327,0.4715967167
5.9462549549,0.4666892508
5.9476668932,0.4553977586
5.9525720919,0.4218980203
5.9549431243,0.4528421767
5.9590324732,0.4178860774
5.9612543693,0.4425668241
5.9619654081,0.3932453502
5.9644051370,0.4007834031
5.9645014861,0.4558268877
5.9672052350,0.4431912675
5.9701999048,0.4291851462
5.9719872290,0.4418244681
5.9742574991,0.5052255206
5.9747485724,0.3779690571
5.9779176169,0.4601446527
5.9782126254,0.4298835040
5.9804063045,0.4887288119
5.9864258944,0.4482200187
5.9867423917,0.4107353913
5.9871106429,0.4451095895
5.9876809556,0.4619113963
5.9889991910,0.4054145410
5.9961350409,0.4462397947
5.9963777500,0.4485757339
6.0017360121,0.4167683367
6.0047244468,0.4265892067
6.0067823721,0.4624139896
6.0100685207,0.4123284614
6.0112635553,0.3952569671
6.0153133054,0.4402904790
6.0166647543,0.4442633831
6.0171851582,0.3923911698
6.0186273642,0.4708945282
6.0218182456,0.4640704272
