# χ_ent(t) = -ln(Σ_s |⟨s|ψ(t)⟩|^4)  Fock-basis IPR averaged over 20/20 random Fock initial states
# C(t) = (4/L) Σ_k [⟨n_k n_{k+1}⟩ - ⟨n_k⟩⟨n_{k+1}⟩]  connected NN density correlator; T=∞ plateau = -1/(L-1) = -0.07692307692307693
# L=14  N=7  t_hop=1.0  V=1.0  tp=0.0  Vp=0.0  rng_seed=42
# ln(D) = 8.140898460607852  (ergodic ceiling: χ_ent → ln(D) - ln(2) ≈ 7.447751280047907 for thermalizing system)
time,chi_ent_mean,chi_ent_std,C_mean,C_std
0.3550,1.93221947,0.39148389,-0.19665929,0.03126182
0.3600,1.98257709,0.40148025,-0.19997073,0.03156377
0.3650,2.03330586,0.41150750,-0.20322654,0.03184667
0.3700,2.08438457,0.42155699,-0.20642439,0.03211026
0.3750,2.13579126,0.43161970,-0.20956199,0.03235430
0.3800,2.18750318,0.44168623,-0.21263713,0.03257858
0.3850,2.23949677,0.45174681,-0.21564769,0.03278292
0.3900,2.29174772,0.46179132,-0.21859160,0.03296718
0.3950,2.34423090,0.47180928,-0.22146688,0.03313126
0.4000,2.39692042,0.48178987,-0.22427164,0.03327510
0.4050,2.44978964,0.49172197,-0.22700407,0.03339865
0.4100,2.50281114,0.50159412,-0.22966242,0.03350192
0.4150,2.55595678,0.51139461,-0.23224504,0.03358495
0.4200,2.60919772,0.52111146,-0.23475038,0.03364782
0.4250,2.66250444,0.53073248,-0.23717695,0.03369064
0.4300,2.71584678,0.54024528,-0.23952335,0.03371356
0.4350,2.76919398,0.54963732,-0.24178829,0.03371678
0.4400,2.82251473,0.55889594,-0.24397056,0.03370051
0.4450,2.87577723,0.56800844,-0.24606902,0.03366503
0.4500,2.92894922,0.57696207,-0.24808263,0.03361065
0.4550,2.98199809,0.58574413,-0.25001047,0.03353770
0.4600,3.03489091,0.59434201,-0.25185166,0.03344657
0.4650,3.08759452,0.60274325,-0.25360546,0.03333768
0.4700,3.14007562,0.61093557,-0.25527118,0.03321149
0.4750,3.19230086,0.61890699,-0.25684825,0.03306851
0.4800,3.24423689,0.62664584,-0.25833617,0.03290927
0.4850,3.29585052,0.63414083,-0.25973455,0.03273435
0.4900,3.34710877,0.64138113,-0.26104309,0.03254437
0.4950,3.39797897,0.64835643,-0.26226156,0.03234000
0.5000,3.44842889,0.65505697,-0.26338983,0.03212191
0.5050,3.49842683,0.66147365,-0.26442788,0.03189086
0.5100,3.54794173,0.66759802,-0.26537574,0.03164762
0.5150,3.59694326,0.67342238,-0.26623356,0.03139299
0.5200,3.64540192,0.67893979,-0.26700157,0.03112782
0.5250,3.69328918,0.68414413,-0.26768006,0.03085301
0.5300,3.74057752,0.68903014,-0.26826945,0.03056947
0.5350,3.78724053,0.69359343,-0.26877021,0.03027816
0.5400,3.83325306,0.69783051,-0.26918290,0.02998007
0.5450,3.87859122,0.70173881,-0.26950817,0.02967622
0.5500,3.92323249,0.70531669,-0.26974673,0.02936768
0.5550,3.96715579,0.70856342,-0.26989940,0.02905551
0.5600,4.01034153,0.71147921,-0.26996704,0.02874084
0.5650,4.05277169,0.71406517,-0.26995061,0.02842479
0.5700,4.09442979,0.71632331,-0.26985115,0.02810852
0.5750,4.13530102,0.71825651,-0.26966974,0.02779320
0.5800,4.17537220,0.71986851,-0.26940755,0.02748002
0.5850,4.21463180,0.72116382,-0.26906582,0.02717016
0.5900,4.25306999,0.72214777,-0.26864586,0.02686482
0.5950,4.29067860,0.72282640,-0.26814901,0.02656519
0.6000,4.32745113,0.72320643,-0.26757673,0.02627246
0.6050,4.36338273,0.72329524,-0.26693048,0.02598779
0.6100,4.39847017,0.72310079,-0.26621181,0.02571233
0.6150,4.43271181,0.72263158,-0.26542232,0.02544718
0.6200,4.46610759,0.72189659,-0.26456366,0.02519340
0.6250,4.49865893,0.72090527,-0.26363753,0.02495202
0.6300,4.53036874,0.71966742,-0.26264568,0.02472399
0.6350,4.56124135,0.71819317,-0.26158990,0.02451019
0.6400,4.59128240,0.71649295,-0.26047204,0.02431144
0.6450,4.62049886,0.71457739,-0.25929396,0.02412845
0.6500,4.64889892,0.71245731,-0.25805759,0.02396184
0.6550,4.67649191,0.71014366,-0.25676487,0.02381212
0.6600,4.70328827,0.70764745,-0.25541779,0.02367971
0.6650,4.72929943,0.70497974,-0.25401837,0.02356489
0.6700,4.75453779,0.70215156,-0.25256864,0.02346783
0.6750,4.77901662,0.69917390,-0.25107067,0.02338857
0.6800,4.80274998,0.69605765,-0.24952655,0.02332704
0.6850,4.82575266,0.69281355,-0.24793839,0.02328304
0.6900,4.84804010,0.68945218,-0.24630832,0.02325624
0.6950,4.86962835,0.68598392,-0.24463847,0.02324620
0.7000,4.89053396,0.68241892,-0.24293101,0.02325240
0.7050,4.91077394,0.67876704,-0.24118809,0.02327417
0.7100,4.93036567,0.67503787,-0.23941188,0.02331079
0.7150,4.94932689,0.67124067,-0.23760455,0.02336144
0.7200,4.96767557,0.66738438,-0.23576829,0.02342523
0.7250,4.98542991,0.66347756,-0.23390526,0.02350121
0.7300,5.00260827,0.65952843,-0.23201764,0.02358837
0.7350,5.01922910,0.65554480,-0.23010759,0.02368568
0.7400,5.03531091,0.65153408,-0.22817727,0.02379208
0.7450,5.05087224,0.64750330,-0.22622882,0.02390647
0.7500,5.06593158,0.64345905,-0.22426439,0.02402777
0.7550,5.08050737,0.63940753,-0.22228609,0.02415489
0.7600,5.09461791,0.63535451,-0.22029601,0.02428674
0.7650,5.10828141,0.63130535,-0.21829625,0.02442225
0.7700,5.12151589,0.62726501,-0.21628886,0.02456039
0.7750,5.13433916,0.62323801,-0.21427587,0.02470014
0.7800,5.14676885,0.61922853,-0.21225930,0.02484053
0.7850,5.15882232,0.61524031,-0.21024112,0.02498060
0.7900,5.17051667,0.61127674,-0.20822329,0.02511947
0.7950,5.18186875,0.60734085,-0.20620772,0.02525628
0.8000,5.19289509,0.60343531,-0.20419630,0.02539022
0.8050,5.20361194,0.59956247,-0.20219087,0.02552053
0.8100,5.21403522,0.59572435,-0.20019325,0.02564652
0.8150,5.22418053,0.59192269,-0.19820521,0.02576753
0.8200,5.23406315,0.58815895,-0.19622847,0.02588295
0.8250,5.24369802,0.58443433,-0.19426473,0.02599224
0.8300,5.25309974,0.58074980,-0.19231564,0.02609491
0.8350,5.26228259,0.57710612,-0.19038278,0.02619050
0.8400,5.27126047,0.57350384,-0.18846771,0.02627865
0.8450,5.28004697,0.56994336,-0.18657193,0.02635901
0.8500,5.28865534,0.56642492,-0.18469691,0.02643129
0.8550,5.29709848,0.56294863,-0.18284404,0.02649528
0.8600,5.30538895,0.55951451,-0.18101468,0.02655078
0.8650,5.31353900,0.55612247,-0.17921013,0.02659767
0.8700,5.32156053,0.55277237,-0.17743163,0.02663586
0.8750,5.32946511,0.54946402,-0.17568039,0.02666534
0.8800,5.33726402,0.54619720,-0.17395754,0.02668610
0.8850,5.34496819,0.54297168,-0.17226417,0.02669823
0.8900,5.35258825,0.53978722,-0.17060131,0.02670181
0.8950,5.36013453,0.53664362,-0.16896992,0.02669700
0.9000,5.36761704,0.53354069,-0.16737092,0.02668401
0.9050,5.37504551,0.53047830,-0.16580518,0.02666306
0.9100,5.38242935,0.52745635,-0.16427349,0.02663442
0.9150,5.38977771,0.52447483,-0.16277659,0.02659843
0.9200,5.39709941,0.52153378,-0.16131518,0.02655543
0.9250,5.40440301,0.51863331,-0.15988988,0.02650581
0.9300,5.41169680,0.51577363,-0.15850125,0.02644999
0.9350,5.41898876,0.51295501,-0.15714982,0.02638843
0.9400,5.42628661,0.51017781,-0.15583604,0.02632162
0.9450,5.43359778,0.50744248,-0.15456031,0.02625007
0.9500,5.44092945,0.50474953,-0.15332296,0.02617433
0.9550,5.44828849,0.50209957,-0.15212429,0.02609495
0.9600,5.45568153,0.49949327,-0.15096452,0.02601253
0.9650,5.46311491,0.49693137,-0.14984382,0.02592766
0.9700,5.47059470,0.49441469,-0.14876232,0.02584098
0.9750,5.47812669,0.49194408,-0.14772008,0.02575312
0.9800,5.48571643,0.48952047,-0.14671711,0.02566471
0.9850,5.49336915,0.48714480,-0.14575337,0.02557642
0.9900,5.50108984,0.48481807,-0.14482876,0.02548889
0.9950,5.50888320,0.48254131,-0.14394315,0.02540277
1.0000,5.51675367,0.48031554,-0.14309633,0.02531872
1.0050,5.52470540,0.47814180,-0.14228807,0.02523736
1.0100,5.53274228,0.47602115,-0.14151808,0.02515933
1.0150,5.54086791,0.47395462,-0.14078601,0.02508524
1.0200,5.54908563,0.47194322,-0.14009148,0.02501566
1.0250,5.55739847,0.46998795,-0.13943407,0.02495116
1.0300,5.56580922,0.46808976,-0.13881331,0.02489228
1.0350,5.57432038,0.46624957,-0.13822867,0.02483950
1.0400,5.58293417,0.46446824,-0.13767962,0.02479330
1.0450,5.59165252,0.46274657,-0.13716556,0.02475408
1.0500,5.60047710,0.46108531,-0.13668585,0.02472223
1.0550,5.60940931,0.45948512,-0.13623983,0.02469807
1.0600,5.61845025,0.45794659,-0.13582681,0.02468188
1.0650,5.62760076,0.45647023,-0.13544605,0.02467388
1.0700,5.63686141,0.45505644,-0.13509677,0.02467424
1.0750,5.64623247,0.45370555,-0.13477819,0.02468308
1.0800,5.65571397,0.45241777,-0.13448949,0.02470045
1.0850,5.66530565,0.45119320,-0.13422980,0.02472637
1.0900,5.67500699,0.45003183,-0.13399825,0.02476077
1.0950,5.68481719,0.44893355,-0.13379395,0.02480355
1.1000,5.69473520,0.44789811,-0.13361596,0.02485455
1.1050,5.70475971,0.44692513,-0.13346335,0.02491355
1.1100,5.71488912,0.44601412,-0.13333515,0.02498029
1.1150,5.72512161,0.44516444,-0.13323038,0.02505447
1.1200,5.73545507,0.44437531,-0.13314805,0.02513572
1.1250,5.74588718,0.44364583,-0.13308714,0.02522366
1.1300,5.75641534,0.44297494,-0.13304664,0.02531786
1.1350,5.76703670,0.44236143,-0.13302552,0.02541785
1.1400,5.77774821,0.44180396,-0.13302272,0.02552314
1.1450,5.78854654,0.44130103,-0.13303721,0.02563321
1.1500,5.79942816,0.44085098,-0.13306793,0.02574753
1.1550,5.81038930,0.44045201,-0.13311382,0.02586554
1.1600,5.82142598,0.44010216,-0.13317382,0.02598668
1.1650,5.83253398,0.43979932,-0.13324687,0.02611035
1.1700,5.84370891,0.43954124,-0.13333190,0.02623599
1.1750,5.85494614,0.43932549,-0.13342786,0.02636299
1.1800,5.86624087,0.43914951,-0.13353370,0.02649077
1.1850,5.87758812,0.43901061,-0.13364835,0.02661876
1.1900,5.88898270,0.43890593,-0.13377078,0.02674636
1.1950,5.90041927,0.43883248,-0.13389995,0.02687301
1.2000,5.91189232,0.43878715,-0.13403484,0.02699815
1.2050,5.92339621,0.43876668,-0.13417442,0.02712124
1.2100,5.93492513,0.43876772,-0.13431771,0.02724174
1.2150,5.94647314,0.43878678,-0.13446369,0.02735915
1.2200,5.95803421,0.43882029,-0.13461141,0.02747296
1.2250,5.96960216,0.43886456,-0.13475990,0.02758271
1.2300,5.98117075,0.43891582,-0.13490821,0.02768793
1.2350,5.99273364,0.43897025,-0.13505543,0.02778819
1.2400,6.00428440,0.43902394,-0.13520065,0.02788309
1.2450,6.01581659,0.43907293,-0.13534298,0.02797224
1.2500,6.02732368,0.43911324,-0.13548157,0.02805527
1.2550,6.03879914,0.43914084,-0.13561556,0.02813184
1.2600,6.05023642,0.43915171,-0.13574415,0.02820165
1.2650,6.06162897,0.43914181,-0.13586653,0.02826441
1.2700,6.07297026,0.43910714,-0.13598195,0.02831984
1.2750,6.08425378,0.43904371,-0.13608966,0.02836772
1.2800,6.09547309,0.43894758,-0.13618894,0.02840783
1.2850,6.10662180,0.43881489,-0.13627910,0.02843998
1.2900,6.11769361,0.43864184,-0.13635949,0.02846402
1.2950,6.12868230,0.43842472,-0.13642948,0.02847979
1.3000,6.13958180,0.43815994,-0.13648845,0.02848719
1.3050,6.15038611,0.43784404,-0.13653583,0.02848614
1.3100,6.16108943,0.43747367,-0.13657109,0.02847656
1.3150,6.17168609,0.43704567,-0.13659370,0.02845841
1.3200,6.18217058,0.43655702,-0.13660319,0.02843167
1.3250,6.19253761,0.43600491,-0.13659910,0.02839635
1.3300,6.20278206,0.43538670,-0.13658102,0.02835248
1.3350,6.21289903,0.43469999,-0.13654855,0.02830009
1.3400,6.22288384,0.43394258,-0.13650133,0.02823927
1.3450,6.23273204,0.43311250,-0.13643904,0.02817009
1.3500,6.24243943,0.43220803,-0.13636139,0.02809267
1.3550,6.25200204,0.43122772,-0.13626812,0.02800713
1.3600,6.26141617,0.43017034,-0.13615898,0.02791362
1.3650,6.27067839,0.42903494,-0.13603379,0.02781231
1.3700,6.27978550,0.42782085,-0.13589237,0.02770337
1.3750,6.28873459,0.42652764,-0.13573459,0.02758701
1.3800,6.29752303,0.42515518,-0.13556034,0.02746343
1.3850,6.30614843,0.42370357,-0.13536955,0.02733288
1.3900,6.31460869,0.42217322,-0.13516217,0.02719558
1.3950,6.32290196,0.42056475,-0.13493818,0.02705180
1.4000,6.33102666,0.41887906,-0.13469761,0.02690180
1.4050,6.33898147,0.41711728,-0.13444049,0.02674588
1.4100,6.34676533,0.41528078,-0.13416690,0.02658432
1.4150,6.35437739,0.41337116,-0.13387694,0.02641742
1.4200,6.36181709,0.41139019,-0.13357074,0.02624551
1.4250,6.36908407,0.40933987,-0.13324845,0.02606891
1.4300,6.37617819,0.40722236,-0.13291025,0.02588794
1.4350,6.38309955,0.40503999,-0.13255635,0.02570295
1.4400,6.38984844,0.40279524,-0.13218699,0.02551429
1.4450,6.39642536,0.40049069,-0.13180242,0.02532230
1.4500,6.40283099,0.39812907,-0.13140293,0.02512734
1.4550,6.40906620,0.39571318,-0.13098881,0.02492978
1.4600,6.41513203,0.39324591,-0.13056039,0.02472998
1.4650,6.42102970,0.39073020,-0.13011802,0.02452831
1.4700,6.42676057,0.38816906,-0.12966206,0.02432514
1.4750,6.43232617,0.38556550,-0.12919291,0.02412085
1.4800,6.43772818,0.38292256,-0.12871096,0.02391579
1.4850,6.44296841,0.38024330,-0.12821665,0.02371036
1.4900,6.44804880,0.37753075,-0.12771040,0.02350492
1.4950,6.45297145,0.37478791,-0.12719268,0.02329984
1.5000,6.45773857,0.37201778,-0.12666396,0.02309548
1.5050,6.46235249,0.36922330,-0.12612473,0.02289222
1.5100,6.46681568,0.36640735,-0.12557547,0.02269041
1.5150,6.47113071,0.36357277,-0.12501670,0.02249042
1.5200,6.47530027,0.36072232,-0.12444895,0.02229258
1.5250,6.47932716,0.35785870,-0.12387274,0.02209726
1.5300,6.48321431,0.35498453,-0.12328862,0.02190479
1.5350,6.48696474,0.35210235,-0.12269713,0.02171550
1.5400,6.49058158,0.34921462,-0.12209882,0.02152972
1.5450,6.49406806,0.34632370,-0.12149428,0.02134778
1.5500,6.49742750,0.34343186,-0.12088405,0.02116997
1.5550,6.50066335,0.34054129,-0.12026871,0.02099661
1.5600,6.50377912,0.33765408,-0.11964884,0.02082798
1.5650,6.50677841,0.33477221,-0.11902501,0.02066438
1.5700,6.50966493,0.33189757,-0.11839781,0.02050608
1.5750,6.51244244,0.32903196,-0.11776781,0.02035334
1.5800,6.51511478,0.32617707,-0.11713559,0.02020642
1.5850,6.51768588,0.32333449,-0.11650173,0.02006557
1.5900,6.52015970,0.32050571,-0.11586681,0.01993102
1.5950,6.52254026,0.31769213,-0.11523139,0.01980299
1.6000,6.52483166,0.31489504,-0.11459605,0.01968171
1.6050,6.52703800,0.31211563,-0.11396134,0.01956737
1.6100,6.52916343,0.30935501,-0.11332783,0.01946018
1.6150,6.53121212,0.30661418,-0.11269607,0.01936031
1.6200,6.53318826,0.30389407,-0.11206659,0.01926794
1.6250,6.53509605,0.30119550,-0.11143994,0.01918324
1.6300,6.53693969,0.29851922,-0.11081664,0.01910637
1.6350,6.53872336,0.29586592,-0.11019721,0.01903745
1.6400,6.54045125,0.29323618,-0.10958214,0.01897665
1.6450,6.54212751,0.29063056,-0.10897195,0.01892406
1.6500,6.54375627,0.28804954,-0.10836710,0.01887983
1.6550,6.54534162,0.28549357,-0.10776808,0.01884404
1.6600,6.54688761,0.28296306,-0.10717534,0.01881681
1.6650,6.54839826,0.28045839,-0.10658932,0.01879822
1.6700,6.54987751,0.27797992,-0.10601046,0.01878834
1.6750,6.55132928,0.27552804,-0.10543916,0.01878726
1.6800,6.55275741,0.27310311,-0.10487584,0.01879504
1.6850,6.55416569,0.27070556,-0.10432088,0.01881172
1.6900,6.55555783,0.26833580,-0.10377464,0.01883735
1.6950,6.55693751,0.26599435,-0.10323748,0.01887197
1.7000,6.55830832,0.26368173,-0.10270974,0.01891561
1.7050,6.55967379,0.26139859,-0.10219173,0.01896827
1.7100,6.56103738,0.25914562,-0.10168376,0.01902998
1.7150,6.56240249,0.25692361,-0.10118610,0.01910073
1.7200,6.56377246,0.25473345,-0.10069904,0.01918050
1.7250,6.56515056,0.25257614,-0.10022281,0.01926927
1.7300,6.56654000,0.25045278,-0.09975764,0.01936702
1.7350,6.56794392,0.24836455,-0.09930375,0.01947370
1.7400,6.56936539,0.24631277,-0.09886133,0.01958926
1.7450,6.57080744,0.24429882,-0.09843055,0.01971364
1.7500,6.57227302,0.24232419,-0.09801158,0.01984676
1.7550,6.57376502,0.24039045,-0.09760454,0.01998853
1.7600,6.57528625,0.23849920,-0.09720955,0.02013887
1.7650,6.57683949,0.23665210,-0.09682672,0.02029767
1.7700,6.57842742,0.23485083,-0.09645613,0.02046480
1.7750,6.58005266,0.23309706,-0.09609783,0.02064014
1.7800,6.58171775,0.23139244,-0.09575188,0.02082355
1.7850,6.58342516,0.22973856,-0.09541829,0.02101487
1.7900,6.58517728,0.22813693,-0.09509708,0.02121395
1.7950,6.58697639,0.22658892,-0.09478824,0.02142061
1.8000,6.58882472,0.22509581,-0.09449174,0.02163467
1.8050,6.59072436,0.22365865,-0.09420753,0.02185592
1.8100,6.59267733,0.22227833,-0.09393556,0.02208417
1.8150,6.59468553,0.22095551,-0.09367574,0.02231921
1.8200,6.59675074,0.21969060,-0.09342799,0.02256080
1.8250,6.59887464,0.21848376,-0.09319218,0.02280871
1.8300,6.60105875,0.21733484,-0.09296819,0.02306270
1.8350,6.60330449,0.21624343,-0.09275589,0.02332251
1.8400,6.60561314,0.21520882,-0.09255511,0.02358790
1.8450,6.60798582,0.21422998,-0.09236568,0.02385858
1.8500,6.61042353,0.21330560,-0.09218742,0.02413429
1.8550,6.61292709,0.21243408,-0.09202012,0.02441474
1.8600,6.61549718,0.21161356,-0.09186359,0.02469965
1.8650,6.61813433,0.21084189,-0.09171759,0.02498872
1.8700,6.62083890,0.21011669,-0.09158188,0.02528166
1.8750,6.62361107,0.20943540,-0.09145623,0.02557815
1.8800,6.62645087,0.20879524,-0.09134036,0.02587790
1.8850,6.62935818,0.20819327,-0.09123402,0.02618060
1.8900,6.63233267,0.20762648,-0.09113691,0.02648591
1.8950,6.63537388,0.20709171,-0.09104876,0.02679355
1.9000,6.63848116,0.20658579,-0.09096927,0.02710317
1.9050,6.64165371,0.20610552,-0.09089814,0.02741447
1.9100,6.64489053,0.20564773,-0.09083504,0.02772712
1.9150,6.64819051,0.20520929,-0.09077966,0.02804080
1.9200,6.65155232,0.20478716,-0.09073169,0.02835519
1.9250,6.65497452,0.20437844,-0.09069077,0.02866997
1.9300,6.65845549,0.20398034,-0.09065659,0.02898481
1.9350,6.66199346,0.20359028,-0.09062879,0.02929941
1.9400,6.66558652,0.20320586,-0.09060704,0.02961344
1.9450,6.66923262,0.20282490,-0.09059098,0.02992659
1.9500,6.67292956,0.20244547,-0.09058027,0.03023856
1.9550,6.67667502,0.20206587,-0.09057456,0.03054902
1.9600,6.68046657,0.20168466,-0.09057348,0.03085769
1.9650,6.68430162,0.20130068,-0.09057669,0.03116425
1.9700,6.68817750,0.20091302,-0.09058384,0.03146842
1.9750,6.69209143,0.20052104,-0.09059456,0.03176990
1.9800,6.69604054,0.20012437,-0.09060851,0.03206841
1.9850,6.70002184,0.19972286,-0.09062532,0.03236367
1.9900,6.70403230,0.19931662,-0.09064467,0.03265542
1.9950,6.70806878,0.19890595,-0.09066619,0.03294337
2.0000,6.71212811,0.19849137,-0.09068954,0.03322728
2.0050,6.71620704,0.19807355,-0.09071439,0.03350688
2.0100,6.72030228,0.19765331,-0.09074039,0.03378194
2.0150,6.72441053,0.19723160,-0.09076723,0.03405222
2.0200,6.72852842,0.19680942,-0.09079456,0.03431749
2.0250,6.73265262,0.19638784,-0.09082207,0.03457751
2.0300,6.73677975,0.19596794,-0.09084945,0.03483209
2.0350,6.74090648,0.19555078,-0.09087640,0.03508102
2.0400,6.74502946,0.19513736,-0.09090260,0.03532409
2.0450,6.74914541,0.19472861,-0.09092777,0.03556113
2.0500,6.75325108,0.19432531,-0.09095162,0.03579195
2.0550,6.75734325,0.19392813,-0.09097388,0.03601639
2.0600,6.76141882,0.19353755,-0.09099428,0.03623428
2.0650,6.76547473,0.19315383,-0.09101256,0.03644548
2.0700,6.76950803,0.19277705,-0.09102847,0.03664984
2.0750,6.77351586,0.19240705,-0.09104177,0.03684723
2.0800,6.77749549,0.19204343,-0.09105224,0.03703754
2.0850,6.78144431,0.19168554,-0.09105964,0.03722065
2.0900,6.78535985,0.19133251,-0.09106377,0.03739646
2.0950,6.78923977,0.19098322,-0.09106444,0.03756488
2.1000,6.79308191,0.19063634,-0.09106145,0.03772583
2.1050,6.79688425,0.19029032,-0.09105463,0.03787924
2.1100,6.80064495,0.18994345,-0.09104381,0.03802504
2.1150,6.80436234,0.18959384,-0.09102884,0.03816319
2.1200,6.80803493,0.18923945,-0.09100957,0.03829365
2.1250,6.81166140,0.18887817,-0.09098588,0.03841638
2.1300,6.81524062,0.18850778,-0.09095763,0.03853137
2.1350,6.81877166,0.18812602,-0.09092474,0.03863861
2.1400,6.82225374,0.18773062,-0.09088709,0.03873809
2.1450,6.82568628,0.18731930,-0.09084460,0.03882982
2.1500,6.82906885,0.18688983,-0.09079721,0.03891382
2.1550,6.83240121,0.18644004,-0.09074484,0.03899013
2.1600,6.83568327,0.18596783,-0.09068746,0.03905878
2.1650,6.83891508,0.18547120,-0.09062502,0.03911981
2.1700,6.84209685,0.18494829,-0.09055749,0.03917329
2.1750,6.84522892,0.18439734,-0.09048487,0.03921928
2.1800,6.84831175,0.18381674,-0.09040715,0.03925785
2.1850,6.85134590,0.18320501,-0.09032434,0.03928909
2.1900,6.85433203,0.18256085,-0.09023646,0.03931309
2.1950,6.85727091,0.18188307,-0.09014353,0.03932996
2.2000,6.86016335,0.18117065,-0.09004560,0.03933979
2.2050,6.86301026,0.18042271,-0.08994272,0.03934272
2.2100,6.86581258,0.17963851,-0.08983496,0.03933885
2.2150,6.86857129,0.17881745,-0.08972237,0.03932834
2.2200,6.87128743,0.17795904,-0.08960506,0.03931131
2.2250,6.87396203,0.17706294,-0.08948310,0.03928792
