# χ_ent(t) = -ln(Σ_s |⟨s|ψ(t)⟩|^4)  Fock-basis IPR averaged over 20/20 random Fock initial states
# C(t) = (4/L) Σ_k [⟨n_k n_{k+1}⟩ - ⟨n_k⟩⟨n_{k+1}⟩]  connected NN density correlator; T=∞ plateau = -1/(L-1) = -0.1111111111111111
# L=10  N=5  t_hop=1.0  V=1.0  tp=0.3  Vp=0.3  rng_seed=42
# ln(D) = 5.529429087511423  (ergodic ceiling: χ_ent → ln(D) - ln(2) ≈ 4.836281906951478 for thermalizing system)
time,chi_ent_mean,chi_ent_std,C_mean,C_std
0.0000,0.00000000,0.00000000,0.00000000,0.00000000
0.0050,0.00032885,0.00007752,-0.00006100,0.00001609
0.0100,0.00131537,0.00031008,-0.00024392,0.00006434
0.0150,0.00295949,0.00069771,-0.00054860,0.00014469
0.0200,0.00526110,0.00124043,-0.00097472,0.00025703
0.0250,0.00822004,0.00193829,-0.00152188,0.00040121
0.0300,0.01183608,0.00279133,-0.00218954,0.00057702
0.0350,0.01610897,0.00379963,-0.00297703,0.00078424
0.0400,0.02103841,0.00496325,-0.00388359,0.00102258
0.0450,0.02662402,0.00628228,-0.00490833,0.00129173
0.0500,0.03286541,0.00775682,-0.00605025,0.00159131
0.0550,0.03976211,0.00938696,-0.00730821,0.00192092
0.0600,0.04731359,0.01117283,-0.00868100,0.00228013
0.0650,0.05551930,0.01311454,-0.01016727,0.00266844
0.0700,0.06437859,0.01521222,-0.01176556,0.00308532
0.0750,0.07389078,0.01746600,-0.01347431,0.00353022
0.0800,0.08405512,0.01987602,-0.01529185,0.00400253
0.0850,0.09487079,0.02244241,-0.01721642,0.00450162
0.0900,0.10633691,0.02516533,-0.01924612,0.00502682
0.0950,0.11845254,0.02804492,-0.02137898,0.00557740
0.1000,0.13121665,0.03108133,-0.02361293,0.00615263
0.1050,0.14462815,0.03427469,-0.02594580,0.00675173
0.1100,0.15868585,0.03762515,-0.02837532,0.00737390
0.1150,0.17338851,0.04113283,-0.03089912,0.00801828
0.1200,0.18873479,0.04479788,-0.03351477,0.00868402
0.1250,0.20472325,0.04862040,-0.03621974,0.00937021
0.1300,0.22135236,0.05260051,-0.03901141,0.01007592
0.1350,0.23862052,0.05673829,-0.04188708,0.01080020
0.1400,0.25652598,0.06103382,-0.04484399,0.01154207
0.1450,0.27506691,0.06548717,-0.04787929,0.01230053
0.1500,0.29424138,0.07009837,-0.05099007,0.01307455
0.1550,0.31404730,0.07486743,-0.05417333,0.01386309
0.1600,0.33448249,0.07979433,-0.05742604,0.01466508
0.1650,0.35554462,0.08487904,-0.06074509,0.01547944
0.1700,0.37723124,0.09012146,-0.06412732,0.01630507
0.1750,0.39953972,0.09552148,-0.06756949,0.01714084
0.1800,0.42246733,0.10107894,-0.07106836,0.01798564
0.1850,0.44601112,0.10679363,-0.07462059,0.01883832
0.1900,0.47016801,0.11266528,-0.07822284,0.01969771
0.1950,0.49493474,0.11869359,-0.08187170,0.02056268
0.2000,0.52030785,0.12487816,-0.08556374,0.02143203
0.2050,0.54628369,0.13121857,-0.08929551,0.02230460
0.2100,0.57285840,0.13771429,-0.09306350,0.02317920
0.2150,0.60002791,0.14436473,-0.09686419,0.02405465
0.2200,0.62778792,0.15116921,-0.10069406,0.02492977
0.2250,0.65613388,0.15812697,-0.10454955,0.02580337
0.2300,0.68506101,0.16523713,-0.10842709,0.02667427
0.2350,0.71456424,0.17249873,-0.11232311,0.02754128
0.2400,0.74463825,0.17991068,-0.11623403,0.02840324
0.2450,0.77527741,0.18747178,-0.12015627,0.02925897
0.2500,0.80647579,0.19518069,-0.12408624,0.03010731
0.2550,0.83822713,0.20303596,-0.12802039,0.03094712
0.2600,0.87052486,0.21103595,-0.13195514,0.03177724
0.2650,0.90336203,0.21917891,-0.13588695,0.03259657
0.2700,0.93673134,0.22746289,-0.13981229,0.03340397
0.2750,0.97062510,0.23588578,-0.14372765,0.03419837
0.2800,1.00503519,0.24444529,-0.14762954,0.03497866
0.2850,1.03995311,0.25313891,-0.15151452,0.03574381
0.2900,1.07536990,0.26196394,-0.15537917,0.03649276
0.2950,1.11127613,0.27091746,-0.15922008,0.03722449
0.3000,1.14766189,0.27999630,-0.16303393,0.03793801
0.3050,1.18451678,0.28919708,-0.16681740,0.03863235
0.3100,1.22182987,0.29851613,-0.17056723,0.03930656
0.3150,1.25958968,0.30794952,-0.17428022,0.03995972
0.3200,1.29778418,0.31749305,-0.17795321,0.04059094
0.3250,1.33640074,0.32714221,-0.18158309,0.04119936
0.3300,1.37542611,0.33689220,-0.18516683,0.04178414
0.3350,1.41484644,0.34673787,-0.18870144,0.04234450
0.3400,1.45464720,0.35667376,-0.19218401,0.04287965
0.3450,1.49481318,0.36669406,-0.19561169,0.04338889
0.3500,1.53532851,0.37679261,-0.19898169,0.04387150
0.3550,1.57617656,0.38696285,-0.20229132,0.04432682
0.3600,1.61733999,0.39719787,-0.20553794,0.04475425
0.3650,1.65880069,0.40749035,-0.20871899,0.04515319
0.3700,1.70053981,0.41783259,-0.21183200,0.04552310
0.3750,1.74253767,0.42821645,-0.21487458,0.04586349
0.3800,1.78477381,0.43863341,-0.21784442,0.04617388
0.3850,1.82722696,0.44907448,-0.22073930,0.04645387
0.3900,1.86987501,0.45953030,-0.22355708,0.04670307
0.3950,1.91269504,0.46999105,-0.22629572,0.04692117
0.4000,1.95566329,0.48044647,-0.22895327,0.04710787
0.4050,1.99875516,0.49088591,-0.23152786,0.04726293
0.4100,2.04194523,0.50129828,-0.23401774,0.04738617
0.4150,2.08520726,0.51167207,-0.23642123,0.04747744
0.4200,2.12851420,0.52199539,-0.23873676,0.04753665
0.4250,2.17183821,0.53225596,-0.24096286,0.04756375
0.4300,2.21515069,0.54244112,-0.24309815,0.04755875
0.4350,2.25842231,0.55253788,-0.24514136,0.04752170
0.4400,2.30162302,0.56253291,-0.24709130,0.04745271
0.4450,2.34472215,0.57241261,-0.24894692,0.04735195
0.4500,2.38768838,0.58216312,-0.25070723,0.04721963
0.4550,2.43048988,0.59177035,-0.25237138,0.04705602
0.4600,2.47309429,0.60122006,-0.25393858,0.04686144
0.4650,2.51546888,0.61049787,-0.25540818,0.04663629
0.4700,2.55758055,0.61958930,-0.25677962,0.04638100
0.4750,2.59939593,0.62847988,-0.25805244,0.04609607
0.4800,2.64088154,0.63715518,-0.25922627,0.04578207
0.4850,2.68200378,0.64560082,-0.26030088,0.04543962
0.4900,2.72272911,0.65380265,-0.26127609,0.04506941
0.4950,2.76302415,0.66174668,-0.26215187,0.04467220
0.5000,2.80285576,0.66941927,-0.26292826,0.04424881
0.5050,2.84219120,0.67680711,-0.26360540,0.04380012
0.5100,2.88099821,0.68389735,-0.26418355,0.04332711
0.5150,2.91924516,0.69067763,-0.26466304,0.04283081
0.5200,2.95690119,0.69713617,-0.26504433,0.04231234
0.5250,2.99393628,0.70326183,-0.26532794,0.04177289
0.5300,3.03032143,0.70904418,-0.26551450,0.04121375
0.5350,3.06602875,0.71447355,-0.26560474,0.04063629
0.5400,3.10103157,0.71954109,-0.26559947,0.04004196
0.5450,3.13530458,0.72423882,-0.26549959,0.03943233
0.5500,3.16882391,0.72855969,-0.26530610,0.03880904
0.5550,3.20156723,0.73249761,-0.26502008,0.03817387
0.5600,3.23351387,0.73604747,-0.26464268,0.03752868
0.5650,3.26464485,0.73920518,-0.26417514,0.03687545
0.5700,3.29494299,0.74196771,-0.26361881,0.03621631
0.5750,3.32439293,0.74433305,-0.26297507,0.03555349
0.5800,3.35298124,0.74630027,-0.26224540,0.03488934
0.5850,3.38069638,0.74786948,-0.26143137,0.03422638
0.5900,3.40752878,0.74904183,-0.26053459,0.03356723
0.5950,3.43347082,0.74981950,-0.25955675,0.03291468
0.6000,3.45851686,0.75020567,-0.25849962,0.03227165
0.6050,3.48266318,0.75020450,-0.25736502,0.03164118
0.6100,3.50590800,0.74982109,-0.25615484,0.03102647
0.6150,3.52825143,0.74906141,-0.25487102,0.03043081
0.6200,3.54969542,0.74793231,-0.25351557,0.02985762
0.6250,3.57024373,0.74644145,-0.25209053,0.02931038
0.6300,3.58990183,0.74459722,-0.25059803,0.02879262
0.6350,3.60867686,0.74240875,-0.24904021,0.02830791
0.6400,3.62657755,0.73988577,-0.24741927,0.02785976
0.6450,3.64361413,0.73703865,-0.24573745,0.02745160
0.6500,3.65979824,0.73387825,-0.24399705,0.02708673
0.6550,3.67514287,0.73041594,-0.24220038,0.02676821
0.6600,3.68966223,0.72666348,-0.24034980,0.02649883
0.6650,3.70337168,0.72263301,-0.23844769,0.02628102
0.6700,3.71628763,0.71833698,-0.23649646,0.02611678
0.6750,3.72842744,0.71378809,-0.23449856,0.02600763
0.6800,3.73980934,0.70899923,-0.23245645,0.02595454
0.6850,3.75045232,0.70398345,-0.23037261,0.02595794
0.6900,3.76037606,0.69875391,-0.22824955,0.02601766
0.6950,3.76960083,0.69332380,-0.22608976,0.02613295
0.7000,3.77814739,0.68770634,-0.22389578,0.02630254
0.7050,3.78603696,0.68191472,-0.22167014,0.02652460
0.7100,3.79329108,0.67596205,-0.21941538,0.02679690
0.7150,3.79993159,0.66986134,-0.21713402,0.02711678
0.7200,3.80598052,0.66362546,-0.21482863,0.02748129
0.7250,3.81146005,0.65726709,-0.21250172,0.02788722
0.7300,3.81639245,0.65079873,-0.21015582,0.02833119
0.7350,3.82080001,0.64423263,-0.20779347,0.02880971
0.7400,3.82470499,0.63758080,-0.20541716,0.02931924
0.7450,3.82812959,0.63085495,-0.20302940,0.02985625
0.7500,3.83109590,0.62406652,-0.20063265,0.03041723
0.7550,3.83362582,0.61722660,-0.19822939,0.03099877
0.7600,3.83574109,0.61034599,-0.19582204,0.03159755
0.7650,3.83746322,0.60343510,-0.19341302,0.03221037
0.7700,3.83881345,0.59650401,-0.19100471,0.03283416
0.7750,3.83981277,0.58956242,-0.18859948,0.03346600
0.7800,3.84048182,0.58261967,-0.18619964,0.03410311
0.7850,3.84084096,0.57568468,-0.18380750,0.03474286
0.7900,3.84091019,0.56876604,-0.18142529,0.03538277
0.7950,3.84070915,0.56187189,-0.17905525,0.03602049
0.8000,3.84025710,0.55501001,-0.17669955,0.03665382
0.8050,3.83957292,0.54818780,-0.17436033,0.03728068
0.8100,3.83867510,0.54141224,-0.17203967,0.03789913
0.8150,3.83758173,0.53468993,-0.16973962,0.03850736
0.8200,3.83631045,0.52802710,-0.16746219,0.03910364
0.8250,3.83487852,0.52142959,-0.16520932,0.03968639
0.8300,3.83330276,0.51490285,-0.16298290,0.04025411
0.8350,3.83159955,0.50845198,-0.16078479,0.04080540
0.8400,3.82978484,0.50208172,-0.15861677,0.04133898
0.8450,3.82787415,0.49579645,-0.15648058,0.04185362
0.8500,3.82588255,0.48960020,-0.15437790,0.04234821
0.8550,3.82382466,0.48349669,-0.15231035,0.04282170
0.8600,3.82171468,0.47748929,-0.15027949,0.04327313
0.8650,3.81956633,0.47158108,-0.14828682,0.04370160
0.8700,3.81739292,0.46577481,-0.14633379,0.04410630
0.8750,3.81520729,0.46007297,-0.14442176,0.04448647
0.8800,3.81302184,0.45447776,-0.14255206,0.04484142
0.8850,3.81084854,0.44899110,-0.14072594,0.04517054
0.8900,3.80869889,0.44361469,-0.13894458,0.04547324
0.8950,3.80658397,0.43834996,-0.13720910,0.04574904
0.9000,3.80451442,0.43319812,-0.13552056,0.04599748
0.9050,3.80250045,0.42816018,-0.13387996,0.04621817
0.9100,3.80055181,0.42323693,-0.13228820,0.04641077
0.9150,3.79867786,0.41842897,-0.13074615,0.04657499
0.9200,3.79688750,0.41373674,-0.12925461,0.04671059
0.9250,3.79518922,0.40916050,-0.12781428,0.04681738
0.9300,3.79359112,0.40470036,-0.12642584,0.04689523
0.9350,3.79210086,0.40035628,-0.12508986,0.04694403
0.9400,3.79072570,0.39612811,-0.12380687,0.04696375
0.9450,3.78947250,0.39201556,-0.12257732,0.04695437
0.9500,3.78834775,0.38801823,-0.12140161,0.04691594
0.9550,3.78735753,0.38413564,-0.12028005,0.04684854
0.9600,3.78650755,0.38036719,-0.11921291,0.04675229
0.9650,3.78580316,0.37671222,-0.11820037,0.04662737
0.9700,3.78524932,0.37316998,-0.11724257,0.04647398
0.9750,3.78485068,0.36973966,-0.11633957,0.04629237
0.9800,3.78461150,0.36642039,-0.11549137,0.04608283
0.9850,3.78453574,0.36321123,-0.11469790,0.04584568
0.9900,3.78462700,0.36011121,-0.11395905,0.04558130
0.9950,3.78488860,0.35711931,-0.11327464,0.04529007
1.0000,3.78532352,0.35423446,-0.11264441,0.04497244
1.0050,3.78593446,0.35145557,-0.11206807,0.04462889
1.0100,3.78672382,0.34878150,-0.11154526,0.04425994
1.0150,3.78769375,0.34621110,-0.11107556,0.04386613
1.0200,3.78884609,0.34374318,-0.11065851,0.04344805
1.0250,3.79018246,0.34137653,-0.11029356,0.04300632
1.0300,3.79170422,0.33910990,-0.10998015,0.04254160
1.0350,3.79341249,0.33694204,-0.10971765,0.04205459
1.0400,3.79530817,0.33487168,-0.10950538,0.04154602
1.0450,3.79739194,0.33289750,-0.10934261,0.04101665
1.0500,3.79966429,0.33101819,-0.10922856,0.04046730
1.0550,3.80212548,0.32923240,-0.10916242,0.03989881
1.0600,3.80477562,0.32753878,-0.10914331,0.03931205
1.0650,3.80761463,0.32593593,-0.10917033,0.03870794
1.0700,3.81064226,0.32442245,-0.10924253,0.03808746
1.0750,3.81385809,0.32299693,-0.10935892,0.03745160
1.0800,3.81726157,0.32165790,-0.10951848,0.03680140
1.0850,3.82085201,0.32040392,-0.10972014,0.03613795
1.0900,3.82462856,0.31923348,-0.10996281,0.03546240
1.0950,3.82859026,0.31814509,-0.11024535,0.03477593
1.1000,3.83273604,0.31713723,-0.11056661,0.03407977
1.1050,3.83706469,0.31620834,-0.11092540,0.03337522
1.1100,3.84157491,0.31535687,-0.11132049,0.03266363
1.1150,3.84626528,0.31458125,-0.11175066,0.03194641
1.1200,3.85113431,0.31387990,-0.11221463,0.03122504
1.1250,3.85618039,0.31325122,-0.11271111,0.03050108
1.1300,3.86140183,0.31269361,-0.11323879,0.02977614
1.1350,3.86679683,0.31220547,-0.11379636,0.02905194
1.1400,3.87236354,0.31178521,-0.11438245,0.02833027
1.1450,3.87810001,0.31143124,-0.11499572,0.02761301
1.1500,3.88400418,0.31114197,-0.11563480,0.02690215
1.1550,3.89007396,0.31091585,-0.11629829,0.02619978
1.1600,3.89630712,0.31075133,-0.11698482,0.02550810
1.1650,3.90270140,0.31064692,-0.11769297,0.02482941
1.1700,3.90925442,0.31060113,-0.11842134,0.02416614
1.1750,3.91596372,0.31061255,-0.11916852,0.02352081
1.1800,3.92282675,0.31067979,-0.11993310,0.02289608
1.1850,3.92984088,0.31080154,-0.12071366,0.02229468
1.1900,3.93700337,0.31097654,-0.12150879,0.02171944
1.1950,3.94431139,0.31120359,-0.12231709,0.02117326
1.2000,3.95176200,0.31148159,-0.12313714,0.02065907
1.2050,3.95935215,0.31180952,-0.12396754,0.02017978
1.2100,3.96707867,0.31218641,-0.12480689,0.01973827
1.2150,3.97493829,0.31261143,-0.12565383,0.01933730
1.2200,3.98292760,0.31308382,-0.12650696,0.01897945
1.2250,3.99104304,0.31360291,-0.12736494,0.01866704
1.2300,3.99928094,0.31416815,-0.12822640,0.01840208
1.2350,4.00763746,0.31477908,-0.12909002,0.01818616
1.2400,4.01610862,0.31543532,-0.12995448,0.01802039
1.2450,4.02469027,0.31613663,-0.13081847,0.01790539
1.2500,4.03337808,0.31688281,-0.13168073,0.01784117
1.2550,4.04216757,0.31767378,-0.13253998,0.01782720
1.2600,4.05105405,0.31850953,-0.13339498,0.01786237
1.2650,4.06003264,0.31939012,-0.13424453,0.01794505
1.2700,4.06909827,0.32031565,-0.13508742,0.01807313
1.2750,4.07824566,0.32128628,-0.13592248,0.01824410
1.2800,4.08746930,0.32230219,-0.13674858,0.01845514
1.2850,4.09676349,0.32336359,-0.13756460,0.01870318
1.2900,4.10612227,0.32447066,-0.13836945,0.01898500
1.2950,4.11553947,0.32562356,-0.13916208,0.01929730
1.3000,4.12500866,0.32682239,-0.13994144,0.01963677
1.3050,4.13452319,0.32806718,-0.14070655,0.02000016
1.3100,4.14407616,0.32935786,-0.14145644,0.02038429
1.3150,4.15366040,0.33069422,-0.14219017,0.02078612
1.3200,4.16326853,0.33207592,-0.14290685,0.02120274
1.3250,4.17289289,0.33350240,-0.14360559,0.02163141
1.3300,4.18252559,0.33497292,-0.14428558,0.02206956
1.3350,4.19215848,0.33648649,-0.14494600,0.02251481
1.3400,4.20178319,0.33804183,-0.14558610,0.02296492
1.3450,4.21139110,0.33963741,-0.14620514,0.02341783
1.3500,4.22097336,0.34127136,-0.14680244,0.02387165
1.3550,4.23052094,0.34294146,-0.14737733,0.02432463
1.3600,4.24002457,0.34464514,-0.14792920,0.02477516
1.3650,4.24947481,0.34637948,-0.14845747,0.02522179
1.3700,4.25886204,0.34814114,-0.14896158,0.02566316
1.3750,4.26817649,0.34992640,-0.14944104,0.02609805
1.3800,4.27740827,0.35173114,-0.14989536,0.02652535
1.3850,4.28654739,0.35355083,-0.15032413,0.02694403
1.3900,4.29558374,0.35538057,-0.15072693,0.02735317
1.3950,4.30450722,0.35721505,-0.15110343,0.02775195
1.4000,4.31330766,0.35904862,-0.15145328,0.02813959
1.4050,4.32197495,0.36087528,-0.15177623,0.02851543
1.4100,4.33049899,0.36268871,-0.15207201,0.02887884
1.4150,4.33886981,0.36448232,-0.15234042,0.02922929
1.4200,4.34707754,0.36624929,-0.15258129,0.02956628
1.4250,4.35511250,0.36798258,-0.15279449,0.02988938
1.4300,4.36296522,0.36967502,-0.15297991,0.03019822
1.4350,4.37062649,0.37131933,-0.15313751,0.03049247
1.4400,4.37808739,0.37290821,-0.15326724,0.03077184
1.4450,4.38533936,0.37443435,-0.15336912,0.03103610
1.4500,4.39237420,0.37589054,-0.15344319,0.03128505
1.4550,4.39918418,0.37726968,-0.15348954,0.03151852
1.4600,4.40576200,0.37856489,-0.15350826,0.03173641
1.4650,4.41210088,0.37976953,-0.15349952,0.03193863
1.4700,4.41819458,0.38087724,-0.15346348,0.03212511
1.4750,4.42403744,0.38188206,-0.15340036,0.03229583
1.4800,4.42962438,0.38277841,-0.15331039,0.03245081
1.4850,4.43495097,0.38356118,-0.15319385,0.03259008
1.4900,4.44001340,0.38422573,-0.15305104,0.03271369
1.4950,4.44480855,0.38476795,-0.15288229,0.03282174
1.5000,4.44933393,0.38518429,-0.15268796,0.03291434
1.5050,4.45358777,0.38547174,-0.15246843,0.03299162
1.5100,4.45756895,0.38562791,-0.15222413,0.03305374
1.5150,4.46127703,0.38565098,-0.15195548,0.03310088
1.5200,4.46471224,0.38553971,-0.15166296,0.03313323
1.5250,4.46787547,0.38529347,-0.15134705,0.03315102
1.5300,4.47076822,0.38491220,-0.15100826,0.03315447
1.5350,4.47339264,0.38439637,-0.15064713,0.03314384
1.5400,4.47575144,0.38374703,-0.15026422,0.03311939
1.5450,4.47784791,0.38296574,-0.14986011,0.03308142
1.5500,4.47968587,0.38205451,-0.14943538,0.03303023
1.5550,4.48126965,0.38101585,-0.14899066,0.03296612
1.5600,4.48260404,0.37985268,-0.14852658,0.03288943
1.5650,4.48369426,0.37856831,-0.14804378,0.03280049
1.5700,4.48454594,0.37716640,-0.14754295,0.03269966
1.5750,4.48516508,0.37565095,-0.14702474,0.03258731
1.5800,4.48555797,0.37402623,-0.14648987,0.03246380
1.5850,4.48573124,0.37229678,-0.14593903,0.03232953
1.5900,4.48569174,0.37046734,-0.14537295,0.03218489
1.5950,4.48544656,0.36854285,-0.14479235,0.03203028
1.6000,4.48500298,0.36652841,-0.14419799,0.03186613
1.6050,4.48436844,0.36442925,-0.14359059,0.03169285
1.6100,4.48355049,0.36225069,-0.14297093,0.03151087
1.6150,4.48255680,0.35999813,-0.14233976,0.03132063
1.6200,4.48139511,0.35767703,-0.14169785,0.03112258
1.6250,4.48007320,0.35529287,-0.14104598,0.03091717
1.6300,4.47859887,0.35285116,-0.14038493,0.03070486
1.6350,4.47697993,0.35035739,-0.13971547,0.03048611
1.6400,4.47522417,0.34781703,-0.13903840,0.03026139
1.6450,4.47333933,0.34523551,-0.13835448,0.03003118
1.6500,4.47133310,0.34261823,-0.13766451,0.02979596
1.6550,4.46921309,0.33997050,-0.13696927,0.02955621
1.6600,4.46698682,0.33729759,-0.13626955,0.02931242
1.6650,4.46466171,0.33460467,-0.13556611,0.02906509
1.6700,4.46224506,0.33189684,-0.13485973,0.02881471
1.6750,4.45974403,0.32917911,-0.13415119,0.02856179
1.6800,4.45716566,0.32645637,-0.13344125,0.02830683
1.6850,4.45451682,0.32373345,-0.13273067,0.02805035
1.6900,4.45180421,0.32101504,-0.13202020,0.02779285
1.6950,4.44903439,0.31830576,-0.13131059,0.02753485
1.7000,4.44621371,0.31561011,-0.13060257,0.02727687
1.7050,4.44334836,0.31293248,-0.12989687,0.02701943
1.7100,4.44044430,0.31027718,-0.12919420,0.02676306
1.7150,4.43750733,0.30764840,-0.12849528,0.02650829
1.7200,4.43454303,0.30505024,-0.12780079,0.02625563
1.7250,4.43155675,0.30248670,-0.12711142,0.02600562
1.7300,4.42855366,0.29996171,-0.12642784,0.02575880
1.7350,4.42553868,0.29747909,-0.12575070,0.02551569
1.7400,4.42251652,0.29504259,-0.12508065,0.02527682
1.7450,4.41949167,0.29265587,-0.12441832,0.02504274
1.7500,4.41646837,0.29032254,-0.12376431,0.02481397
1.7550,4.41345067,0.28804613,-0.12311923,0.02459103
1.7600,4.41044236,0.28583011,-0.12248365,0.02437446
1.7650,4.40744699,0.28367790,-0.12185815,0.02416479
1.7700,4.40446791,0.28159286,-0.12124326,0.02396252
1.7750,4.40150823,0.27957832,-0.12063951,0.02376819
1.7800,4.39857081,0.27763755,-0.12004743,0.02358228
1.7850,4.39565833,0.27577379,-0.11946750,0.02340530
1.7900,4.39277320,0.27399025,-0.11890019,0.02323775
1.7950,4.38991765,0.27229009,-0.11834597,0.02308009
1.8000,4.38709368,0.27067644,-0.11780527,0.02293279
1.8050,4.38430310,0.26915241,-0.11727850,0.02279631
1.8100,4.38154749,0.26772103,-0.11676607,0.02267107
1.8150,4.37882828,0.26638533,-0.11626836,0.02255748
1.8200,4.37614669,0.26514824,-0.11578571,0.02245596
1.8250,4.37350377,0.26401268,-0.11531847,0.02236685
1.8300,4.37090041,0.26298146,-0.11486696,0.02229052
1.8350,4.36833735,0.26205731,-0.11443146,0.02222727
1.8400,4.36581519,0.26124286,-0.11401226,0.02217741
1.8450,4.36333440,0.26054063,-0.11360961,0.02214120
1.8500,4.36089532,0.25995299,-0.11322375,0.02211887
1.8550,4.35849822,0.25948215,-0.11285489,0.02211062
1.8600,4.35614325,0.25913014,-0.11250322,0.02211662
1.8650,4.35383050,0.25889877,-0.11216891,0.02213700
1.8700,4.35156001,0.25878962,-0.11185211,0.02217187
1.8750,4.34933176,0.25880400,-0.11155297,0.02222129
1.8800,4.34714570,0.25894294,-0.11127158,0.02228529
1.8850,4.34500178,0.25920713,-0.11100803,0.02236387
1.8900,4.34289994,0.25959693,-0.11076241,0.02245700
1.8950,4.34084013,0.26011231,-0.11053476,0.02256461
1.9000,4.33882233,0.26075284,-0.11032510,0.02268661
1.9050,4.33684657,0.26151768,-0.11013345,0.02282286
1.9100,4.33491292,0.26240552,-0.10995981,0.02297321
1.9150,4.33302153,0.26341460,-0.10980414,0.02313749
1.9200,4.33117262,0.26454267,-0.10966641,0.02331549
1.9250,4.32936649,0.26578700,-0.10954654,0.02350697
1.9300,4.32760355,0.26714435,-0.10944445,0.02371171
1.9350,4.32588430,0.26861097,-0.10936005,0.02392942
1.9400,4.32420937,0.27018261,-0.10929321,0.02415982
1.9450,4.32257950,0.27185452,-0.10924381,0.02440263
1.9500,4.32099555,0.27362145,-0.10921168,0.02465753
1.9550,4.31945851,0.27547768,-0.10919668,0.02492420
1.9600,4.31796949,0.27741702,-0.10919860,0.02520231
1.9650,4.31652975,0.27943284,-0.10921725,0.02549153
1.9700,4.31514065,0.28151811,-0.10925243,0.02579152
1.9750,4.31380373,0.28366539,-0.10930390,0.02610193
1.9800,4.31252060,0.28586688,-0.10937141,0.02642240
1.9850,4.31129303,0.28811447,-0.10945472,0.02675261
1.9900,4.31012290,0.29039976,-0.10955356,0.02709218
1.9950,4.30901222,0.29271410,-0.10966764,0.02744076
2.0000,4.30796310,0.29504861,-0.10979667,0.02779802
2.0050,4.30697775,0.29739426,-0.10994034,0.02816359
2.0100,4.30605848,0.29974189,-0.11009835,0.02853713
2.0150,4.30520771,0.30208222,-0.11027035,0.02891830
2.0200,4.30442791,0.30440598,-0.11045602,0.02930675
2.0250,4.30372166,0.30670383,-0.11065501,0.02970215
2.0300,4.30309158,0.30896650,-0.11086696,0.03010416
2.0350,4.30254036,0.31118479,-0.11109152,0.03051246
2.0400,4.30207073,0.31334960,-0.11132830,0.03092671
2.0450,4.30168547,0.31545199,-0.11157692,0.03134659
2.0500,4.30138736,0.31748321,-0.11183701,0.03177179
2.0550,4.30117924,0.31943470,-0.11210817,0.03220200
2.0600,4.30106391,0.32129819,-0.11239001,0.03263691
2.0650,4.30104421,0.32306566,-0.11268210,0.03307621
2.0700,4.30112294,0.32472941,-0.11298406,0.03351960
2.0750,4.30130288,0.32628210,-0.11329547,0.03396680
2.0800,4.30158679,0.32771672,-0.11361591,0.03441751
2.0850,4.30197735,0.32902667,-0.11394496,0.03487145
2.0900,4.30247723,0.33020574,-0.11428221,0.03532834
2.0950,4.30308898,0.33124817,-0.11462722,0.03578790
2.1000,4.30381510,0.33214861,-0.11497958,0.03624987
2.1050,4.30465799,0.33290221,-0.11533885,0.03671397
2.1100,4.30561994,0.33350456,-0.11570461,0.03717995
2.1150,4.30670314,0.33395177,-0.11607644,0.03764755
2.1200,4.30790963,0.33424040,-0.11645390,0.03811651
2.1250,4.30924131,0.33436757,-0.11683658,0.03858660
2.1300,4.31069994,0.33433088,-0.11722404,0.03905756
2.1350,4.31228710,0.33412847,-0.11761588,0.03952916
2.1400,4.31400421,0.33375899,-0.11801166,0.04000116
2.1450,4.31585248,0.33322163,-0.11841097,0.04047334
2.1500,4.31783292,0.33251612,-0.11881340,0.04094546
2.1550,4.31994634,0.33164271,-0.11921854,0.04141732
2.1600,4.32219331,0.33060223,-0.11962598,0.04188868
2.1650,4.32457417,0.32939599,-0.12003532,0.04235935
2.1700,4.32708901,0.32802589,-0.12044617,0.04282911
2.1750,4.32973765,0.32649435,-0.12085813,0.04329776
2.1800,4.33251967,0.32480433,-0.12127082,0.04376511
2.1850,4.33543435,0.32295932,-0.12168387,0.04423096
2.1900,4.33848070,0.32096336,-0.12209689,0.04469512
2.1950,4.34165742,0.31882101,-0.12250952,0.04515740
2.2000,4.34496294,0.31653737,-0.12292140,0.04561764
2.2050,4.34839535,0.31411805,-0.12333218,0.04607566
2.2100,4.35195248,0.31156919,-0.12374152,0.04653128
2.2150,4.35563180,0.30889745,-0.12414908,0.04698434
2.2200,4.35943051,0.30610999,-0.12455452,0.04743468
2.2250,4.36334548,0.30321446,-0.12495754,0.04788214
2.2300,4.36737328,0.30021900,-0.12535781,0.04832659
2.2350,4.37151016,0.29713225,-0.12575504,0.04876786
2.2400,4.37575209,0.29396330,-0.12614893,0.04920582
2.2450,4.38009472,0.29072167,-0.12653920,0.04964033
2.2500,4.38453344,0.28741733,-0.12692557,0.05007126
2.2550,4.38906334,0.28406065,-0.12730777,0.05049849
2.2600,4.39367925,0.28066237,-0.12768556,0.05092188
2.2650,4.39837577,0.27723359,-0.12805867,0.05134134
2.2700,4.40314722,0.27378570,-0.12842689,0.05175674
2.2750,4.40798773,0.27033038,-0.12878997,0.05216797
