# χ_ent(t) = -ln(Σ_s |⟨s|ψ(t)⟩|^4)  Fock-basis IPR averaged over 20/20 random Fock initial states
# C(t) = (4/L) Σ_k [⟨n_k n_{k+1}⟩ - ⟨n_k⟩⟨n_{k+1}⟩]  connected NN density correlator; T=∞ plateau = -1/(L-1) = -0.09090909090909091
# L=12  N=6  t_hop=1.0  V=1.0  tp=0.0  Vp=0.0  rng_seed=42
# ln(D) = 6.828712071641684  (ergodic ceiling: χ_ent → ln(D) - ln(2) ≈ 6.135564891081739 for thermalizing system)
time,chi_ent_mean,chi_ent_std,C_mean,C_std
0.3250,1.33313141,0.26436208,-0.16968021,0.02842124
0.3300,1.37197624,0.27208903,-0.17323221,0.02887095
0.3350,1.41122295,0.27988518,-0.17675022,0.02930672
0.3400,1.45085910,0.28774629,-0.18023164,0.02972805
0.3450,1.49087175,0.29566793,-0.18367391,0.03013451
0.3500,1.53124744,0.30364541,-0.18707452,0.03052564
0.3550,1.57197222,0.31167383,-0.19043099,0.03090104
0.3600,1.61303162,0.31974804,-0.19374094,0.03126032
0.3650,1.65441062,0.32786264,-0.19700201,0.03160311
0.3700,1.69609368,0.33601199,-0.20021192,0.03192907
0.3750,1.73806469,0.34419020,-0.20336843,0.03223788
0.3800,1.78030700,0.35239113,-0.20646938,0.03252926
0.3850,1.82280340,0.36060838,-0.20951268,0.03280294
0.3900,1.86553611,0.36883531,-0.21249628,0.03305868
0.3950,1.90848682,0.37706504,-0.21541823,0.03329628
0.4000,1.95163661,0.38529042,-0.21827663,0.03351555
0.4050,1.99496606,0.39350408,-0.22106966,0.03371634
0.4100,2.03845515,0.40169844,-0.22379556,0.03389852
0.4150,2.08208336,0.40986565,-0.22645265,0.03406201
0.4200,2.12582963,0.41799769,-0.22903933,0.03420672
0.4250,2.16967238,0.42608634,-0.23155408,0.03433263
0.4300,2.21358957,0.43412317,-0.23399544,0.03443974
0.4350,2.25755866,0.44209961,-0.23636204,0.03452806
0.4400,2.30155668,0.45000695,-0.23865259,0.03459765
0.4450,2.34556026,0.45783634,-0.24086587,0.03464860
0.4500,2.38954564,0.46557883,-0.24300075,0.03468103
0.4550,2.43348875,0.47322542,-0.24505618,0.03469508
0.4600,2.47736519,0.48076704,-0.24703118,0.03469095
0.4650,2.52115034,0.48819464,-0.24892487,0.03466884
0.4700,2.56481937,0.49549914,-0.25073643,0.03462901
0.4750,2.60834732,0.50267155,-0.25246515,0.03457173
0.4800,2.65170915,0.50970296,-0.25411038,0.03449732
0.4850,2.69487977,0.51658458,-0.25567156,0.03440612
0.4900,2.73783416,0.52330778,-0.25714821,0.03429852
0.4950,2.78054739,0.52986412,-0.25853993,0.03417493
0.5000,2.82299473,0.53624541,-0.25984641,0.03403579
0.5050,2.86515168,0.54244374,-0.26106742,0.03388159
0.5100,2.90699406,0.54845149,-0.26220281,0.03371284
0.5150,2.94849809,0.55426141,-0.26325250,0.03353009
0.5200,2.98964045,0.55986662,-0.26421651,0.03333393
0.5250,3.03039837,0.56526066,-0.26509491,0.03312498
0.5300,3.07074967,0.57043753,-0.26588789,0.03290388
0.5350,3.11067286,0.57539170,-0.26659569,0.03267133
0.5400,3.15014718,0.58011815,-0.26721862,0.03242804
0.5450,3.18915269,0.58461238,-0.26775708,0.03217478
0.5500,3.22767031,0.58887045,-0.26821156,0.03191232
0.5550,3.26568189,0.59288901,-0.26858259,0.03164150
0.5600,3.30317024,0.59666524,-0.26887080,0.03136316
0.5650,3.34011919,0.60019697,-0.26907687,0.03107819
0.5700,3.37651363,0.60348260,-0.26920157,0.03078752
0.5750,3.41233955,0.60652114,-0.26924572,0.03049210
0.5800,3.44758405,0.60931219,-0.26921022,0.03019290
0.5850,3.48223538,0.61185597,-0.26909604,0.02989094
0.5900,3.51628295,0.61415329,-0.26890419,0.02958724
0.5950,3.54971734,0.61620553,-0.26863576,0.02928287
0.6000,3.58253030,0.61801464,-0.26829190,0.02897891
0.6050,3.61471475,0.61958311,-0.26787381,0.02867646
0.6100,3.64626477,0.62091398,-0.26738276,0.02837665
0.6150,3.67717562,0.62201079,-0.26682007,0.02808059
0.6200,3.70744365,0.62287753,-0.26618711,0.02778942
0.6250,3.73706635,0.62351870,-0.26548529,0.02750430
0.6300,3.76604228,0.62393917,-0.26471609,0.02722635
0.6350,3.79437104,0.62414425,-0.26388102,0.02695671
0.6400,3.82205328,0.62413958,-0.26298165,0.02669650
0.6450,3.84909059,0.62393115,-0.26201958,0.02644682
0.6500,3.87548551,0.62352525,-0.26099646,0.02620872
0.6550,3.90124148,0.62292842,-0.25991396,0.02598323
0.6600,3.92636279,0.62214743,-0.25877382,0.02577135
0.6650,3.95085451,0.62118926,-0.25757778,0.02557399
0.6700,3.97472250,0.62006105,-0.25632763,0.02539203
0.6750,3.99797331,0.61877007,-0.25502518,0.02522625
0.6800,4.02061414,0.61732366,-0.25367228,0.02507737
0.6850,4.04265283,0.61572928,-0.25227079,0.02494601
0.6900,4.06409776,0.61399437,-0.25082260,0.02483270
0.6950,4.08495785,0.61212643,-0.24932963,0.02473787
0.7000,4.10524249,0.61013289,-0.24779379,0.02466185
0.7050,4.12496149,0.60802119,-0.24621704,0.02460484
0.7100,4.14412506,0.60579864,-0.24460133,0.02456694
0.7150,4.16274374,0.60347251,-0.24294862,0.02454815
0.7200,4.18082840,0.60104993,-0.24126091,0.02454833
0.7250,4.19839015,0.59853790,-0.23954016,0.02456726
0.7300,4.21544035,0.59594329,-0.23778837,0.02460459
0.7350,4.23199055,0.59327278,-0.23600752,0.02465987
0.7400,4.24805247,0.59053290,-0.23419962,0.02473258
0.7450,4.26363796,0.58772996,-0.23236664,0.02482210
0.7500,4.27875899,0.58487010,-0.23051057,0.02492772
0.7550,4.29342758,0.58195925,-0.22863338,0.02504867
0.7600,4.30765584,0.57900312,-0.22673705,0.02518413
0.7650,4.32145588,0.57600719,-0.22482353,0.02533322
0.7700,4.33483984,0.57297674,-0.22289476,0.02549502
0.7750,4.34781987,0.56991682,-0.22095268,0.02566857
0.7800,4.36040805,0.56683224,-0.21899920,0.02585292
0.7850,4.37261646,0.56372762,-0.21703621,0.02604707
0.7900,4.38445711,0.56060732,-0.21506558,0.02625004
0.7950,4.39594195,0.55747550,-0.21308918,0.02646082
0.8000,4.40708284,0.55433608,-0.21110881,0.02667845
0.8050,4.41789157,0.55119280,-0.20912629,0.02690196
0.8100,4.42837982,0.54804915,-0.20714339,0.02713038
0.8150,4.43855919,0.54490843,-0.20516186,0.02736282
0.8200,4.44844114,0.54177375,-0.20318339,0.02759835
0.8250,4.45803704,0.53864798,-0.20120968,0.02783613
0.8300,4.46735813,0.53553385,-0.19924237,0.02807531
0.8350,4.47641554,0.53243387,-0.19728308,0.02831509
0.8400,4.48522026,0.52935036,-0.19533337,0.02855473
0.8450,4.49378317,0.52628547,-0.19339478,0.02879349
0.8500,4.50211500,0.52324120,-0.19146882,0.02903070
0.8550,4.51022636,0.52021934,-0.18955693,0.02926571
0.8600,4.51812773,0.51722153,-0.18766053,0.02949792
0.8650,4.52582946,0.51424927,-0.18578099,0.02972676
0.8700,4.53334175,0.51130387,-0.18391964,0.02995172
0.8750,4.54067468,0.50838651,-0.18207777,0.03017232
0.8800,4.54783818,0.50549821,-0.18025661,0.03038810
0.8850,4.55484206,0.50263985,-0.17845735,0.03059866
0.8900,4.56169597,0.49981218,-0.17668114,0.03080365
0.8950,4.56840944,0.49701579,-0.17492908,0.03100272
0.9000,4.57499185,0.49425115,-0.17320221,0.03119558
0.9050,4.58145244,0.49151861,-0.17150153,0.03138198
0.9100,4.58780030,0.48881838,-0.16982800,0.03156169
0.9150,4.59404438,0.48615057,-0.16818251,0.03173452
0.9200,4.60019349,0.48351518,-0.16656592,0.03190031
0.9250,4.60625626,0.48091206,-0.16497902,0.03205894
0.9300,4.61224121,0.47834102,-0.16342256,0.03221029
0.9350,4.61815667,0.47580173,-0.16189725,0.03235431
0.9400,4.62401081,0.47329379,-0.16040373,0.03249095
0.9450,4.62981166,0.47081672,-0.15894259,0.03262020
0.9500,4.63556706,0.46836995,-0.15751439,0.03274206
0.9550,4.64128469,0.46595286,-0.15611962,0.03285657
0.9600,4.64697204,0.46356477,-0.15475872,0.03296379
0.9650,4.65263645,0.46120493,-0.15343209,0.03306379
0.9700,4.65828503,0.45887257,-0.15214008,0.03315667
0.9750,4.66392475,0.45656687,-0.15088297,0.03324255
0.9800,4.66956234,0.45428699,-0.14966103,0.03332156
0.9850,4.67520435,0.45203208,-0.14847443,0.03339386
0.9900,4.68085713,0.44980125,-0.14732334,0.03345961
0.9950,4.68652681,0.44759364,-0.14620784,0.03351899
1.0000,4.69221929,0.44540839,-0.14512801,0.03357221
1.0050,4.69794027,0.44324462,-0.14408385,0.03361946
1.0100,4.70369522,0.44110150,-0.14307531,0.03366096
1.0150,4.70948935,0.43897823,-0.14210232,0.03369694
1.0200,4.71532767,0.43687401,-0.14116475,0.03372764
1.0250,4.72121491,0.43478810,-0.14026244,0.03375328
1.0300,4.72715558,0.43271981,-0.13939516,0.03377412
1.0350,4.73315391,0.43066847,-0.13856267,0.03379041
1.0400,4.73921390,0.42863348,-0.13776468,0.03380239
1.0450,4.74533926,0.42661428,-0.13700086,0.03381033
1.0500,4.75153344,0.42461039,-0.13627083,0.03381448
1.0550,4.75779964,0.42262136,-0.13557418,0.03381510
1.0600,4.76414075,0.42064682,-0.13491048,0.03381242
1.0650,4.77055940,0.41868646,-0.13427925,0.03380671
1.0700,4.77705794,0.41674003,-0.13367998,0.03379822
1.0750,4.78363843,0.41480733,-0.13311213,0.03378717
1.0800,4.79030266,0.41288824,-0.13257512,0.03377380
1.0850,4.79705211,0.41098268,-0.13206834,0.03375835
1.0900,4.80388798,0.40909066,-0.13159118,0.03374102
1.0950,4.81081118,0.40721222,-0.13114296,0.03372204
1.1000,4.81782233,0.40534745,-0.13072302,0.03370160
1.1050,4.82492177,0.40349651,-0.13033063,0.03367989
1.1100,4.83210953,0.40165958,-0.12996506,0.03365708
1.1150,4.83938537,0.39983692,-0.12962557,0.03363336
1.1200,4.84674877,0.39802877,-0.12931139,0.03360887
1.1250,4.85419889,0.39623546,-0.12902171,0.03358376
1.1300,4.86173464,0.39445730,-0.12875574,0.03355816
1.1350,4.86935465,0.39269463,-0.12851264,0.03353217
1.1400,4.87705726,0.39094780,-0.12829159,0.03350592
1.1450,4.88484056,0.38921718,-0.12809172,0.03347947
1.1500,4.89270236,0.38750310,-0.12791217,0.03345292
1.1550,4.90064021,0.38580591,-0.12775208,0.03342633
1.1600,4.90865142,0.38412591,-0.12761055,0.03339973
1.1650,4.91673305,0.38246339,-0.12748671,0.03337317
1.1700,4.92488192,0.38081859,-0.12737964,0.03334667
1.1750,4.93309460,0.37919170,-0.12728846,0.03332024
1.1800,4.94136747,0.37758284,-0.12721226,0.03329387
1.1850,4.94969668,0.37599208,-0.12715012,0.03326755
1.1900,4.95807818,0.37441940,-0.12710116,0.03324125
1.1950,4.96650772,0.37286470,-0.12706445,0.03321494
1.2000,4.97498088,0.37132778,-0.12703911,0.03318856
1.2050,4.98349307,0.36980835,-0.12702422,0.03316207
1.2100,4.99203954,0.36830598,-0.12701889,0.03313539
1.2150,5.00061539,0.36682015,-0.12702223,0.03310844
1.2200,5.00921560,0.36535022,-0.12703336,0.03308115
1.2250,5.01783503,0.36389541,-0.12705140,0.03305343
1.2300,5.02646845,0.36245482,-0.12707550,0.03302519
1.2350,5.03511052,0.36102742,-0.12710478,0.03299632
1.2400,5.04375587,0.35961206,-0.12713841,0.03296672
1.2450,5.05239904,0.35820744,-0.12717556,0.03293629
1.2500,5.06103456,0.35681215,-0.12721541,0.03290492
1.2550,5.06965694,0.35542468,-0.12725715,0.03287250
1.2600,5.07826068,0.35404337,-0.12730000,0.03283891
1.2650,5.08684031,0.35266649,-0.12734319,0.03280405
1.2700,5.09539041,0.35129220,-0.12738596,0.03276781
1.2750,5.10390558,0.34991859,-0.12742758,0.03273007
1.2800,5.11238054,0.34854368,-0.12746732,0.03269074
1.2850,5.12081007,0.34716544,-0.12750450,0.03264970
1.2900,5.12918908,0.34578179,-0.12753843,0.03260687
1.2950,5.13751259,0.34439065,-0.12756845,0.03256214
1.3000,5.14577580,0.34298994,-0.12759394,0.03251543
1.3050,5.15397405,0.34157758,-0.12761429,0.03246665
1.3100,5.16210286,0.34015154,-0.12762889,0.03241573
1.3150,5.17015796,0.33870985,-0.12763719,0.03236259
1.3200,5.17813527,0.33725060,-0.12763864,0.03230716
1.3250,5.18603095,0.33577197,-0.12763272,0.03224939
1.3300,5.19384138,0.33427226,-0.12761895,0.03218924
1.3350,5.20156320,0.33274989,-0.12759685,0.03212664
1.3400,5.20919330,0.33120340,-0.12756599,0.03206159
1.3450,5.21672882,0.32963152,-0.12752593,0.03199404
1.3500,5.22416718,0.32803310,-0.12747630,0.03192398
1.3550,5.23150606,0.32640719,-0.12741673,0.03185141
1.3600,5.23874342,0.32475299,-0.12734687,0.03177632
1.3650,5.24587751,0.32306992,-0.12726641,0.03169872
1.3700,5.25290683,0.32135756,-0.12717507,0.03161863
1.3750,5.25983017,0.31961568,-0.12707259,0.03153609
1.3800,5.26664659,0.31784425,-0.12695873,0.03145111
1.3850,5.27335539,0.31604342,-0.12683328,0.03136376
1.3900,5.27995617,0.31421351,-0.12669607,0.03127408
1.3950,5.28644873,0.31235502,-0.12654693,0.03118214
1.4000,5.29283316,0.31046862,-0.12638573,0.03108800
1.4050,5.29910974,0.30855513,-0.12621238,0.03099174
1.4100,5.30527898,0.30661550,-0.12602679,0.03089346
1.4150,5.31134161,0.30465084,-0.12582891,0.03079323
1.4200,5.31729854,0.30266237,-0.12561870,0.03069116
1.4250,5.32315087,0.30065142,-0.12539617,0.03058736
1.4300,5.32889985,0.29861942,-0.12516132,0.03048195
1.4350,5.33454691,0.29656786,-0.12491421,0.03037503
1.4400,5.34009359,0.29449833,-0.12465491,0.03026674
1.4450,5.34554158,0.29241247,-0.12438349,0.03015720
1.4500,5.35089266,0.29031196,-0.12410006,0.03004655
1.4550,5.35614872,0.28819851,-0.12380477,0.02993493
1.4600,5.36131173,0.28607386,-0.12349776,0.02982249
1.4650,5.36638373,0.28393978,-0.12317921,0.02970936
1.4700,5.37136682,0.28179802,-0.12284931,0.02959569
1.4750,5.37626315,0.27965035,-0.12250828,0.02948165
1.4800,5.38107489,0.27749851,-0.12215634,0.02936738
1.4850,5.38580426,0.27534427,-0.12179374,0.02925303
1.4900,5.39045347,0.27318933,-0.12142076,0.02913877
1.4950,5.39502475,0.27103540,-0.12103767,0.02902475
1.5000,5.39952033,0.26888417,-0.12064478,0.02891112
1.5050,5.40394242,0.26673730,-0.12024239,0.02879803
1.5100,5.40829321,0.26459642,-0.11983084,0.02868566
1.5150,5.41257489,0.26246314,-0.11941047,0.02857413
1.5200,5.41678959,0.26033905,-0.11898163,0.02846362
1.5250,5.42093943,0.25822572,-0.11854469,0.02835425
1.5300,5.42502649,0.25612468,-0.11810004,0.02824619
1.5350,5.42905280,0.25403745,-0.11764805,0.02813956
1.5400,5.43302035,0.25196552,-0.11718912,0.02803452
1.5450,5.43693109,0.24991039,-0.11672367,0.02793118
1.5500,5.44078691,0.24787350,-0.11625211,0.02782968
1.5550,5.44458965,0.24585629,-0.11577486,0.02773015
1.5600,5.44834111,0.24386018,-0.11529234,0.02763270
1.5650,5.45204304,0.24188654,-0.11480501,0.02753745
1.5700,5.45569713,0.23993676,-0.11431328,0.02744450
1.5750,5.45930501,0.23801215,-0.11381761,0.02735395
1.5800,5.46286826,0.23611403,-0.11331845,0.02726591
1.5850,5.46638844,0.23424364,-0.11281624,0.02718045
1.5900,5.46986701,0.23240221,-0.11231143,0.02709767
1.5950,5.47330540,0.23059091,-0.11180447,0.02701763
1.6000,5.47670501,0.22881084,-0.11129582,0.02694041
1.6050,5.48006715,0.22706304,-0.11078592,0.02686607
1.6100,5.48339311,0.22534849,-0.11027522,0.02679467
1.6150,5.48668414,0.22366807,-0.10976418,0.02672626
1.6200,5.48994141,0.22202260,-0.10925323,0.02666087
1.6250,5.49316609,0.22041277,-0.10874282,0.02659855
1.6300,5.49635926,0.21883920,-0.10823337,0.02653932
1.6350,5.49952199,0.21730238,-0.10772533,0.02648321
1.6400,5.50265530,0.21580269,-0.10721911,0.02643024
1.6450,5.50576019,0.21434039,-0.10671514,0.02638042
1.6500,5.50883758,0.21291560,-0.10621383,0.02633376
1.6550,5.51188841,0.21152835,-0.10571557,0.02629025
1.6600,5.51491355,0.21017850,-0.10522078,0.02624990
1.6650,5.51791385,0.20886579,-0.10472982,0.02621270
1.6700,5.52089013,0.20758984,-0.10424309,0.02617862
1.6750,5.52384319,0.20635012,-0.10376095,0.02614766
1.6800,5.52677379,0.20514601,-0.10328375,0.02611979
1.6850,5.52968268,0.20397672,-0.10281185,0.02609498
1.6900,5.53257059,0.20284138,-0.10234558,0.02607322
1.6950,5.53543823,0.20173899,-0.10188527,0.02605446
1.7000,5.53828628,0.20066846,-0.10143122,0.02603867
1.7050,5.54111542,0.19962860,-0.10098374,0.02602581
1.7100,5.54392630,0.19861813,-0.10054311,0.02601585
1.7150,5.54671957,0.19763571,-0.10010961,0.02600874
1.7200,5.54949588,0.19667993,-0.09968349,0.02600443
1.7250,5.55225585,0.19574932,-0.09926501,0.02600289
1.7300,5.55500010,0.19484238,-0.09885439,0.02600406
1.7350,5.55772924,0.19395756,-0.09845186,0.02600791
1.7400,5.56044388,0.19309331,-0.09805761,0.02601437
1.7450,5.56314463,0.19224805,-0.09767185,0.02602340
1.7500,5.56583208,0.19142023,-0.09729473,0.02603496
1.7550,5.56850684,0.19060828,-0.09692642,0.02604898
1.7600,5.57116950,0.18981066,-0.09656707,0.02606543
1.7650,5.57382064,0.18902587,-0.09621680,0.02608425
1.7700,5.57646087,0.18825242,-0.09587573,0.02610539
1.7750,5.57909078,0.18748889,-0.09554396,0.02612880
1.7800,5.58171094,0.18673389,-0.09522157,0.02615443
1.7850,5.58432195,0.18598608,-0.09490863,0.02618223
1.7900,5.58692439,0.18524420,-0.09460521,0.02621215
1.7950,5.58951884,0.18450702,-0.09431132,0.02624414
1.8000,5.59210588,0.18377341,-0.09402701,0.02627816
1.8050,5.59468608,0.18304227,-0.09375227,0.02631415
1.8100,5.59726002,0.18231259,-0.09348711,0.02635206
1.8150,5.59982827,0.18158341,-0.09323151,0.02639186
1.8200,5.60239138,0.18085385,-0.09298543,0.02643348
1.8250,5.60494991,0.18012307,-0.09274882,0.02647689
1.8300,5.60750440,0.17939031,-0.09252162,0.02652203
1.8350,5.61005541,0.17865486,-0.09230377,0.02656886
1.8400,5.61260345,0.17791607,-0.09209516,0.02661733
1.8450,5.61514905,0.17717332,-0.09189571,0.02666740
1.8500,5.61769272,0.17642605,-0.09170529,0.02671901
1.8550,5.62023497,0.17567373,-0.09152378,0.02677213
1.8600,5.62277628,0.17491587,-0.09135105,0.02682670
1.8650,5.62531712,0.17415200,-0.09118694,0.02688268
1.8700,5.62785796,0.17338167,-0.09103129,0.02694002
1.8750,5.63039924,0.17260445,-0.09088394,0.02699868
1.8800,5.63294140,0.17181989,-0.09074469,0.02705860
1.8850,5.63548486,0.17102757,-0.09061337,0.02711974
1.8900,5.63803002,0.17022705,-0.09048976,0.02718205
1.8950,5.64057727,0.16941787,-0.09037366,0.02724548
1.9000,5.64312696,0.16859955,-0.09026484,0.02731000
1.9050,5.64567947,0.16777160,-0.09016309,0.02737553
1.9100,5.64823512,0.16693347,-0.09006816,0.02744205
1.9150,5.65079423,0.16608458,-0.08997982,0.02750949
1.9200,5.65335710,0.16522432,-0.08989781,0.02757781
1.9250,5.65592402,0.16435202,-0.08982188,0.02764696
1.9300,5.65849525,0.16346696,-0.08975176,0.02771689
1.9350,5.66107105,0.16256838,-0.08968720,0.02778755
1.9400,5.66365163,0.16165544,-0.08962792,0.02785889
1.9450,5.66623723,0.16072728,-0.08957364,0.02793086
1.9500,5.66882803,0.15978296,-0.08952408,0.02800340
1.9550,5.67142421,0.15882149,-0.08947897,0.02807647
1.9600,5.67402594,0.15784185,-0.08943802,0.02815001
1.9650,5.67663336,0.15684294,-0.08940093,0.02822398
1.9700,5.67924660,0.15582366,-0.08936742,0.02829833
1.9750,5.68186577,0.15478285,-0.08933720,0.02837299
1.9800,5.68449098,0.15371933,-0.08930998,0.02844793
1.9850,5.68712229,0.15263191,-0.08928546,0.02852309
1.9900,5.68975977,0.15151936,-0.08926336,0.02859843
1.9950,5.69240347,0.15038049,-0.08924338,0.02867389
2.0000,5.69505340,0.14921411,-0.08922523,0.02874942
2.0050,5.69770959,0.14801905,-0.08920863,0.02882498
2.0100,5.70037201,0.14679419,-0.08919329,0.02890052
2.0150,5.70304065,0.14553845,-0.08917892,0.02897598
2.0200,5.70571544,0.14425083,-0.08916526,0.02905133
2.0250,5.70839633,0.14293041,-0.08915201,0.02912652
2.0300,5.71108322,0.14157638,-0.08913891,0.02920150
2.0350,5.71377601,0.14018803,-0.08912569,0.02927622
2.0400,5.71647454,0.13876481,-0.08911208,0.02935065
2.0450,5.71917867,0.13730629,-0.08909783,0.02942473
2.0500,5.72188820,0.13581224,-0.08908269,0.02949844
2.0550,5.72460292,0.13428260,-0.08906640,0.02957171
2.0600,5.72732259,0.13271753,-0.08904873,0.02964453
2.0650,5.73004692,0.13111742,-0.08902944,0.02971683
2.0700,5.73277562,0.12948289,-0.08900830,0.02978859
2.0750,5.73550834,0.12781483,-0.08898510,0.02985977
2.0800,5.73824470,0.12611443,-0.08895962,0.02993032
2.0850,5.74098429,0.12438315,-0.08893165,0.03000022
2.0900,5.74372665,0.12262279,-0.08890101,0.03006942
2.0950,5.74647129,0.12083550,-0.08886750,0.03013789
2.1000,5.74921767,0.11902377,-0.08883094,0.03020560
2.1050,5.75196521,0.11719046,-0.08879117,0.03027251
2.1100,5.75471329,0.11533883,-0.08874801,0.03033858
2.1150,5.75746123,0.11347254,-0.08870132,0.03040379
2.1200,5.76020831,0.11159566,-0.08865095,0.03046810
2.1250,5.76295377,0.10971271,-0.08859677,0.03053147
2.1300,5.76569677,0.10782862,-0.08853865,0.03059389
2.1350,5.76843647,0.10594876,-0.08847649,0.03065531
2.1400,5.77117193,0.10407897,-0.08841017,0.03071570
2.1450,5.77390218,0.10222549,-0.08833960,0.03077504
2.1500,5.77662622,0.10039500,-0.08826469,0.03083329
2.1550,5.77934296,0.09859458,-0.08818537,0.03089041
2.1600,5.78205130,0.09683167,-0.08810158,0.03094639
2.1650,5.78475006,0.09511405,-0.08801326,0.03100119
2.1700,5.78743804,0.09344977,-0.08792036,0.03105477
2.1750,5.79011398,0.09184708,-0.08782286,0.03110711
2.1800,5.79277657,0.09031436,-0.08772072,0.03115817
2.1850,5.79542450,0.08886000,-0.08761393,0.03120792
2.1900,5.79805637,0.08749230,-0.08750249,0.03125634
2.1950,5.80067078,0.08621930,-0.08738640,0.03130338
2.2000,5.80326629,0.08504868,-0.08726567,0.03134902
2.2050,5.80584143,0.08398756,-0.08714033,0.03139321
2.2100,5.80839473,0.08304238,-0.08701042,0.03143594
2.2150,5.81092468,0.08221866,-0.08687598,0.03147716
2.2200,5.81342975,0.08152095,-0.08673705,0.03151684
2.2250,5.81590845,0.08095260,-0.08659370,0.03155494
