# χ_ent(t) = -ln(Σ_s |⟨s|ψ(t)⟩|^4)  Fock-basis IPR averaged over 20/20 random Fock initial states
# C(t) = (4/L) Σ_k [⟨n_k n_{k+1}⟩ - ⟨n_k⟩⟨n_{k+1}⟩]  connected NN density correlator; T=∞ plateau = -1/(L-1) = -0.1111111111111111
# L=10  N=5  t_hop=1.0  V=1.0  tp=0.0  Vp=0.0  rng_seed=42
# ln(D) = 5.529429087511423  (ergodic ceiling: χ_ent → ln(D) - ln(2) ≈ 4.836281906951478 for thermalizing system)
time,chi_ent_mean,chi_ent_std,C_mean,C_std
0.2250,0.60765952,0.16254623,-0.10507958,0.02584367
0.2300,0.63440891,0.16977909,-0.10900264,0.02671807
0.2350,0.66168755,0.17715911,-0.11294683,0.02758879
0.2400,0.68949035,0.18468473,-0.11690865,0.02845468
0.2450,0.71781191,0.19235427,-0.12088459,0.02931456
0.2500,0.74664656,0.20016589,-0.12487115,0.03016729
0.2550,0.77598835,0.20811762,-0.12886482,0.03101172
0.2600,0.80583103,0.21620734,-0.13286212,0.03184672
0.2650,0.83616801,0.22443274,-0.13685956,0.03267117
0.2700,0.86699237,0.23279137,-0.14085368,0.03348396
0.2750,0.89829688,0.24128058,-0.14484103,0.03428401
0.2800,0.93007389,0.24989753,-0.14881819,0.03507023
0.2850,0.96231543,0.25863918,-0.15278177,0.03584158
0.2900,0.99501308,0.26750228,-0.15672839,0.03659702
0.2950,1.02815807,0.27648336,-0.16065472,0.03733554
0.3000,1.06174117,0.28557871,-0.16455748,0.03805615
0.3050,1.09575270,0.29478438,-0.16843339,0.03875788
0.3100,1.13018256,0.30409618,-0.17227925,0.03943979
0.3150,1.16502014,0.31350966,-0.17609190,0.04010098
0.3200,1.20025436,0.32302006,-0.17986820,0.04074055
0.3250,1.23587362,0.33262239,-0.18360511,0.04135764
0.3300,1.27186581,0.34231133,-0.18729961,0.04195145
0.3350,1.30821828,0.35208127,-0.19094875,0.04252116
0.3400,1.34491781,0.36192628,-0.19454964,0.04306602
0.3450,1.38195062,0.37184013,-0.19809945,0.04358531
0.3500,1.41930236,0.38181625,-0.20159543,0.04407834
0.3550,1.45695807,0.39184773,-0.20503489,0.04454444
0.3600,1.49490217,0.40192733,-0.20841521,0.04498300
0.3650,1.53311850,0.41204745,-0.21173384,0.04539345
0.3700,1.57159024,0.42220015,-0.21498833,0.04577524
0.3750,1.61029995,0.43237715,-0.21817628,0.04612787
0.3800,1.64922953,0.44256979,-0.22129539,0.04645089
0.3850,1.68836028,0.45276908,-0.22434343,0.04674387
0.3900,1.72767281,0.46296567,-0.22731827,0.04700645
0.3950,1.76714714,0.47314987,-0.23021784,0.04723829
0.4000,1.80676261,0.48331166,-0.23304019,0.04743910
0.4050,1.84649797,0.49344068,-0.23578344,0.04760865
0.4100,1.88633134,0.50352627,-0.23844581,0.04774674
0.4150,1.92624026,0.51355745,-0.24102560,0.04785322
0.4200,1.96620169,0.52352300,-0.24352122,0.04792799
0.4250,2.00619205,0.53341140,-0.24593116,0.04797099
0.4300,2.04618722,0.54321092,-0.24825402,0.04798222
0.4350,2.08616263,0.55290961,-0.25048849,0.04796172
0.4400,2.12609325,0.56249535,-0.25263336,0.04790959
0.4450,2.16595365,0.57195589,-0.25468750,0.04782597
0.4500,2.20571807,0.58127885,-0.25664992,0.04771106
0.4550,2.24536044,0.59045181,-0.25851968,0.04756510
0.4600,2.28485446,0.59946233,-0.26029598,0.04738840
0.4650,2.32417368,0.60829797,-0.26197809,0.04718130
0.4700,2.36329152,0.61694639,-0.26356540,0.04694423
0.4750,2.40218139,0.62539535,-0.26505740,0.04667763
0.4800,2.44081677,0.63363281,-0.26645365,0.04638202
0.4850,2.47917123,0.64164693,-0.26775385,0.04605799
0.4900,2.51721858,0.64942617,-0.26895777,0.04570617
0.4950,2.55493292,0.65695930,-0.27006529,0.04532725
0.5000,2.59228874,0.66423551,-0.27107639,0.04492199
0.5050,2.62926098,0.67124440,-0.27199114,0.04449119
0.5100,2.66582517,0.67797607,-0.27280971,0.04403574
0.5150,2.70195747,0.68442115,-0.27353237,0.04355658
0.5200,2.73763475,0.69057087,-0.27415947,0.04305473
0.5250,2.77283472,0.69641708,-0.27469146,0.04253126
0.5300,2.80753595,0.70195227,-0.27512889,0.04198732
0.5350,2.84171800,0.70716966,-0.27547239,0.04142414
0.5400,2.87536144,0.71206320,-0.27572268,0.04084302
0.5450,2.90844795,0.71662758,-0.27588059,0.04024535
0.5500,2.94096037,0.72085827,-0.27594699,0.03963257
0.5550,2.97288274,0.72475156,-0.27592288,0.03900625
0.5600,3.00420034,0.72830450,-0.27580931,0.03836801
0.5650,3.03489976,0.73151499,-0.27560743,0.03771960
0.5700,3.06496891,0.73438172,-0.27531847,0.03706284
0.5750,3.09439702,0.73690421,-0.27494371,0.03639966
0.5800,3.12317470,0.73908274,-0.27448454,0.03573210
0.5850,3.15129391,0.74091841,-0.27394240,0.03506230
0.5900,3.17874799,0.74241308,-0.27331880,0.03439251
0.5950,3.20553162,0.74356934,-0.27261532,0.03372511
0.6000,3.23164083,0.74439051,-0.27183362,0.03306258
0.6050,3.25707297,0.74488061,-0.27097540,0.03240752
0.6100,3.28182669,0.74504431,-0.27004244,0.03176266
0.6150,3.30590190,0.74488694,-0.26903657,0.03113081
0.6200,3.32929973,0.74441437,-0.26795966,0.03051491
0.6250,3.35202249,0.74363308,-0.26681365,0.02991798
0.6300,3.37407365,0.74255005,-0.26560053,0.02934313
0.6350,3.39545773,0.74117275,-0.26432234,0.02879350
0.6400,3.41618032,0.73950907,-0.26298114,0.02827229
0.6450,3.43624796,0.73756735,-0.26157906,0.02778266
0.6500,3.45566814,0.73535625,-0.26011826,0.02732777
0.6550,3.47444920,0.73288478,-0.25860092,0.02691064
0.6600,3.49260029,0.73016226,-0.25702928,0.02653417
0.6650,3.51013131,0.72719821,-0.25540559,0.02620106
0.6700,3.52705285,0.72400242,-0.25373213,0.02591374
0.6750,3.54337612,0.72058482,-0.25201122,0.02567431
0.6800,3.55911293,0.71695551,-0.25024517,0.02548449
0.6850,3.57427557,0.71312470,-0.24843634,0.02534558
0.6900,3.58887681,0.70910266,-0.24658709,0.02525840
0.6950,3.60292985,0.70489974,-0.24469980,0.02522327
0.7000,3.61644821,0.70052630,-0.24277685,0.02523999
0.7050,3.62944575,0.69599269,-0.24082063,0.02530785
0.7100,3.64193656,0.69130924,-0.23883355,0.02542568
0.7150,3.65393497,0.68648622,-0.23681799,0.02559181
0.7200,3.66545548,0.68153382,-0.23477636,0.02580420
0.7250,3.67651272,0.67646214,-0.23271104,0.02606044
0.7300,3.68712143,0.67128117,-0.23062443,0.02635783
0.7350,3.69729639,0.66600073,-0.22851889,0.02669347
0.7400,3.70705243,0.66063053,-0.22639680,0.02706427
0.7450,3.71640437,0.65518009,-0.22426049,0.02746704
0.7500,3.72536700,0.64965874,-0.22211230,0.02789854
0.7550,3.73395507,0.64407562,-0.21995453,0.02835554
0.7600,3.74218326,0.63843968,-0.21778948,0.02883484
0.7650,3.75006611,0.63275961,-0.21561940,0.02933329
0.7700,3.75761811,0.62704390,-0.21344653,0.02984785
0.7750,3.76485355,0.62130079,-0.21127307,0.03037559
0.7800,3.77178663,0.61553826,-0.20910120,0.03091370
0.7850,3.77843135,0.60976403,-0.20693305,0.03145951
0.7900,3.78480154,0.60398556,-0.20477071,0.03201050
0.7950,3.79091086,0.59821003,-0.20261627,0.03256425
0.8000,3.79677277,0.59244431,-0.20047172,0.03311853
0.8050,3.80240052,0.58669502,-0.19833907,0.03367123
0.8100,3.80780715,0.58096845,-0.19622022,0.03422036
0.8150,3.81300549,0.57527060,-0.19411709,0.03476408
0.8200,3.81800814,0.56960714,-0.19203149,0.03530067
0.8250,3.82282748,0.56398345,-0.18996523,0.03582853
0.8300,3.82747566,0.55840457,-0.18792005,0.03634619
0.8350,3.83196458,0.55287523,-0.18589762,0.03685226
0.8400,3.83630591,0.54739982,-0.18389958,0.03734548
0.8450,3.84051109,0.54198239,-0.18192751,0.03782469
0.8500,3.84459131,0.53662669,-0.17998292,0.03828880
0.8550,3.84855751,0.53133611,-0.17806728,0.03873684
0.8600,3.85242038,0.52611371,-0.17618199,0.03916791
0.8650,3.85619039,0.52096222,-0.17432839,0.03958120
0.8700,3.85987771,0.51588405,-0.17250776,0.03997597
0.8750,3.86349232,0.51088127,-0.17072133,0.04035157
0.8800,3.86704389,0.50595563,-0.16897024,0.04070739
0.8850,3.87054188,0.50110855,-0.16725560,0.04104293
0.8900,3.87399547,0.49634117,-0.16557843,0.04135774
0.8950,3.87741360,0.49165428,-0.16393971,0.04165141
0.9000,3.88080493,0.48704842,-0.16234033,0.04192362
0.9050,3.88417789,0.48252381,-0.16078113,0.04217411
0.9100,3.88754063,0.47808043,-0.15926289,0.04240265
0.9150,3.89090105,0.47371795,-0.15778631,0.04260909
0.9200,3.89426677,0.46943583,-0.15635203,0.04279333
0.9250,3.89764516,0.46523329,-0.15496064,0.04295531
0.9300,3.90104333,0.46110932,-0.15361264,0.04309502
0.9350,3.90446810,0.45706269,-0.15230848,0.04321252
0.9400,3.90792604,0.45309203,-0.15104854,0.04330789
0.9450,3.91142345,0.44919574,-0.14983315,0.04338127
0.9500,3.91496634,0.44537211,-0.14866257,0.04343284
0.9550,3.91856046,0.44161928,-0.14753697,0.04346283
0.9600,3.92221129,0.43793527,-0.14645650,0.04347150
0.9650,3.92592402,0.43431799,-0.14542123,0.04345917
0.9700,3.92970357,0.43076528,-0.14443115,0.04342617
0.9750,3.93355458,0.42727492,-0.14348622,0.04337291
0.9800,3.93748141,0.42384463,-0.14258633,0.04329980
0.9850,3.94148815,0.42047209,-0.14173131,0.04320730
0.9900,3.94557860,0.41715499,-0.14092093,0.04309593
0.9950,3.94975627,0.41389100,-0.14015490,0.04296620
1.0000,3.95402441,0.41067780,-0.13943290,0.04281869
1.0050,3.95838596,0.40751312,-0.13875452,0.04265401
1.0100,3.96284360,0.40439470,-0.13811932,0.04247278
1.0150,3.96739973,0.40132036,-0.13752682,0.04227567
1.0200,3.97205646,0.39828796,-0.13697645,0.04206339
1.0250,3.97681562,0.39529546,-0.13646763,0.04183666
1.0300,3.98167876,0.39234086,-0.13599973,0.04159623
1.0350,3.98664715,0.38942229,-0.13557204,0.04134290
1.0400,3.99172179,0.38653795,-0.13518385,0.04107748
1.0450,3.99690341,0.38368614,-0.13483438,0.04080080
1.0500,4.00219245,0.38086527,-0.13452282,0.04051374
1.0550,4.00758910,0.37807385,-0.13424832,0.04021718
1.0600,4.01309326,0.37531052,-0.13401000,0.03991205
1.0650,4.01870457,0.37257401,-0.13380692,0.03959926
1.0700,4.02442243,0.36986315,-0.13363814,0.03927978
1.0750,4.03024595,0.36717692,-0.13350266,0.03895459
1.0800,4.03617401,0.36451437,-0.13339946,0.03862468
1.0850,4.04220521,0.36187467,-0.13332750,0.03829106
1.0900,4.04833793,0.35925710,-0.13328572,0.03795476
1.0950,4.05457030,0.35666104,-0.13327300,0.03761680
1.1000,4.06090019,0.35408596,-0.13328823,0.03727824
1.1050,4.06732528,0.35153142,-0.13333027,0.03694014
1.1100,4.07384297,0.34899708,-0.13339796,0.03660355
1.1150,4.08045049,0.34648268,-0.13349013,0.03626953
1.1200,4.08714481,0.34398802,-0.13360559,0.03593915
1.1250,4.09392272,0.34151299,-0.13374312,0.03561347
1.1300,4.10078078,0.33905753,-0.13390153,0.03529352
1.1350,4.10771538,0.33662165,-0.13407958,0.03498036
1.1400,4.11472271,0.33420540,-0.13427604,0.03467500
1.1450,4.12179876,0.33180889,-0.13448967,0.03437844
1.1500,4.12893936,0.32943225,-0.13471925,0.03409166
1.1550,4.13614018,0.32707566,-0.13496351,0.03381560
1.1600,4.14339671,0.32473930,-0.13522123,0.03355117
1.1650,4.15070430,0.32242340,-0.13549116,0.03329924
1.1700,4.15805815,0.32012818,-0.13577206,0.03306065
1.1750,4.16545333,0.31785385,-0.13606271,0.03283615
1.1800,4.17288477,0.31560066,-0.13636187,0.03262648
1.1850,4.18034730,0.31336882,-0.13666834,0.03243228
1.1900,4.18783562,0.31115852,-0.13698090,0.03225415
1.1950,4.19534435,0.30896995,-0.13729837,0.03209262
1.2000,4.20286799,0.30680327,-0.13761956,0.03194813
1.2050,4.21040098,0.30465858,-0.13794330,0.03182106
1.2100,4.21793769,0.30253598,-0.13826846,0.03171170
1.2150,4.22547240,0.30043548,-0.13859389,0.03162027
1.2200,4.23299935,0.29835708,-0.13891849,0.03154689
1.2250,4.24051275,0.29630070,-0.13924117,0.03149163
1.2300,4.24800674,0.29426620,-0.13956085,0.03145444
1.2350,4.25547546,0.29225337,-0.13987650,0.03143522
1.2400,4.26291303,0.29026193,-0.14018709,0.03143377
1.2450,4.27031356,0.28829153,-0.14049163,0.03144984
1.2500,4.27767116,0.28634172,-0.14078915,0.03148308
1.2550,4.28497997,0.28441199,-0.14107871,0.03153308
1.2600,4.29223414,0.28250172,-0.14135939,0.03159939
1.2650,4.29942786,0.28061020,-0.14163033,0.03168148
1.2700,4.30655538,0.27873663,-0.14189066,0.03177876
1.2750,4.31361099,0.27688011,-0.14213957,0.03189062
1.2800,4.32058906,0.27503965,-0.14237627,0.03201639
1.2850,4.32748405,0.27321415,-0.14260002,0.03215538
1.2900,4.33429049,0.27140245,-0.14281008,0.03230685
1.2950,4.34100305,0.26960324,-0.14300578,0.03247006
1.3000,4.34761650,0.26781518,-0.14318646,0.03264424
1.3050,4.35412574,0.26603682,-0.14335152,0.03282860
1.3100,4.36052583,0.26426662,-0.14350038,0.03302237
1.3150,4.36681196,0.26250301,-0.14363248,0.03322474
1.3200,4.37297953,0.26074434,-0.14374734,0.03343494
1.3250,4.37902411,0.25898892,-0.14384448,0.03365217
1.3300,4.38494145,0.25723503,-0.14392346,0.03387566
1.3350,4.39072755,0.25548093,-0.14398391,0.03410464
1.3400,4.39637860,0.25372489,-0.14402546,0.03433836
1.3450,4.40189106,0.25196519,-0.14404780,0.03457609
1.3500,4.40726163,0.25020014,-0.14405064,0.03481711
1.3550,4.41248726,0.24842812,-0.14403374,0.03506071
1.3600,4.41756520,0.24664759,-0.14399690,0.03530623
1.3650,4.42249298,0.24485708,-0.14393995,0.03555299
1.3700,4.42726843,0.24305526,-0.14386276,0.03580038
1.3750,4.43188967,0.24124093,-0.14376523,0.03604778
1.3800,4.43635514,0.23941305,-0.14364731,0.03629460
1.3850,4.44066363,0.23757074,-0.14350897,0.03654027
1.3900,4.44481422,0.23571333,-0.14335023,0.03678426
1.3950,4.44880633,0.23384034,-0.14317114,0.03702604
1.4000,4.45263972,0.23195152,-0.14297178,0.03726511
1.4050,4.45631448,0.23004686,-0.14275227,0.03750101
1.4100,4.45983104,0.22812656,-0.14251276,0.03773328
1.4150,4.46319014,0.22619109,-0.14225343,0.03796150
1.4200,4.46639287,0.22424116,-0.14197450,0.03818524
1.4250,4.46944062,0.22227774,-0.14167622,0.03840413
1.4300,4.47233510,0.22030202,-0.14135886,0.03861779
1.4350,4.47507833,0.21831546,-0.14102273,0.03882587
1.4400,4.47767262,0.21631972,-0.14066817,0.03902804
1.4450,4.48012057,0.21431670,-0.14029555,0.03922398
1.4500,4.48242502,0.21230850,-0.13990525,0.03941341
1.4550,4.48458910,0.21029741,-0.13949769,0.03959603
1.4600,4.48661617,0.20828586,-0.13907332,0.03977160
1.4650,4.48850981,0.20627646,-0.13863261,0.03993985
1.4700,4.49027381,0.20427192,-0.13817604,0.04010055
1.4750,4.49191215,0.20227506,-0.13770413,0.04025349
1.4800,4.49342900,0.20028876,-0.13721741,0.04039847
1.4850,4.49482868,0.19831592,-0.13671644,0.04053529
1.4900,4.49611565,0.19635949,-0.13620178,0.04066378
1.4950,4.49729451,0.19442238,-0.13567404,0.04078377
1.5000,4.49836994,0.19250744,-0.13513382,0.04089511
1.5050,4.49934675,0.19061747,-0.13458174,0.04099766
1.5100,4.50022981,0.18875514,-0.13401844,0.04109131
1.5150,4.50102404,0.18692299,-0.13344457,0.04117592
1.5200,4.50173444,0.18512340,-0.13286079,0.04125141
1.5250,4.50236603,0.18335855,-0.13226778,0.04131768
1.5300,4.50292384,0.18163041,-0.13166623,0.04137465
1.5350,4.50341294,0.17994072,-0.13105682,0.04142226
1.5400,4.50383837,0.17829094,-0.13044025,0.04146044
1.5450,4.50420519,0.17668226,-0.12981724,0.04148916
1.5500,4.50451841,0.17511558,-0.12918849,0.04150837
1.5550,4.50478304,0.17359147,-0.12855471,0.04151807
1.5600,4.50500403,0.17211020,-0.12791664,0.04151823
1.5650,4.50518629,0.17067169,-0.12727497,0.04150886
1.5700,4.50533470,0.16927554,-0.12663045,0.04148998
1.5750,4.50545405,0.16792099,-0.12598377,0.04146161
1.5800,4.50554910,0.16660699,-0.12533567,0.04142379
1.5850,4.50562450,0.16533210,-0.12468686,0.04137657
1.5900,4.50568487,0.16409460,-0.12403805,0.04132001
1.5950,4.50573472,0.16289246,-0.12338994,0.04125418
1.6000,4.50577850,0.16172332,-0.12274323,0.04117918
1.6050,4.50582055,0.16058458,-0.12209863,0.04109512
1.6100,4.50586513,0.15947338,-0.12145680,0.04100209
1.6150,4.50591641,0.15838660,-0.12081843,0.04090025
1.6200,4.50597845,0.15732095,-0.12018419,0.04078972
1.6250,4.50605522,0.15627295,-0.11955473,0.04067067
1.6300,4.50615057,0.15523896,-0.11893069,0.04054328
1.6350,4.50626824,0.15421526,-0.11831270,0.04040772
1.6400,4.50641187,0.15319803,-0.11770139,0.04026421
1.6450,4.50658495,0.15218341,-0.11709735,0.04011297
1.6500,4.50679088,0.15116752,-0.11650117,0.03995424
1.6550,4.50703291,0.15014652,-0.11591343,0.03978826
1.6600,4.50731415,0.14911665,-0.11533468,0.03961530
1.6650,4.50763759,0.14807420,-0.11476546,0.03943566
1.6700,4.50800606,0.14701564,-0.11420629,0.03924963
1.6750,4.50842223,0.14593759,-0.11365767,0.03905754
1.6800,4.50888864,0.14483687,-0.11312009,0.03885973
1.6850,4.50940764,0.14371052,-0.11259402,0.03865655
1.6900,4.50998141,0.14255588,-0.11207988,0.03844837
1.6950,4.51061197,0.14137055,-0.11157812,0.03823559
1.7000,4.51130114,0.14015248,-0.11108913,0.03801863
1.7050,4.51205054,0.13889994,-0.11061330,0.03779789
1.7100,4.51286162,0.13761160,-0.11015098,0.03757384
1.7150,4.51373559,0.13628653,-0.10970251,0.03734694
1.7200,4.51467346,0.13492421,-0.10926821,0.03711767
1.7250,4.51567602,0.13352457,-0.10884837,0.03688651
1.7300,4.51674382,0.13208800,-0.10844326,0.03665400
1.7350,4.51787718,0.13061537,-0.10805314,0.03642066
1.7400,4.51907619,0.12910804,-0.10767822,0.03618703
1.7450,4.52034069,0.12756791,-0.10731871,0.03595368
1.7500,4.52167024,0.12599737,-0.10697478,0.03572117
1.7550,4.52306418,0.12439936,-0.10664660,0.03549011
1.7600,4.52452156,0.12277738,-0.10633430,0.03526108
1.7650,4.52604120,0.12113546,-0.10603798,0.03503469
1.7700,4.52762163,0.11947820,-0.10575774,0.03481156
1.7750,4.52926113,0.11781077,-0.10549364,0.03459231
1.7800,4.53095771,0.11613888,-0.10524571,0.03437758
1.7850,4.53270914,0.11446881,-0.10501399,0.03416798
1.7900,4.53451291,0.11280738,-0.10479846,0.03396416
1.7950,4.53636630,0.11116194,-0.10459911,0.03376674
1.8000,4.53826633,0.10954035,-0.10441588,0.03357634
1.8050,4.54020979,0.10795095,-0.10424871,0.03339359
1.8100,4.54219327,0.10640252,-0.10409751,0.03321909
1.8150,4.54421318,0.10490424,-0.10396218,0.03305344
1.8200,4.54626570,0.10346561,-0.10384258,0.03289720
1.8250,4.54834691,0.10209640,-0.10373856,0.03275095
1.8300,4.55045271,0.10080655,-0.10364996,0.03261521
1.8350,4.55257889,0.09960605,-0.10357659,0.03249049
1.8400,4.55472118,0.09850486,-0.10351824,0.03237727
1.8450,4.55687523,0.09751277,-0.10347470,0.03227600
1.8500,4.55903664,0.09663923,-0.10344572,0.03218709
1.8550,4.56120104,0.09589324,-0.10343105,0.03211091
1.8600,4.56336408,0.09528319,-0.10343041,0.03204779
1.8650,4.56552147,0.09481667,-0.10344352,0.03199802
1.8700,4.56766903,0.09450039,-0.10347008,0.03196184
1.8750,4.56980268,0.09433999,-0.10350977,0.03193945
1.8800,4.57191854,0.09433995,-0.10356226,0.03193099
1.8850,4.57401290,0.09450355,-0.10362721,0.03193656
1.8900,4.57608229,0.09483274,-0.10370427,0.03195620
1.8950,4.57812349,0.09532819,-0.10379307,0.03198992
1.9000,4.58013355,0.09598924,-0.10389323,0.03203765
1.9050,4.58210986,0.09681400,-0.10400438,0.03209930
1.9100,4.58405012,0.09779939,-0.10412611,0.03217471
1.9150,4.58595239,0.09894124,-0.10425802,0.03226369
1.9200,4.58781507,0.10023443,-0.10439970,0.03236600
1.9250,4.58963699,0.10167294,-0.10455075,0.03248134
1.9300,4.59141731,0.10325008,-0.10471072,0.03260941
1.9350,4.59315562,0.10495851,-0.10487920,0.03274983
1.9400,4.59485188,0.10679043,-0.10505575,0.03290222
1.9450,4.59650645,0.10873766,-0.10523994,0.03306614
1.9500,4.59812007,0.11079175,-0.10543132,0.03324116
1.9550,4.59969382,0.11294404,-0.10562946,0.03342679
1.9600,4.60122916,0.11518578,-0.10583390,0.03362254
1.9650,4.60272786,0.11750814,-0.10604422,0.03382789
1.9700,4.60419200,0.11990230,-0.10625995,0.03404232
1.9750,4.60562395,0.12235947,-0.10648066,0.03426529
1.9800,4.60702632,0.12487095,-0.10670591,0.03449626
1.9850,4.60840193,0.12742811,-0.10693525,0.03473467
1.9900,4.60975381,0.13002248,-0.10716824,0.03497997
1.9950,4.61108512,0.13264573,-0.10740447,0.03523162
2.0000,4.61239916,0.13528968,-0.10764348,0.03548907
2.0050,4.61369928,0.13794634,-0.10788487,0.03575178
2.0100,4.61498889,0.14060793,-0.10812820,0.03601921
2.0150,4.61627143,0.14326688,-0.10837307,0.03629084
2.0200,4.61755027,0.14591587,-0.10861907,0.03656616
2.0250,4.61882877,0.14854779,-0.10886580,0.03684468
2.0300,4.62011017,0.15115583,-0.10911287,0.03712590
2.0350,4.62139759,0.15373347,-0.10935990,0.03740937
2.0400,4.62269400,0.15627448,-0.10960650,0.03769463
2.0450,4.62400222,0.15877294,-0.10985232,0.03798125
2.0500,4.62532483,0.16122328,-0.11009700,0.03826882
2.0550,4.62666423,0.16362029,-0.11034019,0.03855695
2.0600,4.62802254,0.16595913,-0.11058157,0.03884526
2.0650,4.62940167,0.16823535,-0.11082081,0.03913340
2.0700,4.63080323,0.17044488,-0.11105760,0.03942104
2.0750,4.63222857,0.17258409,-0.11129164,0.03970788
2.0800,4.63367875,0.17464978,-0.11152265,0.03999362
2.0850,4.63515454,0.17663917,-0.11175035,0.04027800
2.0900,4.63665643,0.17854993,-0.11197449,0.04056077
2.0950,4.63818461,0.18038020,-0.11219481,0.04084171
2.1000,4.63973898,0.18212856,-0.11241108,0.04112062
2.1050,4.64131918,0.18379406,-0.11262308,0.04139733
2.1100,4.64292455,0.18537620,-0.11283062,0.04167167
2.1150,4.64455419,0.18687492,-0.11303350,0.04194350
2.1200,4.64620693,0.18829064,-0.11323153,0.04221272
2.1250,4.64788137,0.18962421,-0.11342457,0.04247922
2.1300,4.64957588,0.19087688,-0.11361246,0.04274294
2.1350,4.65128863,0.19205035,-0.11379507,0.04300381
2.1400,4.65301759,0.19314669,-0.11397229,0.04326180
2.1450,4.65476054,0.19416834,-0.11414400,0.04351689
2.1500,4.65651512,0.19511812,-0.11431013,0.04376909
2.1550,4.65827884,0.19599913,-0.11447060,0.04401841
2.1600,4.66004905,0.19681478,-0.11462535,0.04426488
2.1650,4.66182303,0.19756876,-0.11477435,0.04450857
2.1700,4.66359796,0.19826495,-0.11491755,0.04474954
2.1750,4.66537095,0.19890743,-0.11505494,0.04498788
2.1800,4.66713908,0.19950043,-0.11518653,0.04522368
2.1850,4.66889936,0.20004829,-0.11531234,0.04545705
2.1900,4.67064881,0.20055540,-0.11543238,0.04568814
2.1950,4.67238443,0.20102618,-0.11554669,0.04591707
2.2000,4.67410322,0.20146503,-0.11565535,0.04614399
2.2050,4.67580223,0.20187628,-0.11575841,0.04636909
2.2100,4.67747851,0.20226417,-0.11585595,0.04659251
2.2150,4.67912916,0.20263277,-0.11594808,0.04681446
2.2200,4.68075133,0.20298599,-0.11603489,0.04703513
2.2250,4.68234224,0.20332752,-0.11611651,0.04725471
